bin_id,zone,aisle,rack,bin,x_coord,y_coord,distance_from_dispatch
BIN_000318,A,3,1,8,0.4502731375058296,1.2181373427732138,0.4770152099288853
BIN_000319,A,3,1,9,0.4502731375058296,1.5661765835655606,0.496235007442359
BIN_000320,A,3,2,0,0.5195459278913418,-1.5661765835655606,0.47587968810244735
BIN_000321,A,3,2,1,0.5195459278913418,-1.2181373427732138,0.4770152099288853
BIN_000322,A,3,2,2,0.5195459278913418,-0.870098101980867,0.4804184559752078
BIN_000323,A,3,2,3,0.5195459278913418,-0.5220588611885202,0.48607951627210544
BIN_000324,A,3,2,4,0.5195459278913418,-0.17401962039617339,0.4939820336705754
BIN_000325,A,3,2,5,0.5195459278913418,0.17401962039617339,0.5041034374268509
BIN_000326,A,3,2,6,0.5195459278913418,0.5220588611885202,0.5164152593369274
BIN_000327,A,3,2,7,0.5195459278913418,0.870098101980867,0.5308835223093119
BIN_000328,A,3,2,8,0.5195459278913418,1.2181373427732138,0.547469189400342
BIN_000329,A,3,2,9,0.5195459278913418,1.5661765835655606,0.566128660112548
BIN_000330,A,3,3,0,0.5888187182768541,-1.5661765835655606,0.5485708231934586
BIN_000331,A,3,3,1,0.5888187182768541,-1.2181373427732138,0.5496719513019449
BIN_000332,A,3,3,2,0.5888187182768541,-0.870098101980867,0.5529723084690266
BIN_000333,A,3,3,3,0.5888187182768541,-0.5220588611885202,0.5584628546781333
BIN_000334,A,3,3,4,0.5888187182768541,-0.17401962039617339,0.566128660112548
BIN_000335,A,3,3,5,0.5888187182768541,0.17401962039617339,0.5759491059348242
BIN_000336,A,3,3,6,0.5888187182768541,0.5220588611885202,0.58789815656691
BIN_000337,A,3,3,7,0.5888187182768541,0.870098101980867,0.6019446952496647
BIN_000338,A,3,3,8,0.5888187182768541,1.2181373427732138,0.618052913096705
BIN_000339,A,3,3,9,0.5888187182768541,1.5661765835655606,0.6361827407900662
BIN_000340,A,3,4,0,0.6580915086623663,-1.5661765835655606,0.62126195828447
BIN_000341,A,3,4,1,0.6580915086623663,-1.2181373427732138,0.6223307144827882
BIN_000342,A,3,4,2,0.6580915086623663,-0.870098101980867,0.62553421487525
BIN_000343,A,3,4,3,0.6580915086623663,-0.5220588611885202,0.6308641905808833
BIN_000344,A,3,4,4,0.6580915086623663,-0.17401962039617339,0.6383069781494076
BIN_000345,A,3,4,5,0.6580915086623663,0.17401962039617339,0.6478436928993471
BIN_000346,A,3,4,6,0.6580915086623663,0.5220588611885202,0.6594504644152117
BIN_000347,A,3,4,7,0.6580915086623663,0.870098101980867,0.6730987274809732
BIN_000348,A,3,4,8,0.6580915086623663,1.2181373427732138,0.6887555604124297
BIN_000349,A,3,4,9,0.6580915086623663,1.5661765835655606,0.7063840618234194
BIN_000350,A,3,5,0,0.7273642990478786,-1.5661765835655606,0.6939530933754812
BIN_000351,A,3,5,1,0.7273642990478786,-1.2181373427732138,0.6949913263214458
BIN_000352,A,3,5,2,0.7273642990478786,-0.870098101980867,0.6981034872082114
BIN_000353,A,3,5,3,0.7273642990478786,-0.5220588611885202,0.7032819931016688
BIN_000354,A,3,5,4,0.7273642990478786,-0.17401962039617339,0.7105143079678463
BIN_000355,A,3,5,5,0.7273642990478786,0.17401962039617339,0.7197830929401605
BIN_000356,A,3,5,6,0.7273642990478786,0.5220588611885202,0.731066410815218
BIN_000357,A,3,5,7,0.7273642990478786,0.870098101980867,0.7443379792500169
BIN_000358,A,3,5,8,0.7273642990478786,1.2181373427732138,0.7595674660253444
BIN_000359,A,3,5,9,0.7273642990478786,1.5661765835655606,0.776720818935857
BIN_000360,A,3,6,0,0.7966370894333908,-1.5661765835655606,0.7666442284664925
BIN_000361,A,3,6,1,0.7966370894333908,-1.2181373427732138,0.7676536328871663
BIN_000362,A,3,6,2,0.7966370894333908,-0.870098101980867,0.770679513613295
BIN_000363,A,3,6,3,0.7966370894333908,-0.5220588611885202,0.7757148999046252
BIN_000364,A,3,6,4,0.7966370894333908,-0.17401962039617339,0.7827482627000177
BIN_000365,A,3,6,5,0.7966370894333908,0.17401962039617339,0.7917636453949842
BIN_000366,A,3,6,6,0.7966370894333908,0.5220588611885202,0.8027408420887833
BIN_000367,A,3,6,7,0.7966370894333908,0.870098101980867,0.8156556187334346
BIN_000368,A,3,6,8,0.7966370894333908,1.2181373427732138,0.8304799716807325
BIN_000369,A,3,6,9,0.7966370894333908,1.5661765835655606,0.8471824174266245
BIN_000370,A,3,7,0,0.8659098798189031,-1.5661765835655606,0.8393353635575037
BIN_000371,A,3,7,1,0.8659098798189031,-1.2181373427732138,0.8403174968742864
BIN_000372,A,3,7,2,0.8659098798189031,-0.870098101980867,0.8432617481272995
BIN_000373,A,3,7,3,0.8659098798189031,-0.5220588611885202,0.848161694660641
BIN_000374,A,3,7,4,0.8659098798189031,-0.17401962039617339,0.8550067095743245
BIN_000375,A,3,7,5,0.8659098798189031,0.17401962039617339,0.8637820759624708
BIN_000376,A,3,7,6,0.8659098798189031,0.5220588611885202,0.8744691428386772
BIN_000377,A,3,7,7,0.8659098798189031,0.870098101980867,0.8870455189554347
BIN_000378,A,3,7,8,0.8659098798189031,1.2181373427732138,0.9014852999310516
BIN_000379,A,3,7,9,0.8659098798189031,1.5661765835655606,0.9177593234943061
BIN_000380,A,3,8,0,0.9351826702044154,-1.5661765835655606,0.912026498648515
BIN_000381,A,3,8,1,0.9351826702044154,-1.2181373427732138,0.9129827954171532
BIN_000382,A,3,8,2,0.9351826702044154,-0.870098101980867,0.9158497020470642
BIN_000383,A,3,8,3,0.9351826702044154,-0.5220588611885202,0.9206212880275163
BIN_000384,A,3,8,4,0.9351826702044154,-0.17401962039617339,0.9272877370717608
BIN_000385,A,3,8,5,0.9351826702044154,0.17401962039617339,0.9358354472590461
BIN_000386,A,3,8,6,0.9351826702044154,0.5220588611885202,0.9462471678989601
BIN_000387,A,3,8,7,0.9351826702044154,0.870098101980867,0.9585021699534875
BIN_000388,A,3,8,8,0.9351826702044154,1.2181373427732138,0.9725764461779216
BIN_000389,A,3,8,9,0.9351826702044154,1.5661765835655606,0.9884429366193747
BIN_000390,A,3,9,0,1.0044554605899276,-1.5661765835655606,0.9847176337395263
BIN_000391,A,3,9,1,1.0044554605899276,-1.2181373427732138,0.985649418240792
BIN_000392,A,3,9,2,1.0044554605899276,-0.870098101980867,0.9884429366193747
BIN_000393,A,3,9,3,1.0044554605899276,-0.5220588611885202,0.9930927015234746
BIN_000394,A,3,9,4,1.0044554605899276,-0.17401962039617339,0.9995896270347983
BIN_000395,A,3,9,5,1.0044554605899276,0.17401962039617339,1.007921116747404
BIN_000396,A,3,9,6,1.0044554605899276,0.5220588611885202,1.0180711842911323
BIN_000397,A,3,9,7,1.0044554605899276,0.870098101980867,1.0300206036475916
BIN_000398,A,3,9,8,1.0044554605899276,1.2181373427732138,1.043747086032197
BIN_000399,A,3,9,9,1.0044554605899276,1.5661765835655606,1.0592254796629803
BIN_000400,A,4,0,0,1.0737282509754398,-1.5661765835655606,1.0574087688305376
BIN_000401,A,4,0,1,1.0737282509754398,-1.2181373427732138,1.0583172660886515
BIN_000402,A,4,0,2,1.0737282509754398,-0.870098101980867,1.0610410568221853
BIN_000403,A,4,0,3,1.0737282509754398,-0.5220588611885202,1.065575053793934
BIN_000404,A,4,0,4,1.0737282509754398,-0.17401962039617339,1.0719108308811245
BIN_000405,A,4,0,5,1.0737282509754398,0.17401962039617339,1.0800367007906977
BIN_000406,A,4,0,6,1.0737282509754398,0.5220588611885202,1.0899378215210282
BIN_000407,A,4,0,7,1.0737282509754398,0.870098101980867,1.1015963293382287
BIN_000408,A,4,0,8,1.0737282509754398,1.2181373427732138,1.1149914955442928
BIN_000409,A,4,0,9,1.0737282509754398,1.5661765835655606,1.130099903921549
BIN_000410,A,4,1,0,1.1430010413609522,-1.5661765835655606,1.130099903921549
BIN_000411,A,4,1,1,1.1430010413609522,-1.2181373427732138,1.1309862493801726
BIN_000412,A,4,1,2,1.1430010413609522,-0.870098101980867,1.1336437060518167
BIN_000413,A,4,1,3,1.1430010413609522,-0.5220588611885202,1.1380675488677137
BIN_000414,A,4,1,4,1.1430010413609522,-0.17401962039617339,1.1442499492359972
BIN_000415,A,4,1,5,1.1430010413609522,0.17401962039617339,1.1521800438205398
BIN_000416,A,4,1,6,1.1430010413609522,0.5220588611885202,1.1618440288588634
BIN_000417,A,4,1,7,1.1430010413609522,0.870098101980867,1.1732252781332606
BIN_000418,A,4,1,8,1.1430010413609522,1.2181373427732138,1.1863044822886668
BIN_000419,A,4,1,9,1.1430010413609522,1.5661765835655606,1.2010598068496354
BIN_000420,A,4,2,0,1.2122738317464643,-1.5661765835655606,1.2027910390125602
BIN_000421,A,4,2,1,1.2122738317464643,-1.2181373427732138,1.2036562870599226
BIN_000422,A,4,2,2,1.2122738317464643,-0.870098101980867,1.2062505615658776
BIN_000423,A,4,2,3,1.2122738317464643,-0.5220588611885202,1.2105694660748259
BIN_000424,A,4,2,4,1.2122738317464643,-0.17401962039617339,1.2166057144247158
BIN_000425,A,4,2,5,1.2122738317464643,0.17401962039617339,1.2243491917928107
BIN_000426,A,4,2,6,1.2122738317464643,0.5220588611885202,1.2337870384901752
BIN_000427,A,4,2,7,1.2122738317464643,0.870098101980867,1.2449037549052326
BIN_000428,A,4,2,8,1.2122738317464643,1.2181373427732138,1.257681325635362
BIN_000429,A,4,2,9,1.2122738317464643,1.5661765835655606,1.2720993605487307
BIN_000430,A,4,3,0,1.2815466221319765,-1.5661765835655606,1.2754821741035713
BIN_000431,A,4,3,1,1.2815466221319765,-1.2181373427732138,1.276327305607163
BIN_000432,A,4,3,2,1.2815466221319765,-0.870098101980867,1.2788613305594696
BIN_000433,A,4,3,3,1.2815466221319765,-0.5220588611885202,1.2830801513582055
BIN_000434,A,4,3,4,1.2815466221319765,-0.17401962039617339,1.2889769753683822
BIN_000435,A,4,3,5,1.2815466221319765,0.17401962039617339,1.2965423692537692
BIN_000436,A,4,3,6,1.2815466221319765,0.5220588611885202,1.305764333622296
BIN_000437,A,4,3,7,1.2815466221319765,0.870098101980867,1.316628396623491
BIN_000438,A,4,3,8,1.2815466221319765,1.2181373427732138,1.3291177248247583
BIN_000439,A,4,3,9,1.2815466221319765,1.5661765835655606,1.3432132494346987
BIN_000440,A,4,4,0,1.3508194125174888,-1.5661765835655606,1.3481733091945827
BIN_000441,A,4,4,1,1.3508194125174888,-1.2181373427732138,1.3489992381803328
BIN_000442,A,4,4,2,1.3508194125174888,-0.870098101980867,1.3514757467743728
BIN_000443,A,4,4,3,1.3508194125174888,-0.5220588611885202,1.3555990097598796
BIN_000444,A,4,4,4,1.3508194125174888,-0.17401962039617339,1.3613626845074822
BIN_000445,A,4,4,5,1.3508194125174888,0.17401962039617339,1.3687579594582
BIN_000446,A,4,4,6,1.3508194125174888,0.5220588611885202,1.3777736207897109
BIN_000447,A,4,4,7,1.3508194125174888,0.870098101980867,1.3883961361023747
BIN_000448,A,4,4,8,1.3508194125174888,1.2181373427732138,1.4006097536925188
BIN_000449,A,4,4,9,1.3508194125174888,1.5661765835655606,1.414396615754878
BIN_000450,A,4,5,0,1.420092202903001,-1.5661765835655606,1.420864444285594
BIN_000451,A,4,5,1,1.420092202903001,-1.2181373427732138,1.421672023875505
BIN_000452,A,4,5,2,1.420092202903001,-0.870098101980867,1.4240935675586675
BIN_000453,A,4,5,3,1.420092202903001,-0.5220588611885202,1.4281254989006333
BIN_000454,A,4,5,4,1.420092202903001,-0.17401962039617339,1.4337618864432415
BIN_000455,A,4,5,5,1.420092202903001,0.17401962039617339,1.4409944870775007
BIN_000456,A,4,5,6,1.420092202903001,0.5220588611885202,1.449812805730228
BIN_000457,A,4,5,7,1.420092202903001,0.870098101980867,1.4602041703669375
BIN_000458,A,4,5,8,1.420092202903001,1.2181373427732138,1.4721538210805816
BIN_000459,A,4,5,9,1.420092202903001,1.5661765835655606,1.485645011838568
BIN_000460,A,4,6,0,1.4893649932885134,-1.5661765835655606,1.4935555793766053
BIN_000461,A,4,6,1,1.4893649932885134,-1.2181373427732138,1.494345607081471
BIN_000462,A,4,6,2,1.4893649932885134,-0.870098101980867,1.4967145713085235
BIN_000463,A,4,6,3,1.4893649932885134,-0.5220588611885202,1.5006591233033943
BIN_000464,A,4,6,4,1.4893649932885134,-0.17401962039617339,1.5061737080396458
BIN_000465,A,4,6,5,1.4893649932885134,0.17401962039617339,1.5132506031136783
BIN_000466,A,4,6,6,1.4893649932885134,0.5220588611885202,1.521879972308513
BIN_000467,A,4,6,7,1.4893649932885134,0.870098101980867,1.532049932968539
BIN_000468,A,4,6,8,1.4893649932885134,1.2181373427732138,1.5437466361251158
BIN_000469,A,4,6,9,1.4893649932885134,1.5661765835655606,1.5569543581402578
BIN_000470,A,4,7,0,1.5586377836740255,-1.5661765835655606,1.5662467144676164
BIN_000471,A,4,7,1,1.5586377836740255,-1.2181373427732138,1.5670199369170954
BIN_000472,A,4,7,2,1.5586377836740255,-0.870098101980867,1.5693385552354653
BIN_000473,A,4,7,3,1.5586377836740255,-0.5220588611885202,1.5731994294357718
BIN_000474,A,4,7,4,1.5586377836740255,-0.17401962039617339,1.5785973497719772
BIN_000475,A,4,7,5,1.5586377836740255,0.17401962039617339,1.5855250716987177
BIN_000476,A,4,7,6,1.5586377836740255,0.5220588611885202,1.593973364049058
BIN_000477,A,4,7,7,1.5586377836740255,0.870098101980867,1.6039310696900826
BIN_000478,A,4,7,8,1.5586377836740255,1.2181373427732138,1.6153851777401902
BIN_000479,A,4,7,9,1.5586377836740255,1.5661765835655606,1.6283209062805029
BIN_000480,A,4,8,0,1.6279105740595379,-1.5661765835655606,1.6389378495586278
BIN_000481,A,4,8,1,1.6279105740595379,-1.2181373427732138,1.639694966738933
BIN_000482,A,4,8,2,1.6279105740595379,-0.870098101980867,1.64196533341182
BIN_000483,A,4,8,3,1.6279105740595379,-0.5220588611885202,1.645746001367769
BIN_000484,A,4,8,4,1.6279105740595379,-0.17401962039617339,1.6510320781428058
BIN_000485,A,4,8,5,1.6279105740595379,0.17401962039617339,1.6578167585107995
BIN_000486,A,4,8,6,1.6279105740595379,0.5220588611885202,1.6660913679108198
BIN_000487,A,4,8,7,1.6279105740595379,0.870098101980867,1.6758454171691155
BIN_000488,A,4,8,8,1.6279105740595379,1.2181373427732138,1.6870666677216826
BIN_000489,A,4,8,9,1.6279105740595379,1.5661765835655606,1.6997412064103479
BIN_000490,A,4,9,0,1.69718336444505,-1.5661765835655606,1.711628984649639
BIN_000491,A,4,9,1,1.69718336444505,-1.2181373427732138,1.7123706537091004
BIN_000492,A,4,9,2,1.69718336444505,-0.870098101980867,1.714594735054763
BIN_000493,A,4,9,3,1.69718336444505,-0.5220588611885202,1.7182984569574855
BIN_000494,A,4,9,4,1.69718336444505,-0.17401962039617339,1.7234772190151375
BIN_000495,A,4,9,5,1.69718336444505,0.17401962039617339,1.7301246205815692
BIN_000496,A,4,9,6,1.69718336444505,0.5220588611885202,1.7382324999936019
BIN_000497,A,4,9,7,1.69718336444505,0.870098101980867,1.7477909840401902
BIN_000498,A,4,9,8,1.69718336444505,1.2181373427732138,1.7587885469837021
BIN_000499,A,4,9,9,1.69718336444505,1.5661765835655606,1.771212078326084
BIN_000500,B,0,0,0,-1.69718336444505,-1.5661765835655606,-1.8502366348099135
BIN_000501,B,0,0,1,-1.69718336444505,-1.2181373427732138,-1.7775454997189022
BIN_000502,B,0,0,2,-1.69718336444505,-0.870098101980867,-1.704854364627891
BIN_000503,B,0,0,3,-1.69718336444505,-0.5220588611885202,-1.6321632295368798
BIN_000504,B,0,0,4,-1.69718336444505,-0.17401962039617339,-1.5594720944458684
BIN_000505,B,0,0,5,-1.69718336444505,0.17401962039617339,-1.486780959354857
BIN_000506,B,0,0,6,-1.69718336444505,0.5220588611885202,-1.414089824263846
BIN_000507,B,0,0,7,-1.69718336444505,0.870098101980867,-1.3413986891728347
BIN_000508,B,0,0,8,-1.69718336444505,1.2181373427732138,-1.2687075540818233
BIN_000509,B,0,0,9,-1.69718336444505,1.5661765835655606,-1.196016418990812
BIN_000510,B,0,1,0,-1.6279105740595379,-1.5661765835655606,-1.7775454997189022
BIN_000511,B,0,1,1,-1.6279105740595379,-1.2181373427732138,-1.7474358456999106
BIN_000512,B,0,1,2,-1.6279105740595379,-0.870098101980867,-1.6876943153847919
BIN_000513,B,0,1,3,-1.6279105740595379,-0.5220588611885202,-1.620367082219327
BIN_000514,B,0,1,4,-1.6279105740595379,-0.17401962039617339,-1.5505234067836315
BIN_000515,B,0,1,5,-1.6279105740595379,0.17401962039617339,-1.4795831185156376
BIN_000516,B,0,1,6,-1.6279105740595379,0.5220588611885202,-1.4080737219934643
BIN_000517,B,0,1,7,-1.6279105740595379,0.870098101980867,-1.3362326892598988
BIN_000518,B,0,1,8,-1.6279105740595379,1.2181373427732138,-1.2641819676897914
BIN_000519,B,0,1,9,-1.6279105740595379,1.5661765835655606,-1.1919904104324308
BIN_000520,B,0,2,0,-1.5586377836740255,-1.5661765835655606,-1.704854364627891
BIN_000521,B,0,2,1,-1.5586377836740255,-1.2181373427732138,-1.6876943153847919
BIN_000522,B,0,2,2,-1.5586377836740255,-0.870098101980867,-1.6446350565899075
BIN_000523,B,0,2,3,-1.5586377836740255,-0.5220588611885202,-1.5881450199675928
BIN_000524,B,0,2,4,-1.5586377836740255,-0.17401962039617339,-1.5251519959596704
BIN_000525,B,0,2,5,-1.5586377836740255,0.17401962039617339,-1.4587828923271395
BIN_000526,B,0,2,6,-1.5586377836740255,0.5220588611885202,-1.39049752962874
BIN_000527,B,0,2,7,-1.5586377836740255,0.870098101980867,-1.3210371833708163
BIN_000528,B,0,2,8,-1.5586377836740255,1.2181373427732138,-1.2508101787573496
BIN_000529,B,0,2,9,-1.5586377836740255,1.5661765835655606,-1.1800574831872517
BIN_000530,B,0,3,0,-1.4893649932885134,-1.5661765835655606,-1.6321632295368798
BIN_000531,B,0,3,1,-1.4893649932885134,-1.2181373427732138,-1.620367082219327
BIN_000532,B,0,3,2,-1.4893649932885134,-0.870098101980867,-1.5881450199675928
BIN_000533,B,0,3,3,-1.4893649932885134,-0.5220588611885202,-1.5418342674799048
BIN_000534,B,0,3,4,-1.4893649932885134,-0.17401962039617339,-1.486780959354857
BIN_000535,B,0,3,5,-1.4893649932885134,0.17401962039617339,-1.4263781229125256
BIN_000536,B,0,3,6,-1.4893649932885134,0.5220588611885202,-1.3626096765345488
BIN_000537,B,0,3,7,-1.4893649932885134,0.870098101980867,-1.2966374431490697
BIN_000538,B,0,3,8,-1.4893649932885134,1.2181373427732138,-1.2291633043409305
BIN_000539,B,0,3,9,-1.4893649932885134,1.5661765835655606,-1.1606279770381533
BIN_000540,B,0,4,0,-1.420092202903001,-1.5661765835655606,-1.5594720944458684
BIN_000541,B,0,4,1,-1.420092202903001,-1.2181373427732138,-1.5505234067836315
BIN_000542,B,0,4,2,-1.420092202903001,-0.870098101980867,-1.5251519959596704
BIN_000543,B,0,4,3,-1.420092202903001,-0.5220588611885202,-1.486780959354857
BIN_000544,B,0,4,4,-1.420092202903001,-0.17401962039617339,-1.4390334783699017
BIN_000545,B,0,4,5,-1.420092202903001,0.17401962039617339,-1.3847862658621537
BIN_000546,B,0,4,6,-1.420092202903001,0.5220588611885202,-1.3260534051252717
BIN_000547,B,0,4,7,-1.420092202903001,0.870098101980867,-1.2641819676897914
BIN_000548,B,0,4,8,-1.420092202903001,1.2181373427732138,-1.2000673571094271
BIN_000549,B,0,4,9,-1.420092202903001,1.5661765835655606,-1.1343119818473926
BIN_000550,B,0,5,0,-1.3508194125174888,-1.5661765835655606,-1.486780959354857
BIN_000551,B,0,5,1,-1.3508194125174888,-1.2181373427732138,-1.4795831185156376
BIN_000552,B,0,5,2,-1.3508194125174888,-0.870098101980867,-1.4587828923271395
BIN_000553,B,0,5,3,-1.3508194125174888,-0.5220588611885202,-1.4263781229125256
BIN_000554,B,0,5,4,-1.3508194125174888,-0.17401962039617339,-1.3847862658621537
BIN_000555,B,0,5,5,-1.3508194125174888,0.17401962039617339,-1.3362326892598988
BIN_000556,B,0,5,6,-1.3508194125174888,0.5220588611885202,-1.282500720524056
BIN_000557,B,0,5,7,-1.3508194125174888,0.870098101980867,-1.2249238467264982
BIN_000558,B,0,5,8,-1.3508194125174888,1.2181373427732138,-1.1644698378935356
BIN_000559,B,0,5,9,-1.3508194125174888,1.5661765835655606,-1.10183559338434
BIN_000560,B,0,6,0,-1.2815466221319765,-1.5661765835655606,-1.414089824263846
BIN_000561,B,0,6,1,-1.2815466221319765,-1.2181373427732138,-1.4080737219934643
BIN_000562,B,0,6,2,-1.2815466221319765,-0.870098101980867,-1.39049752962874
BIN_000563,B,0,6,3,-1.2815466221319765,-0.5220588611885202,-1.3626096765345488
BIN_000564,B,0,6,4,-1.2815466221319765,-0.17401962039617339,-1.3260534051252717
BIN_000565,B,0,6,5,-1.2815466221319765,0.17401962039617339,-1.282500720524056
BIN_000566,B,0,6,6,-1.2815466221319765,0.5220588611885202,-1.233431900149896
BIN_000567,B,0,6,7,-1.2815466221319765,0.870098101980867,-1.1800574831872517
BIN_000568,B,0,6,8,-1.2815466221319765,1.2181373427732138,-1.1233252838998007
BIN_000569,B,0,6,9,-1.2815466221319765,1.5661765835655606,-1.063961790282951
BIN_000570,B,0,7,0,-1.2122738317464643,-1.5661765835655606,-1.3413986891728347
BIN_000571,B,0,7,1,-1.2122738317464643,-1.2181373427732138,-1.3362326892598988
BIN_000572,B,0,7,2,-1.2122738317464643,-0.870098101980867,-1.3210371833708163
BIN_000573,B,0,7,3,-1.2122738317464643,-0.5220588611885202,-1.2966374431490697
BIN_000574,B,0,7,4,-1.2122738317464643,-0.17401962039617339,-1.2641819676897914
BIN_000575,B,0,7,5,-1.2122738317464643,0.17401962039617339,-1.2249238467264982
BIN_000576,B,0,7,6,-1.2122738317464643,0.5220588611885202,-1.1800574831872517
BIN_000577,B,0,7,7,-1.2122738317464643,0.870098101980867,-1.130631111039893
BIN_000578,B,0,7,8,-1.2122738317464643,1.2181373427732138,-1.0775192694992712
BIN_000579,B,0,7,9,-1.2122738317464643,1.5661765835655606,-1.0214301762765872
BIN_000580,B,0,8,0,-1.1430010413609522,-1.5661765835655606,-1.2687075540818233
BIN_000581,B,0,8,1,-1.1430010413609522,-1.2181373427732138,-1.2641819676897914
BIN_000582,B,0,8,2,-1.1430010413609522,-0.870098101980867,-1.2508101787573496
BIN_000583,B,0,8,3,-1.1430010413609522,-0.5220588611885202,-1.2291633043409305
BIN_000584,B,0,8,4,-1.1430010413609522,-0.17401962039617339,-1.2000673571094271
BIN_000585,B,0,8,5,-1.1430010413609522,0.17401962039617339,-1.1644698378935356
BIN_000586,B,0,8,6,-1.1430010413609522,0.5220588611885202,-1.1233252838998007
BIN_000587,B,0,8,7,-1.1430010413609522,0.870098101980867,-1.0775192694992712
BIN_000588,B,0,8,8,-1.1430010413609522,1.2181373427732138,-1.0278303219298899
BIN_000589,B,0,8,9,-1.1430010413609522,1.5661765835655606,-0.9749194565717337
BIN_000590,B,0,9,0,-1.0737282509754398,-1.5661765835655606,-1.196016418990812
BIN_000591,B,0,9,1,-1.0737282509754398,-1.2181373427732138,-1.1919904104324308
BIN_000592,B,0,9,2,-1.0737282509754398,-0.870098101980867,-1.1800574831872517
BIN_000593,B,0,9,3,-1.0737282509754398,-0.5220588611885202,-1.1606279770381533
BIN_000594,B,0,9,4,-1.0737282509754398,-0.17401962039617339,-1.1343119818473926
BIN_000595,B,0,9,5,-1.0737282509754398,0.17401962039617339,-1.10183559338434
BIN_000596,B,0,9,6,-1.0737282509754398,0.5220588611885202,-1.063961790282951
BIN_000597,B,0,9,7,-1.0737282509754398,0.870098101980867,-1.0214301762765872
BIN_000598,B,0,9,8,-1.0737282509754398,1.2181373427732138,-0.9749194565717337
BIN_000599,B,0,9,9,-1.0737282509754398,1.5661765835655606,-0.925029532819887
BIN_000600,B,1,0,0,-1.0044554605899276,-1.5661765835655606,-1.1233252838998007
BIN_000601,B,1,0,1,-1.0044554605899276,-1.2181373427732138,-1.1196997683871541
BIN_000602,B,1,0,2,-1.0044554605899276,-0.870098101980867,-1.1089296022213622
BIN_000603,B,1,0,3,-1.0044554605899276,-0.5220588611885202,-1.0913189039791324
BIN_000604,B,1,0,4,-1.0044554605899276,-0.17401962039617339,-1.0673291498443658
BIN_000605,B,1,0,5,-1.0044554605899276,0.17401962039617339,-1.0375250376843057
BIN_000606,B,1,0,6,-1.0044554605899276,0.5220588611885202,-1.0025196110151378
BIN_000607,B,1,0,7,-1.0044554605899276,0.870098101980867,-0.9629282515506726
BIN_000608,B,1,0,8,-1.0044554605899276,1.2181373427732138,-0.9193358969143941
BIN_000609,B,1,0,9,-1.0044554605899276,1.5661765835655606,-0.8722774317404006
BIN_000610,B,1,1,0,-0.9351826702044154,-1.5661765835655606,-1.0506341488087896
BIN_000611,B,1,1,1,-0.9351826702044154,-1.2181373427732138,-1.0473368049805647
BIN_000612,B,1,1,2,-0.9351826702044154,-0.870098101980867,-1.0375250376843057
BIN_000613,B,1,1,3,-0.9351826702044154,-0.5220588611885202,-1.0214301762765872
BIN_000614,B,1,1,4,-0.9351826702044154,-0.17401962039617339,-0.9994087124000456
BIN_000615,B,1,1,5,-0.9351826702044154,0.17401962039617339,-0.9719063076324506
BIN_000616,B,1,1,6,-0.9351826702044154,0.5220588611885202,-0.9394193227386699
BIN_000617,B,1,1,7,-0.9351826702044154,0.870098101980867,-0.9024601893654507
BIN_000618,B,1,1,8,-0.9351826702044154,1.2181373427732138,-0.8615303046230195
BIN_000619,B,1,1,9,-0.9351826702044154,1.5661765835655606,-0.817101490501305
BIN_000620,B,1,2,0,-0.8659098798189031,-1.5661765835655606,-0.9779430137177783
BIN_000621,B,1,2,1,-0.8659098798189031,-1.2181373427732138,-0.9749194565717337
BIN_000622,B,1,2,2,-0.8659098798189031,-0.870098101980867,-0.9659108091770146
BIN_000623,B,1,2,3,-0.8659098798189031,-0.5220588611885202,-0.9510969507310678
BIN_000624,B,1,2,4,-0.8659098798189031,-0.17401962039617339,-0.9307584244475666
BIN_000625,B,1,2,5,-0.8659098798189031,0.17401962039617339,-0.9052518786267669
BIN_000626,B,1,2,6,-0.8659098798189031,0.5220588611885202,-0.874982718259184
BIN_000627,B,1,2,7,-0.8659098798189031,0.870098101980867,-0.8403791120285102
BIN_000628,B,1,2,8,-0.8659098798189031,1.2181373427732138,-0.8018701754406301
BIN_000629,B,1,2,9,-0.8659098798189031,1.5661765835655606,-0.7598696084447444
BIN_000630,B,1,3,0,-0.7966370894333908,-1.5661765835655606,-0.9052518786267669
BIN_000631,B,1,3,1,-0.7966370894333908,-1.2181373427732138,-0.9024601893654507
BIN_000632,B,1,3,2,-0.7966370894333908,-0.870098101980867,-0.8941340284428985
BIN_000633,B,1,3,3,-0.7966370894333908,-0.5220588611885202,-0.8804159299856157
BIN_000634,B,1,3,4,-0.7966370894333908,-0.17401962039617339,-0.8615303046230195
BIN_000635,B,1,3,5,-0.7966370894333908,0.17401962039617339,-0.8377662809530649
BIN_000636,B,1,3,6,-0.7966370894333908,0.5220588611885202,-0.8094579696903655
BIN_000637,B,1,3,7,-0.7966370894333908,0.870098101980867,-0.7769648871436089
BIN_000638,B,1,3,8,-0.7966370894333908,1.2181373427732138,-0.740654613888982
BIN_000639,B,1,3,9,-0.7966370894333908,1.5661765835655606,-0.70088887185698
BIN_000640,B,1,4,0,-0.7273642990478786,-1.5661765835655606,-0.8325607435357557
BIN_000641,B,1,4,1,-0.7273642990478786,-1.2181373427732138,-0.8299679345150003
BIN_000642,B,1,4,2,-0.7273642990478786,-0.870098101980867,-0.8222287437098839
