bin_id,zone,aisle,rack,bin,x_coord,y_coord,distance_from_dispatch
BIN_000527,B,0,2,7,2,7,7.280109889280518
BIN_000528,B,0,2,8,2,8,8.246211251235321
BIN_000529,B,0,2,9,2,9,9.219544457292887
BIN_000530,B,0,3,0,3,0,3.0
BIN_000531,B,0,3,1,3,1,3.1622776601683795
BIN_000532,B,0,3,2,3,2,3.605551275463989
BIN_000533,B,0,3,3,3,3,4.242640687119285
BIN_000534,B,0,3,4,3,4,5.0
BIN_000535,B,0,3,5,3,5,5.830951894845301
BIN_000536,B,0,3,6,3,6,6.708203932499369
BIN_000537,B,0,3,7,3,7,7.615773105863909
BIN_000538,B,0,3,8,3,8,8.54400374531753
BIN_000539,B,0,3,9,3,9,9.486832980505138
BIN_000540,B,0,4,0,4,0,4.0
BIN_000541,B,0,4,1,4,1,4.123105625617661
BIN_000542,B,0,4,2,4,2,4.47213595499958
BIN_000543,B,0,4,3,4,3,5.0
BIN_000544,B,0,4,4,4,4,5.656854249492381
BIN_000545,B,0,4,5,4,5,6.4031242374328485
BIN_000546,B,0,4,6,4,6,7.211102550927978
BIN_000547,B,0,4,7,4,7,8.06225774829855
BIN_000548,B,0,4,8,4,8,8.94427190999916
BIN_000549,B,0,4,9,4,9,9.848857801796104
BIN_000550,B,0,5,0,5,0,5.0
BIN_000551,B,0,5,1,5,1,5.0990195135927845
BIN_000552,B,0,5,2,5,2,5.385164807134504
BIN_000553,B,0,5,3,5,3,5.830951894845301
BIN_000554,B,0,5,4,5,4,6.4031242374328485
BIN_000555,B,0,5,5,5,5,7.0710678118654755
BIN_000556,B,0,5,6,5,6,7.810249675906654
BIN_000557,B,0,5,7,5,7,8.602325267042627
BIN_000558,B,0,5,8,5,8,9.433981132056603
BIN_000559,B,0,5,9,5,9,10.295630140987
BIN_000560,B,0,6,0,6,0,6.0
BIN_000561,B,0,6,1,6,1,6.082762530298219
BIN_000562,B,0,6,2,6,2,6.324555320336759
BIN_000563,B,0,6,3,6,3,6.708203932499369
BIN_000564,B,0,6,4,6,4,7.211102550927978
BIN_000565,B,0,6,5,6,5,7.810249675906654
BIN_000566,B,0,6,6,6,6,8.48528137423857
BIN_000567,B,0,6,7,6,7,9.219544457292887
BIN_000568,B,0,6,8,6,8,10.0
BIN_000569,B,0,6,9,6,9,10.816653826391969
BIN_000570,B,0,7,0,7,0,7.0
BIN_000571,B,0,7,1,7,1,7.0710678118654755
BIN_000572,B,0,7,2,7,2,7.280109889280518
BIN_000573,B,0,7,3,7,3,7.615773105863909
BIN_000574,B,0,7,4,7,4,8.06225774829855
BIN_000575,B,0,7,5,7,5,8.602325267042627
BIN_000576,B,0,7,6,7,6,9.219544457292887
BIN_000577,B,0,7,7,7,7,9.899494936611665
BIN_000578,B,0,7,8,7,8,10.63014581273465
BIN_000579,B,0,7,9,7,9,11.40175425099138
BIN_000580,B,0,8,0,8,0,8.0
BIN_000581,B,0,8,1,8,1,8.06225774829855
BIN_000582,B,0,8,2,8,2,8.246211251235321
BIN_000583,B,0,8,3,8,3,8.54400374531753
BIN_000584,B,0,8,4,8,4,8.94427190999916
BIN_000585,B,0,8,5,8,5,9.433981132056603
BIN_000586,B,0,8,6,8,6,10.0
BIN_000587,B,0,8,7,8,7,10.63014581273465
BIN_000588,B,0,8,8,8,8,11.313708498984761
BIN_000589,B,0,8,9,8,9,12.041594578792296
BIN_000590,B,0,9,0,9,0,9.0
BIN_000591,B,0,9,1,9,1,9.055385138137417
BIN_000592,B,0,9,2,9,2,9.219544457292887
BIN_000593,B,0,9,3,9,3,9.486832980505138
BIN_000594,B,0,9,4,9,4,9.848857801796104
BIN_000595,B,0,9,5,9,5,10.295630140987
BIN_000596,B,0,9,6,9,6,10.816653826391969
BIN_000597,B,0,9,7,9,7,11.40175425099138
BIN_000598,B,0,9,8,9,8,12.041594578792296
BIN_000599,B,0,9,9,9,9,12.727922061357855
BIN_000600,B,1,0,0,10,0,10.0
BIN_000601,B,1,0,1,10,1,10.04987562112089
BIN_000602,B,1,0,2,10,2,10.198039027185569
BIN_000603,B,1,0,3,10,3,10.44030650891055
BIN_000604,B,1,0,4,10,4,10.770329614269007
BIN_000605,B,1,0,5,10,5,11.180339887498949
BIN_000606,B,1,0,6,10,6,11.661903789690601
BIN_000607,B,1,0,7,10,7,12.206555615733702
BIN_000608,B,1,0,8,10,8,12.806248474865697
BIN_000609,B,1,0,9,10,9,13.45362404707371
BIN_000610,B,1,1,0,11,0,11.0
BIN_000611,B,1,1,1,11,1,11.045361017187261
BIN_000612,B,1,1,2,11,2,11.180339887498949
BIN_000613,B,1,1,3,11,3,11.40175425099138
BIN_000614,B,1,1,4,11,4,11.704699910719626
BIN_000615,B,1,1,5,11,5,12.083045973594572
BIN_000616,B,1,1,6,11,6,12.529964086141668
BIN_000617,B,1,1,7,11,7,13.038404810405298
BIN_000618,B,1,1,8,11,8,13.601470508735444
BIN_000619,B,1,1,9,11,9,14.212670403551895
BIN_000620,B,1,2,0,12,0,12.0
BIN_000621,B,1,2,1,12,1,12.041594578792296
BIN_000622,B,1,2,2,12,2,12.165525060596439
BIN_000623,B,1,2,3,12,3,12.36931687685298
BIN_000624,B,1,2,4,12,4,12.649110640673518
BIN_000625,B,1,2,5,12,5,13.0
BIN_000626,B,1,2,6,12,6,13.416407864998739
BIN_000627,B,1,2,7,12,7,13.892443989449804
BIN_000628,B,1,2,8,12,8,14.422205101855956
BIN_000629,B,1,2,9,12,9,15.0
BIN_000630,B,1,3,0,13,0,13.0
BIN_000631,B,1,3,1,13,1,13.038404810405298
BIN_000632,B,1,3,2,13,2,13.152946437965905
BIN_000633,B,1,3,3,13,3,13.341664064126334
BIN_000634,B,1,3,4,13,4,13.601470508735444
BIN_000635,B,1,3,5,13,5,13.92838827718412
BIN_000636,B,1,3,6,13,6,14.317821063276353
BIN_000637,B,1,3,7,13,7,14.7648230602334
BIN_000638,B,1,3,8,13,8,15.264337522473747
BIN_000639,B,1,3,9,13,9,15.811388300841896
BIN_000640,B,1,4,0,14,0,14.0
BIN_000641,B,1,4,1,14,1,14.035668847618199
BIN_000642,B,1,4,2,14,2,14.142135623730951
BIN_000643,B,1,4,3,14,3,14.317821063276353
BIN_000644,B,1,4,4,14,4,14.560219778561036
BIN_000645,B,1,4,5,14,5,14.866068747318506
BIN_000646,B,1,4,6,14,6,15.231546211727817
BIN_000647,B,1,4,7,14,7,15.652475842498529
BIN_000648,B,1,4,8,14,8,16.1245154965971
BIN_000649,B,1,4,9,14,9,16.64331697709324
BIN_000650,B,1,5,0,15,0,15.0
BIN_000651,B,1,5,1,15,1,15.033296378372908
BIN_000652,B,1,5,2,15,2,15.132745950421556
BIN_000653,B,1,5,3,15,3,15.297058540778355
BIN_000654,B,1,5,4,15,4,15.524174696260024
BIN_000655,B,1,5,5,15,5,15.811388300841896
BIN_000656,B,1,5,6,15,6,16.15549442140351
BIN_000657,B,1,5,7,15,7,16.55294535724685
BIN_000658,B,1,5,8,15,8,17.0
BIN_000659,B,1,5,9,15,9,17.4928556845359
BIN_000660,B,1,6,0,16,0,16.0
BIN_000661,B,1,6,1,16,1,16.0312195418814
BIN_000662,B,1,6,2,16,2,16.1245154965971
BIN_000663,B,1,6,3,16,3,16.278820596099706
BIN_000664,B,1,6,4,16,4,16.492422502470642
BIN_000665,B,1,6,5,16,5,16.76305461424021
BIN_000666,B,1,6,6,16,6,17.08800749063506
BIN_000667,B,1,6,7,16,7,17.46424919657298
BIN_000668,B,1,6,8,16,8,17.88854381999832
BIN_000669,B,1,6,9,16,9,18.35755975068582
BIN_000670,B,1,7,0,17,0,17.0
BIN_000671,B,1,7,1,17,1,17.029386365926403
BIN_000672,B,1,7,2,17,2,17.11724276862369
BIN_000673,B,1,7,3,17,3,17.26267650163207
BIN_000674,B,1,7,4,17,4,17.46424919657298
BIN_000675,B,1,7,5,17,5,17.72004514666935
BIN_000676,B,1,7,6,17,6,18.027756377319946
BIN_000677,B,1,7,7,17,7,18.384776310850235
BIN_000678,B,1,7,8,17,8,18.788294228055936
BIN_000679,B,1,7,9,17,9,19.235384061671343
BIN_000680,B,1,8,0,18,0,18.0
BIN_000681,B,1,8,1,18,1,18.027756377319946
BIN_000682,B,1,8,2,18,2,18.110770276274835
BIN_000683,B,1,8,3,18,3,18.24828759089466
BIN_000684,B,1,8,4,18,4,18.439088914585774
BIN_000685,B,1,8,5,18,5,18.681541692269406
BIN_000686,B,1,8,6,18,6,18.973665961010276
BIN_000687,B,1,8,7,18,7,19.313207915827967
BIN_000688,B,1,8,8,18,8,19.697715603592208
BIN_000689,B,1,8,9,18,9,20.12461179749811
BIN_000690,B,1,9,0,19,0,19.0
BIN_000691,B,1,9,1,19,1,19.026297590440446
BIN_000692,B,1,9,2,19,2,19.1049731745428
BIN_000693,B,1,9,3,19,3,19.235384061671343
BIN_000694,B,1,9,4,19,4,19.4164878389476
BIN_000695,B,1,9,5,19,5,19.6468827043885
BIN_000696,B,1,9,6,19,6,19.924858845171276
BIN_000697,B,1,9,7,19,7,20.248456731316587
BIN_000698,B,1,9,8,19,8,20.615528128088304
BIN_000699,B,1,9,9,19,9,21.02379604162864
BIN_000700,B,2,0,0,20,0,20.0
BIN_000701,B,2,0,1,20,1,20.024984394500787
BIN_000702,B,2,0,2,20,2,20.09975124224178
BIN_000703,B,2,0,3,20,3,20.223748416156685
BIN_000704,B,2,0,4,20,4,20.396078054371138
BIN_000705,B,2,0,5,20,5,20.615528128088304
BIN_000706,B,2,0,6,20,6,20.8806130178211
BIN_000707,B,2,0,7,20,7,21.18962010041709
BIN_000708,B,2,0,8,20,8,21.540659228538015
BIN_000709,B,2,0,9,20,9,21.93171219946131
BIN_000710,B,2,1,0,21,0,21.0
BIN_000711,B,2,1,1,21,1,21.02379604162864
BIN_000712,B,2,1,2,21,2,21.095023109728988
BIN_000713,B,2,1,3,21,3,21.213203435596427
BIN_000714,B,2,1,4,21,4,21.37755832643195
BIN_000715,B,2,1,5,21,5,21.587033144922902
BIN_000716,B,2,1,6,21,6,21.840329667841555
BIN_000717,B,2,1,7,21,7,22.135943621178654
BIN_000718,B,2,1,8,21,8,22.47220505424423
BIN_000719,B,2,1,9,21,9,22.847319317591726
BIN_000720,B,2,2,0,22,0,22.0
BIN_000721,B,2,2,1,22,1,22.02271554554524
BIN_000722,B,2,2,2,22,2,22.090722034374522
BIN_000723,B,2,2,3,22,3,22.20360331117452
BIN_000724,B,2,2,4,22,4,22.360679774997898
BIN_000725,B,2,2,5,22,5,22.561028345356956
BIN_000726,B,2,2,6,22,6,22.80350850198276
BIN_000727,B,2,2,7,22,7,23.08679276123039
BIN_000728,B,2,2,8,22,8,23.40939982143925
BIN_000729,B,2,2,9,22,9,23.769728648009426
BIN_000730,B,2,3,0,23,0,23.0
BIN_000731,B,2,3,1,23,1,23.021728866442675
BIN_000732,B,2,3,2,23,2,23.08679276123039
BIN_000733,B,2,3,3,23,3,23.194827009486403
BIN_000734,B,2,3,4,23,4,23.345235059857504
BIN_000735,B,2,3,5,23,5,23.53720459187964
BIN_000736,B,2,3,6,23,6,23.769728648009426
BIN_000737,B,2,3,7,23,7,24.041630560342615
BIN_000738,B,2,3,8,23,8,24.351591323771842
BIN_000739,B,2,3,9,23,9,24.698178070456937
BIN_000740,B,2,4,0,24,0,24.0
BIN_000741,B,2,4,1,24,1,24.020824298928627
BIN_000742,B,2,4,2,24,2,24.08318915758459
BIN_000743,B,2,4,3,24,3,24.186773244895647
BIN_000744,B,2,4,4,24,4,24.331050121192877
BIN_000745,B,2,4,5,24,5,24.515301344262525
BIN_000746,B,2,4,6,24,6,24.73863375370596
BIN_000747,B,2,4,7,24,7,25.0
BIN_000748,B,2,4,8,24,8,25.298221281347036
BIN_000749,B,2,4,9,24,9,25.632011235952593
BIN_000750,B,2,5,0,25,0,25.0
BIN_000751,B,2,5,1,25,1,25.019992006393608
BIN_000752,B,2,5,2,25,2,25.079872407968907
BIN_000753,B,2,5,3,25,3,25.179356624028344
BIN_000754,B,2,5,4,25,4,25.317977802344327
BIN_000755,B,2,5,5,25,5,25.495097567963924
BIN_000756,B,2,5,6,25,6,25.709920264364882
BIN_000757,B,2,5,7,25,7,25.96150997149434
BIN_000758,B,2,5,8,25,8,26.248809496813376
BIN_000759,B,2,5,9,25,9,26.570660511172846
BIN_000760,B,2,6,0,26,0,26.0
BIN_000761,B,2,6,1,26,1,26.019223662515376
BIN_000762,B,2,6,2,26,2,26.076809620810597
BIN_000763,B,2,6,3,26,3,26.1725046566048
BIN_000764,B,2,6,4,26,4,26.30589287593181
BIN_000765,B,2,6,5,26,5,26.476404589747453
BIN_000766,B,2,6,6,26,6,26.68332812825267
BIN_000767,B,2,6,7,26,7,26.92582403567252
BIN_000768,B,2,6,8,26,8,27.202941017470888
BIN_000769,B,2,6,9,26,9,27.51363298439521
BIN_000770,B,2,7,0,27,0,27.0
BIN_000771,B,2,7,1,27,1,27.018512172212592
BIN_000772,B,2,7,2,27,2,27.073972741361768
BIN_000773,B,2,7,3,27,3,27.16615541441225
BIN_000774,B,2,7,4,27,4,27.294688127912362
BIN_000775,B,2,7,5,27,5,27.459060435491963
BIN_000776,B,2,7,6,27,6,27.65863337187866
BIN_000777,B,2,7,7,27,7,27.892651361962706
BIN_000778,B,2,7,8,27,8,28.160255680657446
BIN_000779,B,2,7,9,27,9,28.460498941515414
BIN_000780,B,2,8,0,28,0,28.0
BIN_000781,B,2,8,1,28,1,28.0178514522438
BIN_000782,B,2,8,2,28,2,28.071337695236398
BIN_000783,B,2,8,3,28,3,28.160255680657446
BIN_000784,B,2,8,4,28,4,28.284271247461902
BIN_000785,B,2,8,5,28,5,28.442925306655784
BIN_000786,B,2,8,6,28,6,28.635642126552707
BIN_000787,B,2,8,7,28,7,28.861739379323623
BIN_000788,B,2,8,8,28,8,29.120439557122072
BIN_000789,B,2,8,9,28,9,29.410882339705484
BIN_000790,B,2,9,0,29,0,29.0
BIN_000791,B,2,9,1,29,1,29.017236257093817
BIN_000792,B,2,9,2,29,2,29.068883707497267
BIN_000793,B,2,9,3,29,3,29.154759474226502
BIN_000794,B,2,9,4,29,4,29.274562336608895
BIN_000795,B,2,9,5,29,5,29.427877939124322
BIN_000796,B,2,9,6,29,6,29.614185789921695
BIN_000797,B,2,9,7,29,7,29.832867780352597
BIN_000798,B,2,9,8,29,8,30.083217912982647
BIN_000799,B,2,9,9,29,9,30.364452901377952
BIN_000800,B,3,0,0,30,0,30.0
BIN_000801,B,3,0,1,30,1,30.01666203960727
BIN_000802,B,3,0,2,30,2,30.066592756745816
BIN_000803,B,3,0,3,30,3,30.14962686336267
BIN_000804,B,3,0,4,30,4,30.265491900843113
BIN_000805,B,3,0,5,30,5,30.4138126514911
BIN_000806,B,3,0,6,30,6,30.59411708155671
BIN_000807,B,3,0,7,30,7,30.805843601498726
BIN_000808,B,3,0,8,30,8,31.04834939252005
BIN_000809,B,3,0,9,30,9,31.32091952673165
BIN_000810,B,3,1,0,31,0,31.0
BIN_000811,B,3,1,1,31,1,31.016124838541646
BIN_000812,B,3,1,2,31,2,31.064449134018133
BIN_000813,B,3,1,3,31,3,31.144823004794873
BIN_000814,B,3,1,4,31,4,31.25699921617557
BIN_000815,B,3,1,5,31,5,31.400636936215164
BIN_000816,B,3,1,6,31,6,31.575306807693888
BIN_000817,B,3,1,7,31,7,31.78049716414141
BIN_000818,B,3,1,8,31,8,32.01562118716424
BIN_000819,B,3,1,9,31,9,32.28002478313795
BIN_000820,B,3,2,0,32,0,32.0
BIN_000821,B,3,2,1,32,1,32.01562118716424
BIN_000822,B,3,2,2,32,2,32.0624390837628
BIN_000823,B,3,2,3,32,3,32.14031735997639
BIN_000824,B,3,2,4,32,4,32.2490309931942
BIN_000825,B,3,2,5,32,5,32.38826948140329
BIN_000826,B,3,2,6,32,6,32.55764119219941
BIN_000827,B,3,2,7,32,7,32.7566787083184
BIN_000828,B,3,2,8,32,8,32.984845004941285
BIN_000829,B,3,2,9,32,9,33.24154027718932
BIN_000830,B,3,3,0,33,0,33.0
BIN_000831,B,3,3,1,33,1,33.015148038438355
BIN_000832,B,3,3,2,33,2,33.06055050963308
BIN_000833,B,3,3,3,33,3,33.13608305156178
BIN_000834,B,3,3,4,33,4,33.24154027718932
BIN_000835,B,3,3,5,33,5,33.37663853655727
BIN_000836,B,3,3,6,33,6,33.54101966249684
BIN_000837,B,3,3,7,33,7,33.734255586866
BIN_000838,B,3,3,8,33,8,33.95585369269929
BIN_000839,B,3,3,9,33,9,34.20526275297414
BIN_000840,B,3,4,0,34,0,34.0
BIN_000841,B,3,4,1,34,1,34.0147027033899
BIN_000842,B,3,4,2,34,2,34.058772731852805
BIN_000843,B,3,4,3,34,3,34.132096331752024
BIN_000844,B,3,4,4,34,4,34.23448553724738
BIN_000845,B,3,4,5,34,5,34.36568055487916
BIN_000846,B,3,4,6,34,6,34.52535300326414
BIN_000847,B,3,4,7,34,7,34.713109915419565
BIN_000848,B,3,4,8,34,8,34.92849839314596
BIN_000849,B,3,4,9,34,9,35.17101079013795
BIN_000850,B,3,5,0,35,0,35.0
BIN_000851,B,3,5,1,35,1,35.014282800023196
BIN_000852,B,3,5,2,35,2,35.05709628591621
BIN_000853,B,3,5,3,35,3,35.12833614050059
BIN_000854,B,3,5,4,35,4,35.22782990761707
BIN_000855,B,3,5,5,35,5,35.35533905932738
BIN_000856,B,3,5,6,35,6,35.510561809129406
BIN_000857,B,3,5,7,35,7,35.6931365951495
BIN_000858,B,3,5,8,35,8,35.90264614203248
BIN_000859,B,3,5,9,35,9,36.138621999185304
BIN_000860,B,3,6,0,36,0,36.0
BIN_000861,B,3,6,1,36,1,36.013886210738214
BIN_000862,B,3,6,2,36,2,36.05551275463989
BIN_000863,B,3,6,3,36,3,36.124783736376884
BIN_000864,B,3,6,4,36,4,36.22154055254967
BIN_000865,B,3,6,5,36,5,36.345563690772494
BIN_000866,B,3,6,6,36,6,36.49657518178932
BIN_000867,B,3,6,7,36,7,36.6742416417845
BIN_000868,B,3,6,8,36,8,36.87817782917155
BIN_000869,B,3,6,9,36,9,37.107950630558946
BIN_000870,B,3,7,0,37,0,37.0
BIN_000871,B,3,7,1,37,1,37.013511046643494
BIN_000872,B,3,7,2,37,2,37.05401462729781
BIN_000873,B,3,7,3,37,3,37.12142238654117
BIN_000874,B,3,7,4,37,4,37.21558813185679
BIN_000875,B,3,7,5,37,5,37.33630940518894
BIN_000876,B,3,7,6,37,6,37.48332962798263
BIN_000877,B,3,7,7,37,7,37.656340767525464
BIN_000878,B,3,7,8,37,8,37.8549864614954
BIN_000879,B,3,7,9,37,9,38.07886552931954
BIN_000880,B,3,8,0,38,0,38.0
BIN_000881,B,3,8,1,38,1,38.01315561749642
BIN_000882,B,3,8,2,38,2,38.05259518088089
BIN_000883,B,3,8,3,38,3,38.118237105091836
BIN_000884,B,3,8,4,38,4,38.2099463490856
BIN_000885,B,3,8,5,38,5,38.3275357934736
BIN_000886,B,3,8,6,38,6,38.47076812334269
BIN_000887,B,3,8,7,38,7,38.63935817272331
BIN_000888,B,3,8,8,38,8,38.8329756778952
BIN_000889,B,3,8,9,38,9,39.05124837953327
BIN_000890,B,3,9,0,39,0,39.0
BIN_000891,B,3,9,1,39,1,39.01281840626232
BIN_000892,B,3,9,2,39,2,39.05124837953327
BIN_000893,B,3,9,3,39,3,39.11521443121589
BIN_000894,B,3,9,4,39,4,39.20459156782532
BIN_000895,B,3,9,5,39,5,39.319206502675
BIN_000896,B,3,9,6,39,6,39.45883931389772
BIN_000897,B,3,9,7,39,7,39.6232255123179
BIN_000898,B,3,9,8,39,8,39.81205847478876
BIN_000899,B,3,9,9,39,9,40.024992192379
BIN_000900,B,4,0,0,40,0,40.0
BIN_000901,B,4,0,1,40,1,40.01249804748511
BIN_000902,B,4,0,2,40,2,40.049968789001575
BIN_000903,B,4,0,3,40,3,40.11234224026316
BIN_000904,B,4,0,4,40,4,40.19950248448356
BIN_000905,B,4,0,5,40,5,40.311288741492746
BIN_000906,B,4,0,6,40,6,40.44749683231337
BIN_000907,B,4,0,7,40,7,40.607881008493905
BIN_000908,B,4,0,8,40,8,40.792156108742276
BIN_000909,B,4,0,9,40,9,41.0
BIN_000910,B,4,1,0,41,0,41.0
BIN_000911,B,4,1,1,41,1,41.012193308819754
BIN_000912,B,4,1,2,41,2,41.048751503547585
BIN_000913,B,4,1,3,41,3,41.10960958218893
BIN_000914,B,4,1,4,41,4,41.19465984809196
BIN_000915,B,4,1,5,41,5,41.30375285612676
BIN_000916,B,4,1,6,41,6,41.43669871020132
BIN_000917,B,4,1,7,41,7,41.593268686170845
BIN_000918,B,4,1,8,41,8,41.773197148410844
BIN_000919,B,4,1,9,41,9,41.97618372363071
BIN_000920,B,4,2,0,42,0,42.0
BIN_000921,B,4,2,1,42,1,42.01190307520001
BIN_000922,B,4,2,2,42,2,42.04759208325728
BIN_000923,B,4,2,3,42,3,42.1070065428546
BIN_000924,B,4,2,4,42,4,42.190046219457976
BIN_000925,B,4,2,5,42,5,42.2965719651132
BIN_000926,B,4,2,6,42,6,42.42640687119285
BIN_000927,B,4,2,7,42,7,42.579337712087536
BIN_000928,B,4,2,8,42,8,42.7551166528639
BIN_000929,B,4,2,9,42,9,42.95346318982906
BIN_000930,B,4,3,0,43,0,43.0
BIN_000931,B,4,3,1,43,1,43.01162633521314
BIN_000932,B,4,3,2,43,2,43.04648650006177
BIN_000933,B,4,3,3,43,3,43.104524124504614
BIN_000934,B,4,3,4,43,4,43.18564576337837
BIN_000935,B,4,3,5,43,5,43.289721643826724
BIN_000936,B,4,3,6,43,6,43.41658669218482
BIN_000937,B,4,3,7,43,7,43.56604182158393
BIN_000938,B,4,3,8,43,8,43.73785545725808
BIN_000939,B,4,3,9,43,9,43.93176527297759
BIN_000940,B,4,4,0,44,0,44.0
BIN_000941,B,4,4,1,44,1,44.01136216933077
BIN_000942,B,4,4,2,44,2,44.04543109109048
BIN_000943,B,4,4,3,44,3,44.10215414239989
BIN_000944,B,4,4,4,44,4,44.181444068749045
BIN_000945,B,4,4,5,44,5,44.28317965096906
BIN_000946,B,4,4,6,44,6,44.40720662234904
BIN_000947,B,4,4,7,44,7,44.553338819890925
BIN_000948,B,4,4,8,44,8,44.721359549995796
BIN_000949,B,4,4,9,44,9,44.91102314577124
BIN_000950,B,4,5,0,45,0,45.0
BIN_000951,B,4,5,1,45,1,45.0111097397076
BIN_000952,B,4,5,2,45,2,45.044422518220834
BIN_000953,B,4,5,3,45,3,45.09988913511872
BIN_000954,B,4,5,4,45,4,45.17742799230607
BIN_000955,B,4,5,5,45,5,45.27692569068709
BIN_000956,B,4,5,6,45,6,45.39823785126467
BIN_000957,B,4,5,7,45,7,45.5411901469428
BIN_000958,B,4,5,8,45,8,45.70557952810576
BIN_000959,B,4,5,9,45,9,45.89117562233506
BIN_000960,B,4,6,0,46,0,46.0
BIN_000961,B,4,6,1,46,1,46.010868281309364
BIN_000962,B,4,6,2,46,2,46.04345773288535
BIN_000963,B,4,6,3,46,3,46.09772228646444
BIN_000964,B,4,6,4,46,4,46.17358552246078
BIN_000965,B,4,6,5,46,5,46.2709412050371
BIN_000966,B,4,6,6,46,6,46.389654018972806
BIN_000967,B,4,6,7,46,7,46.52956049652737
BIN_000968,B,4,6,8,46,8,46.69047011971501
BIN_000969,B,4,6,9,46,9,46.87216658103186
BIN_000970,B,4,7,0,47,0,47.0
BIN_000971,B,4,7,1,47,1,47.01063709417264
BIN_000972,B,4,7,2,47,2,47.042533945356304
BIN_000973,B,4,7,3,47,3,47.095647357266465
BIN_000974,B,4,7,4,47,4,47.16990566028302
BIN_000975,B,4,7,5,47,5,47.265209192385896
BIN_000976,B,4,7,6,47,6,47.38143096192854
BIN_000977,B,4,7,7,47,7,47.51841748206689
BIN_000978,B,4,7,8,47,8,47.67598976424087
BIN_000979,B,4,7,9,47,9,47.853944456021594
BIN_000980,B,4,8,0,48,0,48.0
BIN_000981,B,4,8,1,48,1,48.010415536631214
BIN_000982,B,4,8,2,48,2,48.041648597857254
BIN_000983,B,4,8,3,48,3,48.093658625644196
BIN_000984,B,4,8,4,48,4,48.16637831516918
BIN_000985,B,4,8,5,48,5,48.25971404805462
BIN_000986,B,4,8,6,48,6,48.373546489791295
BIN_000987,B,4,8,7,48,7,48.507731342539614
BIN_000988,B,4,8,8,48,8,48.662100242385755
BIN_000989,B,4,8,9,48,9,48.83646178829912
BIN_000990,B,4,9,0,49,0,49.0
BIN_000991,B,4,9,1,49,1,49.01020301937138
BIN_000992,B,4,9,2,49,2,49.040799340956916
BIN_000993,B,4,9,3,49,3,49.09175083453431
BIN_000994,B,4,9,4,49,4,49.16299421312742
BIN_000995,B,4,9,5,49,5,49.25444142409901
BIN_000996,B,4,9,6,49,6,49.36598018878993
BIN_000997,B,4,9,7,49,7,49.49747468305833
BIN_000998,B,4,9,8,49,8,49.64876634922564
BIN_000999,B,4,9,9,49,9,49.8196748283246
BIN_001000,C,0,0,0,0,0,0.0
BIN_001001,C,0,0,1,0,1,1.0
BIN_001002,C,0,0,2,0,2,2.0
BIN_001003,C,0,0,3,0,3,3.0
BIN_001004,C,0,0,4,0,4,4.0
BIN_001005,C,0,0,5,0,5,5.0
BIN_001006,C,0,0,6,0,6,6.0
BIN_001007,C,0,0,7,0,7,7.0
BIN_001008,C,0,0,8,0,8,8.0
BIN_001009,C,0,0,9,0,9,9.0
BIN_001010,C,0,1,0,1,0,1.0
BIN_001011,C,0,1,1,1,1,1.4142135623730951
BIN_001012,C,0,1,2,1,2,2.23606797749979
BIN_001013,C,0,1,3,1,3,3.1622776601683795
BIN_001014,C,0,1,4,1,4,4.123105625617661
BIN_001015,C,0,1,5,1,5,5.0990195135927845
BIN_001016,C,0,1,6,1,6,6.082762530298219
BIN_001017,C,0,1,7,1,7,7.0710678118654755
BIN_001018,C,0,1,8,1,8,8.06225774829855
BIN_001019,C,0,1,9,1,9,9.055385138137417
BIN_001020,C,0,2,0,2,0,2.0
BIN_001021,C,0,2,1,2,1,2.23606797749979
BIN_001022,C,0,2,2,2,2,2.8284271247461903
BIN_001023,C,0,2,3,2,3,3.605551275463989
BIN_001024,C,0,2,4,2,4,4.47213595499958
BIN_001025,C,0,2,5,2,5,5.385164807134504
BIN_001026,C,0,2,6,2,6,6.324555320336759
BIN_001027,C,0,2,7,2,7,7.280109889280518
BIN_001028,C,0,2,8,2,8,8.246211251235321
BIN_001029,C,0,2,9,2,9,9.219544457292887
BIN_001030,C,0,3,0,3,0,3.0
BIN_001031,C,0,3,1,3,1,3.1622776601683795
BIN_001032,C,0,3,2,3,2,3.605551275463989
BIN_001033,C,0,3,3,3,3,4.242640687119285
BIN_001034,C,0,3,4,3,4,5.0
BIN_001035,C,0,3,5,3,5,5.830951894845301
BIN_001036,C,0,3,6,3,6,6.708203932499369
BIN_001037,C,0,3,7,3,7,7.615773105863909
BIN_001038,C,0,3,8,3,8,8.54400374531753
BIN_001039,C,0,3,9,3,9,9.486832980505138
BIN_001040,C,0,4,0,4,0,4.0
BIN_001041,C,0,4,1,4,1,4.123105625617661
BIN_001042,C,0,4,2,4,2,4.47213595499958
BIN_001043,C,0,4,3,4,3,5.0
BIN_001044,C,0,4,4,4,4,5.656854249492381
BIN_001045,C,0,4,5,4,5,6.4031242374328485
BIN_001046,C,0,4,6,4,6,7.211102550927978
BIN_001047,C,0,4,7,4,7,8.06225774829855
BIN_001048,C,0,4,8,4,8,8.94427190999916
BIN_001049,C,0,4,9,4,9,9.848857801796104
BIN_001050,C,0,5,0,5,0,5.0
BIN_001051,C,0,5,1,5,1,5.0990195135927845
BIN_001052,C,0,5,2,5,2,5.385164807134504
BIN_001053,C,0,5,3,5,3,5.830951894845301
