sku_id,assigned_bin,embedding_distance,physical_distance
SKU_00984,BIN_000510,1.0865254,1.0
SKU_00000,BIN_000010,0.83414245,1.0
SKU_00757,BIN_000626,0.01647904,13.41640786499874
SKU_00912,BIN_000510,2.0539505,1.0
SKU_00670,BIN_000000,0.8351121,0.0
SKU_00046,BIN_000138,0.0,15.264337522473747
SKU_00033,BIN_001010,0.083783284,1.0
SKU_00309,BIN_000003,1.3177996,3.0
SKU_00693,BIN_000000,1.5597062,0.0
SKU_00855,BIN_000510,1.2733665,1.0
SKU_00597,BIN_000099,0.00048828125,12.727922061357855
SKU_00698,BIN_000220,1.2441956,22.0
SKU_00124,BIN_001118,1.0195262,13.601470508735444
SKU_00266,BIN_000000,0.88658047,0.0
SKU_00298,BIN_000003,0.693727,3.0
SKU_00110,BIN_000087,0.005109485,10.63014581273465
SKU_00779,BIN_000504,0.02348577,4.0
SKU_00642,BIN_000021,0.045859464,2.23606797749979
SKU_00212,BIN_000003,1.2058871,3.0
SKU_00507,BIN_000177,0.46915293,18.384776310850235
SKU_00583,BIN_001191,0.06246184,19.026297590440446
SKU_00075,BIN_000510,0.06957194,1.0
SKU_00816,BIN_000010,0.8400926,1.0
SKU_00934,BIN_000143,1.1702536,14.317821063276352
SKU_00023,BIN_000002,1.2461172,2.0
SKU_00167,BIN_001041,0.03485829,4.123105625617661
SKU_00589,BIN_000510,1.3940369,1.0
SKU_00987,BIN_001120,0.44676706,12.0
SKU_00637,BIN_001032,0.69441605,3.605551275463989
SKU_00389,BIN_001127,0.024054976,13.892443989449804
SKU_00213,BIN_000523,0.017910672,3.605551275463989
SKU_00430,BIN_000010,1.0975314,1.0
SKU_00951,BIN_000010,0.7991839,1.0
SKU_00579,BIN_000530,0.5485889,3.0
SKU_00478,BIN_000000,1.3150703,0.0
SKU_00286,BIN_000639,0.0009765625,15.811388300841896
SKU_00659,BIN_000000,1.1879693,0.0
SKU_00282,BIN_000710,0.98610353,21.0
SKU_00980,BIN_000113,0.0016914558,11.40175425099138
SKU_00511,BIN_000530,0.7500477,3.0
SKU_00177,BIN_000670,0.5764435,17.0
SKU_00582,BIN_000000,0.7349685,0.0
SKU_00944,BIN_000003,1.2081951,3.0
SKU_00600,BIN_000520,1.0465506,2.0
SKU_00223,BIN_000530,1.1557399,3.0
SKU_00806,BIN_000000,1.7972587,0.0
SKU_00747,BIN_000006,0.0,6.0
SKU_00022,BIN_000000,1.0388713,0.0
SKU_00622,BIN_001127,0.30000642,13.892443989449804
SKU_00629,BIN_001186,0.7054635,18.97366596101028
SKU_00556,BIN_000000,1.4687179,0.0
SKU_00531,BIN_000735,1.5021424,23.53720459187964
SKU_00235,BIN_000000,0.99152726,0.0
SKU_00317,BIN_000000,1.2531676,0.0
SKU_00946,BIN_000000,0.88971996,0.0
SKU_00715,BIN_001012,1.2471684,2.23606797749979
SKU_00215,BIN_000089,0.00059802,12.041594578792296
SKU_00942,BIN_000010,0.61110586,1.0
SKU_00703,BIN_000000,1.3877403,0.0
SKU_00885,BIN_001178,0.13196518,18.788294228055936
SKU_00482,BIN_000000,0.9530441,0.0
SKU_00158,BIN_000002,1.225276,2.0
SKU_00892,BIN_000000,1.2723727,0.0
SKU_00997,BIN_000179,0.9816374,19.235384061671343
SKU_00130,BIN_000010,1.0174531,1.0
SKU_00902,BIN_000510,2.0533035,1.0
SKU_00870,BIN_000115,0.010277132,12.083045973594572
SKU_00319,BIN_000520,0.9363794,2.0
SKU_00625,BIN_000647,0.0042567374,15.652475842498529
SKU_00418,BIN_001191,0.5538973,19.026297590440446
SKU_00049,BIN_001118,0.7333782,13.601470508735444
SKU_00927,BIN_000148,0.66404724,16.1245154965971
SKU_00866,BIN_000006,0.0,6.0
SKU_00811,BIN_000167,0.39997387,17.46424919657298
SKU_00445,BIN_000000,0.9598988,0.0
SKU_00326,BIN_000000,0.8880763,0.0
SKU_00350,BIN_000696,0.3780243,19.92485884517128
SKU_00887,BIN_000000,0.89244395,0.0
SKU_00958,BIN_000211,0.82435614,21.02379604162864
SKU_00730,BIN_001118,0.612532,13.601470508735444
SKU_00973,BIN_000003,1.0883236,3.0
SKU_00636,BIN_001012,1.2963046,2.23606797749979
SKU_00767,BIN_000006,0.0,6.0
SKU_00380,BIN_000541,0.0043945312,4.123105625617661
SKU_00413,BIN_000520,0.7702848,2.0
SKU_00366,BIN_000140,0.00048828125,14.0
SKU_00604,BIN_000000,1.0353618,0.0
SKU_00405,BIN_000000,1.4284648,0.0
SKU_00262,BIN_000001,1.323026,1.0
SKU_00519,BIN_000609,0.0,13.45362404707371
SKU_00097,BIN_000000,1.6673868,0.0
SKU_00479,BIN_000000,0.8803789,0.0
SKU_00087,BIN_000692,0.020084925,19.1049731745428
SKU_00316,BIN_000000,1.0101805,0.0
SKU_00787,BIN_000510,0.8795157,1.0
SKU_00790,BIN_000180,0.029390313,18.0
SKU_00588,BIN_000520,1.1157568,2.0
SKU_00729,BIN_000006,0.0,6.0
SKU_00028,BIN_000000,1.2601267,0.0
SKU_00644,BIN_000521,0.018448375,2.23606797749979
SKU_00493,BIN_000010,1.3952488,1.0
SKU_00135,BIN_000668,0.115614444,17.88854381999832
SKU_00555,BIN_000000,0.6399567,0.0
SKU_00011,BIN_001120,0.0,12.0
SKU_00156,BIN_000000,0.7102437,0.0
SKU_00206,BIN_000006,0.0,6.0
SKU_00084,BIN_000510,0.61562264,1.0
SKU_00520,BIN_000000,1.0288217,0.0
SKU_00546,BIN_000003,1.4175814,3.0
SKU_00133,BIN_000653,0.9314841,15.297058540778355
SKU_00784,BIN_000175,0.9090446,17.72004514666935
SKU_00294,BIN_001186,0.070209004,18.97366596101028
SKU_00425,BIN_000000,1.3289831,0.0
SKU_00975,BIN_000000,0.96369374,0.0
SKU_00653,BIN_000510,2.3317225,1.0
SKU_00900,BIN_001001,2.1123161,1.0
SKU_00123,BIN_000006,0.0,6.0
SKU_00587,BIN_000006,0.0,6.0
SKU_00047,BIN_001069,0.020802157,10.816653826391969
SKU_00590,BIN_000213,0.35984474,21.213203435596427
SKU_00985,BIN_001010,1.0020821,1.0
SKU_00422,BIN_000001,1.1466258,1.0
SKU_00967,BIN_000510,0.72482,1.0
SKU_00372,BIN_000511,1.2796918,1.4142135623730951
SKU_00218,BIN_000006,0.0,6.0
SKU_00330,BIN_000000,1.1796951,0.0
SKU_00750,BIN_001082,0.00069053395,8.246211251235321
SKU_00562,BIN_000180,1.0371833,18.0
SKU_00346,BIN_000540,0.026151553,4.0
SKU_00014,BIN_000674,0.0832473,17.46424919657298
SKU_00297,BIN_001134,0.90097517,13.601470508735444
SKU_00283,BIN_000510,1.6049483,1.0
SKU_00038,BIN_001220,1.2087433,22.0
SKU_00919,BIN_000010,1.5877677,1.0
SKU_00353,BIN_001181,0.0,18.027756377319943
SKU_00676,BIN_000006,0.0,6.0
SKU_00805,BIN_000000,1.029095,0.0
SKU_00837,BIN_000000,0.8165619,0.0
SKU_00708,BIN_000670,0.7283957,17.0
SKU_00214,BIN_000013,0.04697154,3.1622776601683795
SKU_00287,BIN_000000,1.341199,0.0
SKU_00867,BIN_000000,1.2332283,0.0
SKU_00460,BIN_000510,1.3356637,1.0
SKU_00809,BIN_000510,1.3098146,1.0
SKU_00694,BIN_000706,0.43714535,20.8806130178211
SKU_00243,BIN_000000,1.2634511,0.0
SKU_00933,BIN_000005,0.008443172,5.0
SKU_00284,BIN_000006,0.0,6.0
SKU_00454,BIN_000000,0.92331064,0.0
SKU_00434,BIN_000000,1.2443509,0.0
SKU_00260,BIN_001180,0.033195943,18.0
SKU_00830,BIN_001157,0.0,16.55294535724685
SKU_00602,BIN_001157,0.9904177,16.55294535724685
SKU_00650,BIN_000510,2.018147,1.0
SKU_00163,BIN_000000,1.1293167,0.0
SKU_00066,BIN_000000,0.85412467,0.0
SKU_00147,BIN_001132,0.0,13.152946437965904
SKU_00339,BIN_000010,1.4181588,1.0
SKU_00111,BIN_000001,1.6953703,1.0
SKU_00754,BIN_000512,0.027887657,2.23606797749979
SKU_00681,BIN_000530,0.50581026,3.0
SKU_00306,BIN_001160,0.0,16.0
SKU_00265,BIN_000002,1.3571662,2.0
SKU_00696,BIN_001195,0.35032266,19.6468827043885
SKU_00682,BIN_001134,0.9808948,13.601470508735444
SKU_00617,BIN_000000,1.1134467,0.0
SKU_00601,BIN_000000,0.8221736,0.0
SKU_00897,BIN_000006,0.0,6.0
SKU_00965,BIN_000006,0.0,6.0
SKU_00530,BIN_000000,0.90214455,0.0
SKU_00776,BIN_000006,0.0,6.0
SKU_00391,BIN_001169,0.8632521,18.35755975068582
SKU_00254,BIN_001181,0.63696957,18.027756377319943
SKU_00099,BIN_000000,0.9780775,0.0
SKU_00672,BIN_000000,0.9404836,0.0
SKU_00468,BIN_000506,0.0021283687,6.0
SKU_00895,BIN_000578,0.00077204045,10.63014581273465
SKU_00712,BIN_001224,1.6489705,22.360679774997894
SKU_00841,BIN_000589,0.01000083,12.041594578792296
SKU_00571,BIN_000510,1.3291361,1.0
SKU_00320,BIN_000510,1.3994731,1.0
SKU_00832,BIN_000002,0.9016721,2.0
SKU_00411,BIN_000000,1.5053276,0.0
SKU_00192,BIN_000650,0.0,15.0
SKU_00037,BIN_000511,0.9693013,1.4142135623730951
SKU_00202,BIN_000520,0.81702805,2.0
SKU_00278,BIN_000001,1.0313424,1.0
SKU_00858,BIN_000002,1.2867982,2.0
SKU_00969,BIN_000000,0.80724335,0.0
SKU_00539,BIN_001193,0.037683167,19.235384061671343
SKU_00746,BIN_000092,0.0026067086,9.219544457292889
SKU_00345,BIN_001012,1.9415162,2.23606797749979
SKU_00620,BIN_000611,0.0,11.04536101718726
SKU_00181,BIN_000000,3.2435079,0.0
SKU_00109,BIN_000000,1.3152446,0.0
SKU_00711,BIN_001113,0.00069053395,11.40175425099138
SKU_00429,BIN_000666,0.012029965,17.08800749063506
SKU_00443,BIN_000510,0.51620775,1.0
SKU_00775,BIN_000657,0.0,16.55294535724685
SKU_00466,BIN_000000,0.7824876,0.0
SKU_00193,BIN_000510,1.1396374,1.0
SKU_00179,BIN_000000,1.0227755,0.0
SKU_00259,BIN_001104,0.0,10.770329614269007
SKU_00166,BIN_001010,0.9507631,1.0
SKU_00080,BIN_000000,1.3871562,0.0
SKU_00400,BIN_000002,0.8613303,2.0
SKU_00040,BIN_001196,0.219764,19.92485884517128
SKU_00735,BIN_001096,0.014315054,10.816653826391969
SKU_00253,BIN_000000,1.906046,0.0
SKU_00834,BIN_000506,0.0017940599,6.0
SKU_00222,BIN_000187,1.0457703,19.313207915827967
SKU_00528,BIN_000010,1.9998969,1.0
SKU_00770,BIN_000052,0.011150573,5.385164807134504
SKU_00459,BIN_001172,0.00069053395,17.11724276862369
SKU_00209,BIN_001169,0.9958387,18.35755975068582
SKU_00132,BIN_000006,0.0,6.0
SKU_00441,BIN_000000,1.7486364,0.0
SKU_00753,BIN_001010,1.2212353,1.0
SKU_00641,BIN_000140,1.001944,14.0
SKU_00230,BIN_000006,0.0,6.0
SKU_00083,BIN_000000,1.1062206,0.0
SKU_00899,BIN_000000,0.7721582,0.0
SKU_00409,BIN_000624,0.00048828125,12.649110640673518
SKU_00669,BIN_000696,0.21609135,19.92485884517128
SKU_00864,BIN_000000,0.91439664,0.0
SKU_00667,BIN_000617,0.0016194457,13.038404810405298
SKU_00924,BIN_000000,1.0810086,0.0
SKU_00114,BIN_000000,0.8123079,0.0
SKU_00383,BIN_000680,0.7261187,18.0
SKU_00875,BIN_001187,0.19689786,19.313207915827967
SKU_00654,BIN_000126,0.010563139,13.41640786499874
SKU_00542,BIN_000510,1.2921239,1.0
SKU_00908,BIN_000006,0.0,6.0
SKU_00888,BIN_000000,1.3532956,0.0
SKU_00151,BIN_000000,1.1018711,0.0
SKU_00152,BIN_001010,1.1301845,1.0
SKU_00565,BIN_000639,1.2672598,15.811388300841896
SKU_00818,BIN_001010,1.4963701,1.0
SKU_00063,BIN_000002,1.2337542,2.0
SKU_00828,BIN_001195,0.69238627,19.6468827043885
SKU_00333,BIN_000510,0.99638647,1.0
SKU_00053,BIN_000156,0.015761731,16.15549442140351
SKU_00722,BIN_000000,1.1330314,0.0
SKU_00859,BIN_000024,0.0067658233,4.47213595499958
SKU_00960,BIN_000000,1.5001374,0.0
SKU_00288,BIN_000043,0.0026067086,5.0
SKU_00241,BIN_000000,1.7848645,0.0
SKU_00656,BIN_001044,0.001953125,5.656854249492381
SKU_00060,BIN_000000,1.2921121,0.0
SKU_00030,BIN_000002,1.1928355,2.0
SKU_00013,BIN_000000,0.99883693,0.0
SKU_00057,BIN_000540,0.024426267,4.0
SKU_00311,BIN_000578,0.0075565367,10.63014581273465
SKU_00090,BIN_001102,0.00069053395,10.198039027185567
SKU_00433,BIN_000520,0.99926996,2.0
SKU_00387,BIN_000002,0.35345104,2.0
SKU_00827,BIN_000185,0.66556835,18.68154169226941
SKU_00077,BIN_001155,0.0018269812,15.811388300841896
SKU_00374,BIN_000000,1.3151929,0.0
SKU_00334,BIN_000000,0.92599124,0.0
SKU_00281,BIN_000000,0.9052954,0.0
SKU_00503,BIN_000006,0.0,6.0
SKU_00613,BIN_000001,0.88594615,1.0
SKU_00599,BIN_000002,1.2898473,2.0
SKU_00199,BIN_000000,0.98510647,0.0
SKU_00331,BIN_001094,0.0010918301,9.848857801796104
SKU_00335,BIN_000511,1.7371825,1.4142135623730951
SKU_00299,BIN_000000,1.8714131,0.0
SKU_00916,BIN_000666,0.9370135,17.08800749063506
SKU_00239,BIN_000006,0.0,6.0
SKU_00318,BIN_001012,0.7820779,2.23606797749979
SKU_00959,BIN_001012,1.5828475,2.23606797749979
SKU_00889,BIN_000006,0.0,6.0
SKU_00792,BIN_000000,1.4814937,0.0
SKU_00291,BIN_001103,0.0010918301,10.44030650891055
SKU_00428,BIN_000000,0.9545575,0.0
SKU_00056,BIN_001012,1.2475702,2.23606797749979
SKU_00922,BIN_000000,1.2819273,0.0
SKU_00854,BIN_000000,0.8563521,0.0
SKU_00603,BIN_000520,0.9053983,2.0
SKU_00058,BIN_000000,0.86209637,0.0
SKU_00782,BIN_000510,0.7576429,1.0
SKU_00285,BIN_000006,0.0,6.0
SKU_00592,BIN_000000,0.87155133,0.0
SKU_00593,BIN_000000,1.3170487,0.0
SKU_00292,BIN_000000,1.4555026,0.0
SKU_00031,BIN_001217,1.4385886,22.13594362117865
SKU_00392,BIN_000670,0.68198574,17.0
SKU_00773,BIN_000670,0.63795155,17.0
SKU_00201,BIN_000000,2.214245,0.0
SKU_00995,BIN_000510,1.1754826,1.0
SKU_00096,BIN_000670,0.0,17.0
SKU_00616,BIN_000510,1.2439739,1.0
SKU_00883,BIN_000000,1.7644038,0.0
SKU_00021,BIN_000002,1.0780793,2.0
SKU_00764,BIN_001112,0.0010918301,11.180339887498947
SKU_00760,BIN_000000,0.7785244,0.0
SKU_00812,BIN_000000,1.2829812,0.0
SKU_00117,BIN_000630,0.0,13.0
SKU_00009,BIN_000653,0.0,15.297058540778355
SKU_00351,BIN_000006,0.0,6.0
SKU_00071,BIN_000000,0.973837,0.0
SKU_00844,BIN_000006,0.0,6.0
SKU_00168,BIN_000510,1.5120524,1.0
SKU_00079,BIN_000000,1.1778198,0.0
SKU_00874,BIN_000510,1.7849215,1.0
SKU_00121,BIN_001203,0.18869717,20.223748416156685
SKU_00449,BIN_000000,1.4239706,0.0
SKU_00974,BIN_001171,0.0,17.029386365926403
SKU_00237,BIN_000510,1.5917549,1.0
SKU_00379,BIN_000000,1.8637924,0.0
SKU_00514,BIN_000001,1.2623094,1.0
SKU_00728,BIN_000000,0.797626,0.0
SKU_00042,BIN_000000,1.449211,0.0
SKU_00928,BIN_000006,0.0,6.0
SKU_00833,BIN_000006,0.0,6.0
SKU_00354,BIN_001210,1.0203145,21.0
SKU_00440,BIN_000000,1.2336302,0.0
SKU_00491,BIN_000006,0.0,6.0
SKU_00190,BIN_001010,1.1660289,1.0
SKU_00940,BIN_000000,1.4538562,0.0
SKU_00988,BIN_000000,0.8217699,0.0
SKU_00220,BIN_001156,0.016522387,16.15549442140351
SKU_00019,BIN_000000,1.1400112,0.0
SKU_00846,BIN_001169,0.34691173,18.35755975068582
SKU_00926,BIN_000000,1.0988201,0.0
SKU_00487,BIN_000122,0.0,12.16552506059644
SKU_00664,BIN_000000,1.4241558,0.0
SKU_00273,BIN_000000,2.0599284,0.0
SKU_00492,BIN_000510,1.069134,1.0
SKU_00619,BIN_000000,1.1112288,0.0
SKU_00101,BIN_000650,1.0525494,15.0
SKU_00001,BIN_000000,1.3888243,0.0
SKU_00706,BIN_000551,0.0064961594,5.0990195135927845
SKU_00029,BIN_000510,1.4636657,1.0
SKU_00300,BIN_000591,0.0016558423,9.055385138137416
SKU_00606,BIN_000000,0.73387426,0.0
SKU_00957,BIN_000001,1.0338974,1.0
SKU_00231,BIN_001010,1.1211159,1.0
SKU_00377,BIN_000006,0.0,6.0
SKU_00436,BIN_000000,1.3192334,0.0
SKU_00476,BIN_000669,0.17633174,18.35755975068582
SKU_00598,BIN_000000,1.0513425,0.0
SKU_00936,BIN_000001,1.3298107,1.0
SKU_00010,BIN_000510,1.8989453,1.0
SKU_00628,BIN_000000,1.5668522,0.0
SKU_00741,BIN_000000,0.9979282,0.0
SKU_00211,BIN_001154,0.0,15.524174696260024
SKU_00901,BIN_001126,0.0047466364,13.41640786499874
SKU_00481,BIN_000104,0.00048828125,10.770329614269007
SKU_00472,BIN_000665,0.020203281,16.76305461424021
SKU_00032,BIN_000530,1.0836145,3.0
SKU_00008,BIN_000133,0.0,13.341664064126334
SKU_00486,BIN_000053,0.004448454,5.830951894845301
SKU_00938,BIN_000006,0.0,6.0
SKU_00312,BIN_000000,1.049136,0.0
SKU_00586,BIN_001175,0.077546075,17.72004514666935
SKU_00189,BIN_001123,0.0,12.36931687685298
SKU_00518,BIN_000000,2.4424357,0.0
SKU_00580,BIN_000510,1.1548748,1.0
SKU_00724,BIN_000006,0.0,6.0
SKU_00977,BIN_000000,1.1585023,0.0
SKU_00323,BIN_001010,1.0024307,1.0
SKU_00005,BIN_000000,1.3201032,0.0
SKU_00370,BIN_000000,1.4088402,0.0
SKU_00264,BIN_000000,0.932496,0.0
SKU_00439,BIN_000510,0.8144492,1.0
SKU_00983,BIN_000000,1.1703637,0.0
SKU_00244,BIN_000510,1.628741,1.0
SKU_00458,BIN_000646,0.010500886,15.231546211727816
SKU_00640,BIN_001010,1.0070349,1.0
SKU_00497,BIN_000006,0.0,6.0
SKU_00668,BIN_000000,2.2607477,0.0
SKU_00871,BIN_000000,0.9652428,0.0
SKU_00407,BIN_001223,1.4786502,22.20360331117452
SKU_00257,BIN_000006,0.0,6.0
SKU_00236,BIN_000000,1.8366542,0.0
SKU_00006,BIN_000619,0.0,14.212670403551895
SKU_00100,BIN_000000,0.8822548,0.0
SKU_00701,BIN_000511,0.97964424,1.4142135623730951
SKU_00646,BIN_000000,1.6864673,0.0
SKU_00068,BIN_001148,0.00069053395,16.1245154965971
SKU_00448,BIN_000000,1.6265104,0.0
SKU_00470,BIN_000006,0.0,6.0
SKU_00126,BIN_001203,0.64195484,20.223748416156685
SKU_00164,BIN_000000,1.780434,0.0
SKU_00850,BIN_000000,1.2690867,0.0
SKU_00347,BIN_000000,1.3948933,0.0
SKU_00368,BIN_001169,0.28505424,18.35755975068582
SKU_00369,BIN_000116,0.013870969,12.529964086141668
SKU_00145,BIN_000000,1.0595409,0.0
SKU_00563,BIN_000000,1.4791157,0.0
SKU_00898,BIN_000000,2.13608,0.0
SKU_00930,BIN_000006,0.0,6.0
SKU_00952,BIN_000615,0.0048090126,12.083045973594572
SKU_00356,BIN_000000,1.0164233,0.0
SKU_00726,BIN_000000,1.2352388,0.0
SKU_00576,BIN_000000,1.1330583,0.0
SKU_00794,BIN_000000,1.0210937,0.0
SKU_00424,BIN_000000,0.851575,0.0
SKU_00704,BIN_000141,0.0,14.0356688476182
SKU_00736,BIN_001154,1.1759149,15.524174696260024
SKU_00982,BIN_000148,0.0,16.1245154965971
SKU_00878,BIN_000000,1.2497246,0.0
SKU_00500,BIN_001169,0.7019892,18.35755975068582
SKU_00128,BIN_000000,1.6213537,0.0
SKU_00840,BIN_000610,0.0033116846,11.0
SKU_00626,BIN_000000,0.9705751,0.0
SKU_00371,BIN_000000,0.9120356,0.0
SKU_00171,BIN_000132,0.0,13.152946437965904
SKU_00290,BIN_000000,1.2770593,0.0
SKU_00856,BIN_000186,0.10145798,18.97366596101028
SKU_00655,BIN_000000,1.2475076,0.0
SKU_00557,BIN_001150,0.0,15.0
SKU_00148,BIN_001034,0.0,5.0
SKU_00382,BIN_001210,1.3507711,21.0
SKU_00559,BIN_001187,1.080435,19.313207915827967
SKU_00098,BIN_000510,0.9986238,1.0
SKU_00465,BIN_000000,0.99513704,0.0
SKU_00665,BIN_000628,0.0008457279,14.422205101855956
SKU_00821,BIN_001210,0.6478497,21.0
SKU_00610,BIN_000000,1.3619838,0.0
SKU_00332,BIN_000000,1.3172796,0.0
SKU_00630,BIN_000006,0.0,6.0
SKU_00515,BIN_001012,0.038441103,2.23606797749979
SKU_00149,BIN_000062,0.0015049839,6.324555320336759
SKU_00868,BIN_000198,1.3575274,20.615528128088304
SKU_00044,BIN_000000,1.3958896,0.0
SKU_00205,BIN_000002,1.237336,2.0
SKU_00772,BIN_000000,2.1480343,0.0
SKU_00621,BIN_000000,2.3256567,0.0
SKU_00634,BIN_001010,1.610459,1.0
SKU_00925,BIN_000000,0.894942,0.0
SKU_00955,BIN_000000,1.0994376,0.0
SKU_00687,BIN_000000,1.0760833,0.0
SKU_00649,BIN_000000,0.9191711,0.0
SKU_00882,BIN_000002,1.1662432,2.0
SKU_00718,BIN_000000,1.3633517,0.0
SKU_00442,BIN_001185,0.2892377,18.68154169226941
SKU_00456,BIN_000000,1.1517856,0.0
SKU_00004,BIN_000000,1.862615,0.0
SKU_00208,BIN_000000,1.5722744,0.0
SKU_00945,BIN_000000,1.7304296,0.0
SKU_00072,BIN_000633,0.0,13.341664064126334
