sku_id,gmm_cluster,cluster_probability,second_best_cluster,second_best_probability,confidence_gap
SKU_00734,0,0.9929000713052031,1,0.007099928694796879,0.9858001426104062
SKU_00373,0,0.986551759016769,1,0.013448240983230692,0.9731035180335382
SKU_00341,1,0.9833088095630091,0,0.016691190436991098,0.9666176191260181
SKU_00917,0,0.9499928215499295,1,0.05000717845007047,0.899985643099859
SKU_00685,0,0.7039214612394465,1,0.29607853876055334,0.4078429224788932
SKU_00567,0,0.9961655707801694,1,0.003834429219830508,0.992331141560339
SKU_00675,1,0.715669101379579,0,0.28433089862042066,0.4313382027591583
SKU_00082,0,0.9844166477447269,1,0.015583352255273011,0.968833295489454
SKU_00138,0,0.9378108817294982,1,0.06218911827050174,0.8756217634589964
SKU_00584,0,0.899631672555788,1,0.10036832744421204,0.799263345111576
SKU_00024,0,0.7614733533630749,1,0.23852664663692527,0.5229467067261496
SKU_00279,0,0.6819603355655433,1,0.3180396644344568,0.36392067113108645
SKU_00596,0,0.680031193426168,1,0.31996880657383225,0.36006238685233577
SKU_00012,0,0.9650499873220525,1,0.03495001267794755,0.930099974644105
SKU_00986,0,0.9702738804455612,1,0.029726119554438817,0.9405477608911224
SKU_00529,1,0.6802640571273934,0,0.31973594287260637,0.360528114254787
SKU_00115,1,0.9001922749155591,0,0.09980772508444076,0.8003845498311183
SKU_00025,1,0.9644152927318422,0,0.03558470726815799,0.9288305854636842
SKU_00843,1,0.6523767716746421,0,0.3476232283253578,0.30475354334928434
SKU_00229,0,0.9495499029514916,1,0.0504500970485086,0.899099805902983
SKU_00232,0,0.999084612098917,1,0.0009153879010834161,0.9981692241978336
SKU_00455,0,0.8986548479668095,1,0.10134515203319057,0.7973096959336189
SKU_00050,0,0.7554092070121449,1,0.24459079298785535,0.5108184140242895
SKU_00091,1,0.5556239394663487,0,0.4443760605336513,0.11124787893269739
SKU_00344,0,0.7549187781853794,1,0.24508122181462072,0.5098375563707587
SKU_00018,0,0.9735879399449365,1,0.026412060055063365,0.9471758798898732
SKU_00765,0,0.8253653896412886,1,0.17463461035871175,0.6507307792825768
SKU_00651,1,0.8607131444597076,0,0.1392868555402925,0.7214262889194151
SKU_00261,0,0.9130547383960409,1,0.08694526160395893,0.826109476792082
SKU_00051,1,0.6435444328553924,0,0.35645556714460747,0.28708886571078496
SKU_00506,0,0.6886471671007361,1,0.3113528328992641,0.37729433420147207
SKU_00062,0,0.7451285684631944,1,0.2548714315368054,0.490257136926389
SKU_00375,0,0.9160336588959548,1,0.08396634110404523,0.8320673177919096
SKU_00144,0,0.8096355256361858,1,0.19036447436381418,0.6192710512723716
SKU_00624,0,0.5408736447004782,1,0.4591263552995224,0.08174728940095577
SKU_00918,1,0.64679189948716,0,0.3532081005128402,0.2935837989743198
SKU_00349,1,0.9811915551843844,0,0.01880844481561527,0.9623831103687691
SKU_00904,0,0.7831027634348002,1,0.21689723656519955,0.5662055268696007
SKU_00611,0,0.5167702192274501,1,0.48322978077254974,0.0335404384549004
SKU_00289,1,0.5418586827408847,0,0.45814131725911533,0.08371736548176933
SKU_00522,0,0.9643476155906021,1,0.03565238440939773,0.9286952311812043
SKU_00768,0,0.9711738882521137,1,0.02882611174788628,0.9423477765042274
SKU_00061,0,0.6429181771049557,1,0.35708182289504437,0.2858363542099113
SKU_00808,1,0.8845107890942319,0,0.1154892109057681,0.7690215781884637
SKU_00954,0,0.984909733079786,1,0.01509026692021397,0.969819466159572
SKU_00538,1,0.6465903755821569,0,0.3534096244178428,0.29318075116431414
SKU_00673,1,0.7144757507535455,0,0.28552424924645453,0.428951501507091
SKU_00740,1,0.6307457399739331,0,0.36925426002606676,0.26149147994786637
SKU_00095,1,0.6334731173744879,0,0.36652688262551225,0.2669462347489756
SKU_00394,0,0.8941576755624334,1,0.1058423244375665,0.788315351124867
SKU_00569,0,0.9754131838460063,1,0.024586816153993815,0.9508263676920125
SKU_00457,0,0.5971583806243941,1,0.40284161937560575,0.19431676124878833
SKU_00931,0,0.8790980326721497,1,0.12090196732785034,0.7581960653442994
SKU_00280,0,0.9657491558381314,1,0.034250844161868556,0.9314983116762628
SKU_00361,0,0.7431409631276299,1,0.25685903687237016,0.48628192625525973
SKU_00310,0,0.970836468587237,1,0.029163531412763136,0.9416729371744739
SKU_00909,0,0.9918461768702749,1,0.008153823129725268,0.9836923537405496
SKU_00329,0,0.6185377989855203,1,0.38146220101447975,0.23707559797104055
SKU_00496,0,0.8142597966025736,1,0.18574020339742628,0.6285195932051474
SKU_00907,0,0.8642268352296782,1,0.1357731647703217,0.7284536704593565
SKU_00964,0,0.834514317308315,1,0.16548568269168512,0.6690286346166299
SKU_00088,0,0.8702191681252323,1,0.12978083187476777,0.7404383362504645
SKU_00272,1,0.5153783455477198,0,0.4846216544522801,0.03075669109543966
SKU_00822,0,0.8308499150239295,1,0.1691500849760707,0.6616998300478587
SKU_00416,1,0.9750389069820422,0,0.024961093017957927,0.9500778139640843
SKU_00301,1,0.7445982508058125,0,0.255401749194187,0.48919650161162553
SKU_00432,0,0.9050922929893269,1,0.09490770701067297,0.810184585978654
SKU_00216,0,0.6886444598097716,1,0.31135554019022826,0.37728891961954336
SKU_00877,1,0.5115809100388348,0,0.48841908996116534,0.023161820077669426
SKU_00184,1,0.777823714891803,0,0.22217628510819704,0.555647429783606
SKU_00879,0,0.9158705150660471,1,0.08412948493395281,0.8317410301320943
SKU_00140,0,0.9863480175731938,1,0.013651982426806328,0.9726960351463875
SKU_00483,0,0.9623173256853946,1,0.03768267431460532,0.9246346513707893
SKU_00552,1,0.8894322924657362,0,0.1105677075342635,0.7788645849314727
SKU_00108,0,0.9710661385256657,1,0.028933861474334084,0.9421322770513316
SKU_00537,0,0.5446874457665075,1,0.4553125542334923,0.0893748915330152
SKU_00067,1,0.5565909966540142,0,0.4434090033459859,0.11318199330802836
SKU_00131,0,0.8862369398763622,1,0.11376306012363802,0.7724738797527242
SKU_00544,1,0.9840171073574787,0,0.015982892642521476,0.9680342147149572
SKU_00666,1,0.9644033306238501,0,0.035596669376149755,0.9288066612477003
SKU_00527,1,0.9700867694618053,0,0.029913230538195053,0.9401735389236102
SKU_00322,0,0.8990262881021628,1,0.10097371189783719,0.7980525762043256
SKU_00911,0,0.9977872812684055,1,0.002212718731594386,0.9955745625368112
SKU_00873,1,0.9676357369157325,0,0.03236426308426764,0.9352714738314648
SKU_00561,0,0.8951048217542172,1,0.10489517824578298,0.7902096435084343
SKU_00962,0,0.579100842837148,1,0.42089915716285226,0.15820168567429577
SKU_00224,0,0.9064927417068055,1,0.09350725829319448,0.812985483413611
SKU_00327,1,0.6280652636814082,0,0.37193473631859164,0.2561305273628166
SKU_00173,0,0.9620521285865901,1,0.037947871413409884,0.9241042571731801
SKU_00591,1,0.8562124519006776,0,0.1437875480993225,0.7124249038013551
SKU_00829,0,0.802255420849276,1,0.19774457915072388,0.6045108416985522
SKU_00410,1,0.9072152342082378,0,0.09278476579176236,0.8144304684164755
SKU_00941,0,0.5636456707338856,1,0.4363543292661142,0.12729134146777138
SKU_00540,0,0.9867903742038024,1,0.01320962579619725,0.9735807484076052
SKU_00381,0,0.9542199071947175,1,0.04578009280528266,0.9084398143894349
SKU_00155,1,0.818986024922922,0,0.18101397507707798,0.6379720498458441
SKU_00210,1,0.8551750662730534,0,0.1448249337269462,0.7103501325461072
SKU_00169,0,0.9635716863194977,1,0.03642831368050206,0.9271433726389957
SKU_00227,0,0.9095019229536284,1,0.09049807704637171,0.8190038459072567
SKU_00826,0,0.976012581608057,1,0.023987418391942933,0.9520251632161141
SKU_00638,1,0.5827333563874512,0,0.4172666436125491,0.16546671277490205
SKU_00835,0,0.8116259489591735,1,0.18837405104082652,0.623251897918347
SKU_00307,1,0.7894638948082949,0,0.21053610519170493,0.57892778961659
SKU_00141,0,0.7612912558126745,1,0.2387087441873254,0.5225825116253491
SKU_00185,1,0.6570392949655102,0,0.34296070503448983,0.31407858993102034
SKU_00536,1,0.7919510137814579,0,0.20804898621854234,0.5839020275629156
SKU_00251,1,0.8235567980564938,0,0.17644320194350602,0.6471135961129878
SKU_00550,1,0.8363341858648199,0,0.16366581413518014,0.6726683717296398
SKU_00234,0,0.6931562371963771,1,0.3068437628036229,0.3863124743927542
SKU_00426,0,0.9157078979599445,1,0.08429210204005542,0.831415795919889
SKU_00594,0,0.9414724768826003,1,0.058527523117399734,0.8829449537652005
SKU_00608,0,0.8094458062369484,1,0.19055419376305144,0.618891612473897
SKU_00328,0,0.8567804535377931,1,0.14321954646220703,0.7135609070755861
SKU_00992,0,0.9755402224048111,1,0.02445977759518927,0.9510804448096218
SKU_00880,0,0.9956165428425732,1,0.004383457157426909,0.9912330856851462
SKU_00007,0,0.9758049087414792,1,0.02419509125852092,0.9516098174829583
SKU_00314,0,0.9918888930063081,1,0.008111106993692222,0.9837777860126159
SKU_00935,0,0.8837491043578898,1,0.11625089564211002,0.7674982087157798
SKU_00146,0,0.8025516827198547,1,0.1974483172801453,0.6051033654397093
SKU_00041,0,0.8519803346112245,1,0.1480196653887756,0.7039606692224489
SKU_00690,0,0.8812683734827249,1,0.11873162651727515,0.7625367469654498
SKU_00929,0,0.8636548799890418,1,0.13634512001095844,0.7273097599780833
SKU_00845,0,0.9624497745304533,1,0.037550225469546825,0.9248995490609065
SKU_00699,0,0.6835742783340657,1,0.3164257216659343,0.3671485566681314
SKU_00059,1,0.5028248304942927,0,0.49717516950570745,0.00564966098858527
SKU_00733,1,0.9431329708658734,0,0.05686702913412668,0.8862659417317468
SKU_00635,0,0.935451023472103,1,0.06454897652789716,0.8709020469442058
SKU_00385,0,0.8622263044653085,1,0.1377736955346913,0.7244526089306171
SKU_00172,0,0.9843241323499199,1,0.015675867650080152,0.9686482646998398
SKU_00800,0,0.9828435761198319,1,0.017156423880168144,0.9656871522396637
SKU_00256,0,0.9500896706931017,1,0.049910329306898434,0.9001793413862033
SKU_00026,1,0.8071754167339625,0,0.19282458326603727,0.6143508334679253
SKU_00362,1,0.9978656007038429,0,0.0021343992961568472,0.995731201407686
SKU_00702,0,0.8431242315104931,1,0.156875768489507,0.6862484630209861
SKU_00721,0,0.8657625338219008,1,0.13423746617809942,0.7315250676438014
SKU_00036,0,0.966511483066724,1,0.03348851693327604,0.9330229661334479
SKU_00762,0,0.887136661980248,1,0.11286333801975183,0.7742733239604962
SKU_00615,0,0.9819704893459024,1,0.018029510654097802,0.9639409786918045
SKU_00652,0,0.9751254299287602,1,0.024874570071239843,0.9502508598575203
SKU_00402,1,0.5337496139325193,0,0.46625038606748065,0.06749922786503865
SKU_00360,0,0.9075733915104216,1,0.0924266084895784,0.8151467830208432
SKU_00763,0,0.6878591439572073,1,0.3121408560427926,0.37571828791441464
SKU_00713,0,0.9946165806585074,1,0.005383419341492844,0.9892331613170146
SKU_00180,0,0.9971612354216378,1,0.0028387645783623126,0.9943224708432755
SKU_00744,0,0.9227111866344136,1,0.07728881336558616,0.8454223732688275
SKU_00783,0,0.9429461801073923,1,0.05705381989260771,0.8858923602147846
SKU_00015,1,0.9196439530236389,0,0.08035604697636146,0.8392879060472774
SKU_00658,0,0.9451145421183086,1,0.054885457881691545,0.8902290842366171
SKU_00342,0,0.9856372675890251,1,0.014362732410975002,0.9712745351780502
SKU_00198,0,0.988106896619331,1,0.011893103380668658,0.9762137932386624
SKU_00920,0,0.7026229709870194,1,0.29737702901298074,0.4052459419740387
SKU_00269,0,0.964655971280659,1,0.0353440287193411,0.929311942561318
SKU_00397,0,0.6463395998994955,1,0.3536604001005047,0.2926791997989908
SKU_00495,1,0.5470015275763184,0,0.45299847242368163,0.09400305515263674
SKU_00689,0,0.8694213582555186,1,0.13057864174448142,0.7388427165110372
SKU_00293,1,0.876058970582729,0,0.12394102941727095,0.752117941165458
SKU_00142,0,0.7291642111286828,1,0.27083578887131693,0.45832842225736586
SKU_00016,0,0.829274239799226,1,0.1707257602007739,0.6585484795984521
SKU_00893,0,0.9607545595704622,1,0.03924544042953804,0.9215091191409241
SKU_00406,0,0.7608544079309952,1,0.23914559206900493,0.5217088158619902
SKU_00477,1,0.8624342523845068,0,0.1375657476154931,0.7248685047690137
SKU_00643,1,0.6974976414843074,0,0.30250235851569274,0.39499528296861464
SKU_00404,1,0.9547529323229769,0,0.04524706767702316,0.9095058646459537
SKU_00143,0,0.7834649959091401,1,0.21653500409085988,0.5669299918182802
SKU_00777,1,0.8060361575509764,0,0.1939638424490234,0.6120723151019529
SKU_00796,0,0.6608748873963605,1,0.3391251126036396,0.3217497747927209
SKU_00469,0,0.8193883695994503,1,0.1806116304005499,0.6387767391989003
SKU_00225,0,0.797757501581449,1,0.20224249841855083,0.5955150031628982
SKU_00505,1,0.7669115981414857,0,0.23308840185851432,0.5338231962829714
SKU_00105,0,0.9748161700048208,1,0.02518382999517902,0.9496323400096418
SKU_00386,0,0.7136330404958611,1,0.28636695950413904,0.42726608099172203
SKU_00092,1,0.5937028876222852,0,0.4062971123777148,0.18740577524457036
SKU_00761,0,0.5414142807788591,1,0.45858571922114083,0.08282856155771828
SKU_00852,0,0.9589763651686601,1,0.041023634831339764,0.9179527303373204
SKU_00340,0,0.7687362892240454,1,0.23126371077595465,0.5374725784480907
SKU_00979,0,0.8976297182121002,1,0.1023702817879001,0.7952594364242002
SKU_00585,0,0.9346413049007508,1,0.06535869509924913,0.8692826098015016
SKU_00250,0,0.7556615341541799,1,0.24433846584582022,0.5113230683083597
SKU_00663,1,0.941534859475518,0,0.05846514052448216,0.8830697189510358
SKU_00963,0,0.9187599046980065,1,0.08124009530199343,0.8375198093960131
SKU_00175,0,0.9406770006699362,1,0.059322999330063825,0.8813540013398724
SKU_00632,0,0.9006585718375909,1,0.09934142816240915,0.8013171436751818
SKU_00842,0,0.9106563799989459,1,0.08934362000105404,0.8213127599978919
SKU_00881,1,0.6480957889827421,0,0.3519042110172575,0.2961915779654846
SKU_00819,0,0.6436360607526197,1,0.35636393924738025,0.28727212150523945
SKU_00801,0,0.9124539244141291,1,0.08754607558587099,0.8249078488282581
SKU_00605,0,0.8980870422019569,1,0.10191295779804328,0.7961740844039136
SKU_00064,1,0.8184845042909188,0,0.18151549570908135,0.6369690085818375
SKU_00984,1,0.9525487007332248,0,0.047451299266775285,0.9050974014664496
SKU_00000,0,0.9355011244883387,1,0.06449887551166131,0.8710022489766773
SKU_00757,0,0.8615620770432566,1,0.13843792295674345,0.7231241540865132
SKU_00912,1,0.9976790118904623,0,0.0023209881095381944,0.9953580237809241
SKU_00670,0,0.9905505745525237,1,0.009449425447476652,0.9811011491050471
SKU_00046,0,0.9950078353435684,1,0.004992164656431345,0.990015670687137
SKU_00033,0,0.6284845386991796,1,0.37151546130082025,0.2569690773983594
SKU_00309,0,0.9192881327847513,1,0.08071186721524846,0.8385762655695028
SKU_00693,0,0.9626955075791035,1,0.03730449242089647,0.925391015158207
SKU_00855,0,0.9879083359827265,1,0.012091664017273344,0.9758166719654532
SKU_00597,0,0.7139315698754481,1,0.2860684301245518,0.42786313975089635
SKU_00698,1,0.938923873903561,0,0.06107612609643908,0.8778477478071219
SKU_00124,1,0.7432565646638272,0,0.2567434353361727,0.48651312932765445
SKU_00266,0,0.6464648016892459,1,0.3535351983107539,0.292929603378492
SKU_00298,0,0.5050861589770512,1,0.4949138410229487,0.010172317954102505
SKU_00110,1,0.7629977089377217,0,0.2370022910622785,0.5259954178754431
SKU_00779,0,0.8899802495993735,1,0.11001975040062659,0.7799604991987469
SKU_00642,0,0.7403580495592336,1,0.2596419504407663,0.48071609911846724
SKU_00212,1,0.9889756141359515,0,0.011024385864048459,0.9779512282719031
SKU_00507,0,0.8797588229265246,1,0.12024117707347547,0.7595176458530492
SKU_00583,1,0.9428444448313512,0,0.0571555551686486,0.8856888896627026
SKU_00075,1,0.9937909647520219,0,0.006209035247977964,0.9875819295040439
SKU_00816,0,0.8936927227788702,1,0.10630727722112993,0.7873854455577403
SKU_00934,0,0.7830898199354699,1,0.21691018006453028,0.5661796398709396
SKU_00023,1,0.7802511747943273,0,0.21974882520567257,0.5605023495886547
SKU_00167,0,0.9494290213519813,1,0.050570978648018766,0.8988580427039625
SKU_00589,0,0.7254919856140731,1,0.27450801438592687,0.45098397122814626
SKU_00987,0,0.7274242850301287,1,0.2725757149698715,0.4548485700602572
SKU_00637,1,0.5877926944403113,0,0.4122073055596883,0.17558538888062303
SKU_00389,0,0.9789248315391816,1,0.021075168460818586,0.9578496630783631
SKU_00213,0,0.824883904728013,1,0.1751160952719869,0.6497678094560261
SKU_00430,0,0.6730559574439953,1,0.32694404255600523,0.34611191488799004
SKU_00951,0,0.7455371895706939,1,0.25446281042930585,0.4910743791413881
SKU_00579,0,0.9188028043563261,1,0.08119719564367407,0.837605608712652
SKU_00478,0,0.9040043052511537,1,0.0959956947488461,0.8080086105023077
SKU_00286,0,0.9377613208258953,1,0.0622386791741046,0.8755226416517906
SKU_00659,0,0.9881634323498975,1,0.011836567650102539,0.9763268646997949
SKU_00282,0,0.9970154314215923,1,0.0029845685784075627,0.9940308628431848
SKU_00980,1,0.623257333206572,0,0.3767426667934282,0.24651466641314373
SKU_00511,1,0.741758420160121,0,0.258241579839879,0.48351684032024195
SKU_00177,1,0.8117251533160277,0,0.18827484668397212,0.6234503066320556
SKU_00582,1,0.890069048787711,0,0.10993095121228907,0.780138097575422
SKU_00944,0,0.9811177486148283,1,0.018882251385171796,0.9622354972296565
SKU_00600,0,0.5222395985197303,1,0.4777604014802698,0.044479197039460516
SKU_00223,0,0.9471853368312962,1,0.052814663168703625,0.8943706736625926
SKU_00806,1,0.8727101009947063,0,0.12728989900529364,0.7454202019894126
SKU_00747,0,0.9228745437569079,1,0.0771254562430922,0.8457490875138157
SKU_00022,0,0.969773406136642,1,0.030226593863358006,0.939546812273284
SKU_00622,0,0.6370982800971852,1,0.36290171990281506,0.2741965601943701
SKU_00629,1,0.9006130580541616,0,0.09938694194583855,0.8012261161083231
SKU_00556,1,0.9284355676333383,0,0.07156443236666184,0.8568711352666765
SKU_00531,0,0.8987992065966613,1,0.10120079340333892,0.7975984131933225
SKU_00235,0,0.8748830273000421,1,0.1251169726999581,0.7497660546000839
SKU_00317,0,0.9691697708701517,1,0.0308302291298486,0.9383395417403031
SKU_00946,0,0.9518372911384096,1,0.04816270886159061,0.9036745822768191
SKU_00715,0,0.8122498328210306,1,0.1877501671789693,0.6244996656420613
SKU_00215,1,0.9614210442770486,0,0.038578955722951586,0.922842088554097
SKU_00942,1,0.5141631598433539,0,0.4858368401566461,0.028326319686707846
SKU_00703,1,0.7440098586034677,0,0.2559901413965324,0.48801971720693527
SKU_00885,0,0.9215353950410309,1,0.07846460495896909,0.8430707900820618
SKU_00482,1,0.8997788204862381,0,0.1002211795137618,0.7995576409724763
SKU_00158,1,0.7475147420331757,0,0.2524852579668239,0.4950294840663518
SKU_00892,1,0.8870949418085358,0,0.11290505819146433,0.7741898836170714
SKU_00997,0,0.9467930962671747,1,0.05320690373282543,0.8935861925343492
SKU_00130,1,0.6184180847564101,0,0.38158191524359,0.23683616951282016
SKU_00902,1,0.9724109569912828,0,0.02758904300871739,0.9448219139825654
SKU_00870,0,0.8721536997731606,1,0.12784630022683954,0.7443073995463211
SKU_00319,1,0.9221022118042448,0,0.07789778819575523,0.8442044236084896
SKU_00625,0,0.9358373057904127,1,0.06416269420958731,0.8716746115808254
SKU_00418,0,0.7460491944054312,1,0.2539508055945687,0.4920983888108625
SKU_00049,0,0.8228858248263916,1,0.17711417517360833,0.6457716496527832
SKU_00927,1,0.6749106906951042,0,0.32508930930489566,0.3498213813902086
SKU_00866,0,0.9694782142645073,1,0.030521785735492624,0.9389564285290147
SKU_00811,0,0.7356129692547133,1,0.2643870307452864,0.4712259385094269
SKU_00445,0,0.661649983177686,1,0.3383500168223142,0.3232999663553718
SKU_00326,0,0.9807919248920045,1,0.01920807510799544,0.961583849784009
SKU_00350,0,0.8362536318595755,1,0.16374636814042415,0.6725072637191514
SKU_00887,1,0.6403720899043536,0,0.3596279100956463,0.28074417980870725
SKU_00958,0,0.9953966499125468,1,0.0046033500874528566,0.990793299825094
SKU_00730,0,0.9392536116090895,1,0.06074638839091042,0.8785072232181791
SKU_00973,0,0.9920839480759984,1,0.007916051924001601,0.9841678961519968
SKU_00636,0,0.9792259445784293,1,0.02077405542157089,0.9584518891568584
SKU_00767,1,0.5903235778410634,0,0.4096764221589367,0.1806471556821267
SKU_00380,0,0.8220936878593537,1,0.17790631214064598,0.6441873757187077
SKU_00413,0,0.5983375572967825,1,0.40166244270321755,0.19667511459356496
SKU_00366,0,0.9149602769359471,1,0.08503972306405296,0.8299205538718941
SKU_00604,0,0.9968295566154389,1,0.003170443384560682,0.9936591132308783
SKU_00405,0,0.9274850258209708,1,0.07251497417902905,0.8549700516419417
SKU_00262,0,0.575335476610934,1,0.4246645233890659,0.15067095322186808
SKU_00519,0,0.83829887750296,1,0.16170112249704016,0.6765977550059198
SKU_00097,0,0.5434763182996412,1,0.45652368170035884,0.08695263659928232
SKU_00479,1,0.7556073008943864,0,0.24439269910561381,0.5112146017887726
SKU_00087,0,0.9181932958403715,1,0.08180670415962826,0.8363865916807431
SKU_00316,1,0.7116317368879452,0,0.2883682631120547,0.4232634737758905
SKU_00787,0,0.6330226788182645,1,0.36697732118173537,0.2660453576365291
SKU_00790,0,0.7082440889967894,1,0.29175591100321063,0.41648817799357873
SKU_00588,1,0.7482869684082991,0,0.2517130315917009,0.4965739368165982
SKU_00729,1,0.8801880066063402,0,0.11981199339365955,0.7603760132126807
SKU_00028,0,0.9848803307673549,1,0.01511966923264537,0.9697606615347095
SKU_00644,1,0.9744551234822119,0,0.025544876517788043,0.9489102469644238
SKU_00493,1,0.8631867742729138,0,0.13681322572708637,0.7263735485458274
SKU_00135,0,0.7442796076409016,1,0.2557203923590986,0.488559215281803
SKU_00555,0,0.5852380157014893,1,0.4147619842985108,0.17047603140297846
SKU_00011,0,0.8754115593141032,1,0.12458844068589658,0.7508231186282066
SKU_00156,0,0.9059461313546274,1,0.09405386864537267,0.8118922627092547
SKU_00206,0,0.6187958210119245,1,0.38120417898807535,0.2375916420238492
SKU_00084,0,0.5478339713268919,1,0.4521660286731083,0.09566794265378364
SKU_00520,0,0.9535324521564089,1,0.046467547843590924,0.9070649043128179
SKU_00546,0,0.9996379637421312,1,0.000362036257869603,0.9992759274842616
SKU_00133,0,0.9085117519013067,1,0.0914882480986934,0.8170235038026133
SKU_00784,0,0.7452521261149435,1,0.2547478738850566,0.4905042522298869
SKU_00294,1,0.6592003757950357,0,0.3407996242049641,0.31840075159007153
SKU_00425,0,0.991749419159837,1,0.008250580840163382,0.9834988383196737
SKU_00975,0,0.5682906289261599,1,0.4317093710738404,0.1365812578523195
SKU_00653,1,0.96514464669168,0,0.034855353308319924,0.9302892933833601
SKU_00900,1,0.9995761250532582,0,0.0004238749467409984,0.9991522501065172
SKU_00123,1,0.780037212038833,0,0.21996278796116706,0.5600744240776659
SKU_00587,0,0.8333545483539773,1,0.16664545164602265,0.6667090967079546
SKU_00047,1,0.8715751993931066,0,0.12842480060689349,0.7431503987862131
SKU_00590,0,0.534512125436382,1,0.46548787456361784,0.0690242508727642
SKU_00985,0,0.5038810225360403,1,0.4961189774639596,0.00776204507208067
SKU_00422,0,0.9711188808531405,1,0.02888111914685922,0.9422377617062813
SKU_00967,0,0.6607020719360653,1,0.3392979280639345,0.32140414387213084
SKU_00372,0,0.5108554801648025,1,0.48914451983519763,0.0217109603296049
SKU_00218,1,0.5033471022459545,0,0.4966528977540458,0.006694204491908662
SKU_00330,0,0.7813510272807374,1,0.21864897271926223,0.5627020545614752
SKU_00750,1,0.5269174114695752,0,0.4730825885304249,0.05383482293915026
SKU_00562,0,0.5771862231230571,1,0.4228137768769429,0.15437244624611424
SKU_00346,1,0.6701233667952075,0,0.32987663320479255,0.3402467335904149
SKU_00014,1,0.8402325151348229,0,0.15976748486517736,0.6804650302696456
SKU_00297,0,0.9412164795624798,1,0.05878352043752021,0.8824329591249596
SKU_00283,0,0.9710947236097589,1,0.028905276390240993,0.9421894472195179
SKU_00038,0,0.9800050222974539,1,0.019994977702546105,0.9600100445949078
SKU_00919,1,0.9750493890584074,0,0.024950610941592895,0.9500987781168145
SKU_00353,0,0.9461403963826217,1,0.05385960361737811,0.8922807927652436
SKU_00676,0,0.9785670957502889,1,0.021432904249711237,0.9571341915005777
SKU_00805,1,0.6777451863615115,0,0.3222548136384885,0.355490372723023
SKU_00837,0,0.945941180155819,1,0.054058819844181226,0.8918823603116377
SKU_00708,0,0.7096250707003205,1,0.2903749292996796,0.41925014140064093
SKU_00214,0,0.6142176226854474,1,0.38578237731455256,0.22843524537089488
SKU_00287,0,0.6939333612596664,1,0.3060666387403335,0.3878667225193329
SKU_00867,1,0.7485519469875309,0,0.251448053012469,0.49710389397506194
SKU_00460,0,0.5382425039451703,1,0.46175749605482996,0.0764850078903403
SKU_00809,0,0.8303767703463484,1,0.16962322965365165,0.6607535406926968
SKU_00694,0,0.9576565830943651,1,0.042343416905635096,0.9153131661887299
SKU_00243,0,0.907609583325734,1,0.09239041667426581,0.8152191666514682
SKU_00933,0,0.7846570573465798,1,0.2153429426534202,0.5693141146931595
SKU_00284,0,0.9968721150850666,1,0.00312788491493328,0.9937442301701332
SKU_00454,0,0.9344570894363791,1,0.06554291056362109,0.868914178872758
SKU_00434,0,0.766910752699668,1,0.2330892473003321,0.5338215053993359
SKU_00260,0,0.9711203652533354,1,0.028879634746664464,0.942240730506671
SKU_00830,1,0.9576443385665762,0,0.042355661433423675,0.9152886771331525
SKU_00602,1,0.7918563617199275,0,0.2081436382800727,0.5837127234398547
SKU_00650,1,0.9088462326696172,0,0.09115376733038269,0.8176924653392345
SKU_00163,0,0.8220082209219665,1,0.17799177907803318,0.6440164418439333
SKU_00066,0,0.5202915586175514,1,0.4797084413824488,0.040583117235102606
SKU_00147,0,0.8606113869246738,1,0.13938861307532613,0.7212227738493476
SKU_00339,1,0.5924605055819615,0,0.4075394944180385,0.184921011163923
SKU_00111,1,0.9420797417975649,0,0.0579202582024353,0.8841594835951296
SKU_00754,1,0.9753239571700576,0,0.024676042829942357,0.9506479143401152
SKU_00681,0,0.9845545669299923,1,0.015445433070007876,0.9691091338599844
SKU_00306,0,0.9286142679474655,1,0.07138573205253465,0.8572285358949309
SKU_00265,0,0.5410017328034341,1,0.45899826719656556,0.08200346560686855
SKU_00696,0,0.9842635835180406,1,0.01573641648195956,0.968527167036081
SKU_00682,0,0.8716342504429226,1,0.1283657495570773,0.7432685008858453
SKU_00617,0,0.982859489911252,1,0.017140510088748267,0.9657189798225038
SKU_00601,1,0.8574613718609407,0,0.14253862813905946,0.7149227437218812
SKU_00897,0,0.9985075434711391,1,0.0014924565288605355,0.9970150869422786
SKU_00965,0,0.7313694669559019,1,0.268630533044098,0.4627389339118039
SKU_00530,0,0.7265657552054938,1,0.2734342447945059,0.4531315104109879
SKU_00776,1,0.9628458661847971,0,0.03715413381520281,0.9256917323695942
SKU_00391,0,0.7159645249840264,1,0.28403547501597376,0.43192904996805265
SKU_00254,0,0.6567125487655364,1,0.3432874512344637,0.3134250975310727
SKU_00099,1,0.9383338377236016,0,0.06166616227639821,0.8766676754472034
SKU_00672,1,0.5038170220395382,0,0.4961829779604618,0.007634044079076363
SKU_00468,0,0.8411088426437752,1,0.15889115735622486,0.6822176852875503
SKU_00895,0,0.7488608247016278,1,0.2511391752983724,0.4977216494032555
SKU_00712,0,0.9931977331138723,1,0.00680226688612764,0.9863954662277447
SKU_00841,0,0.5971017327214747,1,0.4028982672785254,0.1942034654429493
SKU_00571,1,0.9229602011152392,0,0.07703979888476103,0.8459204022304783
SKU_00320,1,0.9342231584044316,0,0.06577684159556811,0.8684463168088635
