sku_id,gmm_cluster,cluster_probability
SKU_00864,0,0.978808466575988
SKU_00667,2,0.6465139286717523
SKU_00924,0,0.9881106047278522
SKU_00114,0,0.9959901035443317
SKU_00383,0,0.9969745105223201
SKU_00875,2,0.8623464722467157
SKU_00654,0,0.9877656997845191
SKU_00542,2,0.9995169671539377
SKU_00908,0,0.7051412134195605
SKU_00888,2,0.9721075705425443
SKU_00151,2,0.5271673128360599
SKU_00152,2,0.9987942165406161
SKU_00565,0,0.8872688843557409
SKU_00818,1,0.9867520367289859
SKU_00063,0,0.9831644149142641
SKU_00828,0,0.9966791515834074
SKU_00333,2,0.9679187200815038
SKU_00053,0,0.9976414820368957
SKU_00722,1,0.9401202297852767
SKU_00859,1,0.9010951233680189
SKU_00960,2,0.5267121270325711
SKU_00288,0,0.9478826392035797
SKU_00241,0,0.9933651902744258
SKU_00656,0,0.9745279779304858
SKU_00060,0,0.9668772539447861
SKU_00030,0,0.9967483922757706
SKU_00013,0,0.8032777130180967
SKU_00057,0,0.8045803092479934
SKU_00311,2,0.543195640630385
SKU_00090,2,0.9748746444487267
SKU_00433,2,0.9560849030751469
SKU_00387,2,0.8920028904395447
SKU_00827,0,0.9870956232328877
SKU_00077,2,0.5211988613291983
SKU_00374,1,0.8257069185411019
SKU_00334,1,0.9998540667853719
SKU_00281,0,0.980285052349824
SKU_00503,0,0.9969627317080875
SKU_00613,2,0.8849375364728453
SKU_00599,1,0.9997647979051634
SKU_00199,0,0.9974446254777508
SKU_00331,0,0.9972203083994935
SKU_00335,1,0.9997766690770111
SKU_00299,2,0.9474290616034912
SKU_00916,0,0.9838583773341616
SKU_00239,2,0.7216983673425463
SKU_00318,0,0.7345956882593818
SKU_00959,0,0.9976683548741454
SKU_00889,0,0.9104545824838
SKU_00792,0,0.996508994635249
SKU_00291,1,0.9997588492150754
SKU_00428,0,0.9920937546645899
SKU_00056,2,0.9368615535963234
SKU_00922,0,0.9981597750339426
SKU_00854,0,0.9522167837760037
SKU_00603,2,0.9301232142068608
SKU_00058,1,0.9923759993030695
SKU_00782,0,0.9537668708283058
SKU_00285,1,0.9999974273868151
SKU_00592,0,0.9300277086530057
SKU_00593,0,0.9947886414273126
SKU_00292,0,0.9983005233784429
SKU_00031,0,0.8879067846719841
SKU_00392,0,0.9753601804885348
SKU_00773,0,0.987345318378641
SKU_00201,2,0.9863187722307393
SKU_00995,2,0.985244169360436
SKU_00096,0,0.9964146193123377
SKU_00616,2,0.7844519434505348
SKU_00883,2,0.997108518814784
SKU_00021,0,0.8935614674090083
SKU_00764,1,0.9998298913572268
SKU_00760,2,0.6166440170146114
SKU_00812,2,0.9981958806712126
SKU_00117,0,0.9198659839028207
SKU_00009,0,0.9979226541394591
SKU_00351,0,0.9972673606551872
SKU_00071,0,0.97494060700686
SKU_00844,0,0.8794756226452581
SKU_00168,1,0.8990720271549643
SKU_00079,0,0.6036513020706771
SKU_00874,1,0.9996117144962711
SKU_00121,0,0.9984360146598266
SKU_00449,2,0.9928746978014344
SKU_00974,1,0.9943860605490876
SKU_00237,1,0.9999102254708007
SKU_00379,0,0.993799446178016
SKU_00514,1,0.6066231705903119
SKU_00728,0,0.9797425599632831
SKU_00042,1,0.9661417304964212
SKU_00928,0,0.9954436567497357
SKU_00833,0,0.9797290750264521
SKU_00354,2,0.9920603097473681
SKU_00440,2,0.7450942723452656
SKU_00491,0,0.9975402152250661
SKU_00190,2,0.900668324969001
SKU_00940,0,0.9896267891333276
SKU_00988,0,0.992127532256152
SKU_00220,0,0.9975883913021226
SKU_00019,0,0.995433595709133
SKU_00846,2,0.6236232055636798
SKU_00926,0,0.9900903668215768
SKU_00487,0,0.9955742008104402
SKU_00664,2,0.8754561674863023
SKU_00273,0,0.9984661779059218
SKU_00492,0,0.9919313718801409
SKU_00619,0,0.9959262029092903
SKU_00101,0,0.9980514907196557
SKU_00001,0,0.99845151759236
SKU_00706,0,0.9687401770005143
SKU_00029,2,0.9013867467506254
SKU_00300,2,0.9393340200678407
SKU_00606,0,0.9731640028800249
SKU_00957,2,0.9572584763121286
SKU_00231,0,0.9914015274538479
SKU_00377,1,0.9674816811170718
SKU_00436,0,0.6670052140350002
SKU_00476,0,0.5822414334501226
SKU_00598,0,0.9845390823182808
SKU_00936,1,0.9999436369098995
SKU_00010,1,0.9784841624695017
SKU_00628,2,0.6805107740628353
SKU_00741,0,0.9960402495606822
SKU_00211,0,0.9984981482553026
SKU_00901,1,0.7241622296238136
SKU_00481,0,0.9982855108052642
SKU_00472,2,0.9817558378514081
SKU_00032,2,0.5818321907034555
SKU_00008,0,0.9979254504951023
SKU_00486,2,0.9915568628742809
SKU_00938,0,0.9795128153834166
SKU_00312,1,0.5591824770038958
SKU_00586,0,0.7732824682611957
SKU_00189,0,0.996340335642315
SKU_00518,0,0.9979283524717165
SKU_00580,0,0.9910866034470791
SKU_00724,0,0.9985167387914842
SKU_00977,0,0.5838554670639812
SKU_00323,0,0.9955383312217787
SKU_00005,0,0.9788495497808847
SKU_00370,0,0.9646636781293307
SKU_00264,0,0.998614378008223
SKU_00439,0,0.949995212949167
SKU_00983,2,0.6067057022712945
SKU_00244,1,0.9651546522340606
SKU_00458,2,0.6946061443158034
SKU_00640,1,0.5243177334650916
SKU_00497,0,0.7329048438960156
SKU_00668,0,0.9893195033574126
SKU_00871,0,0.9974528977709074
SKU_00407,1,0.9993449872052756
SKU_00257,0,0.9986701121456238
SKU_00236,0,0.9976020203869537
SKU_00006,0,0.6389266531361278
SKU_00100,2,0.9859825896249302
SKU_00701,0,0.5493376491026816
SKU_00646,0,0.998517711114424
SKU_00068,0,0.972067595846108
SKU_00448,0,0.9980889460584406
SKU_00470,1,0.785456867668092
SKU_00126,0,0.9987905849054608
SKU_00164,0,0.9867062583577364
SKU_00850,0,0.9635795261515775
SKU_00347,2,0.803712152591462
SKU_00368,0,0.9973016623200539
SKU_00369,0,0.976085407009401
SKU_00145,2,0.9569023908599061
SKU_00563,2,0.9051860580538923
SKU_00898,2,0.7950538557858947
SKU_00930,0,0.9945441131063256
SKU_00952,0,0.9878525644310044
SKU_00356,2,0.824474598619875
SKU_00726,0,0.9967074458596998
SKU_00576,0,0.9920321490255033
SKU_00794,2,0.9637417997930816
SKU_00424,0,0.9789451608418861
SKU_00704,0,0.965890759457968
SKU_00736,0,0.9985611733678412
SKU_00982,0,0.9935907877885132
SKU_00878,0,0.5394034284306403
SKU_00500,0,0.9980281630098521
SKU_00128,2,0.5979259639976561
SKU_00840,2,0.9601165191896378
SKU_00626,0,0.9980872760739296
SKU_00371,2,0.997830398148149
SKU_00171,2,0.9841608318451266
SKU_00290,0,0.8899591963445282
SKU_00856,2,0.7237964770521529
SKU_00655,0,0.9976841750416138
SKU_00557,0,0.7620486891468103
SKU_00148,0,0.9848836498493666
SKU_00382,0,0.9955122240420821
SKU_00559,0,0.9988640339995317
SKU_00098,0,0.9217805007181988
SKU_00465,0,0.9983815052224465
SKU_00665,0,0.9982418364590642
SKU_00821,2,0.9948750489470126
SKU_00610,0,0.9631646880500928
SKU_00332,0,0.9408034254524168
SKU_00630,0,0.9984947193877408
SKU_00515,0,0.9844349633260611
SKU_00149,0,0.9984731474892674
SKU_00868,0,0.999180015655152
SKU_00044,0,0.998668547078228
SKU_00205,0,0.9578548680754393
SKU_00772,0,0.9984949885648549
SKU_00621,0,0.9989706924405815
SKU_00634,0,0.9879436677838476
SKU_00925,0,0.9958936325585064
SKU_00955,0,0.9976549549954837
SKU_00687,0,0.9980129793868814
SKU_00649,0,0.9986944507587554
SKU_00882,0,0.996167022608353
SKU_00718,0,0.9988564596174019
SKU_00442,0,0.9984309437110728
SKU_00456,0,0.9958615111290017
SKU_00004,0,0.998851738290094
SKU_00208,0,0.9979548948331277
SKU_00945,0,0.9988063605095376
SKU_00072,0,0.9975946197467478
