order_id,sku_id,bin_id,pick_qty
ORD_0006662,SKU_00284,BIN_000874,1
ORD_0006662,SKU_00623,BIN_000642,2
ORD_0006662,SKU_00412,BIN_001377,17
ORD_0006663,SKU_00345,BIN_001343,16
ORD_0006663,SKU_00126,BIN_000395,6
ORD_0006664,SKU_00175,BIN_000122,3
ORD_0006664,SKU_00152,BIN_000665,17
ORD_0006664,SKU_00086,BIN_000296,11
ORD_0006664,SKU_00237,BIN_000095,11
ORD_0006664,SKU_00519,BIN_000681,9
ORD_0006664,SKU_00940,BIN_001078,1
ORD_0006664,SKU_00375,BIN_001366,4
ORD_0006664,SKU_00715,BIN_000352,4
ORD_0006665,SKU_00551,BIN_001310,15
ORD_0006665,SKU_00020,BIN_001063,17
ORD_0006666,SKU_00498,BIN_000201,1
ORD_0006666,SKU_00560,BIN_000455,8
ORD_0006666,SKU_00694,BIN_000687,18
ORD_0006666,SKU_00084,BIN_000416,11
ORD_0006667,SKU_00780,BIN_000834,10
ORD_0006667,SKU_00134,BIN_000732,9
ORD_0006667,SKU_00479,BIN_000858,3
ORD_0006667,SKU_00036,BIN_001168,14
ORD_0006667,SKU_00634,BIN_000016,16
ORD_0006667,SKU_00572,BIN_000845,2
ORD_0006668,SKU_00374,BIN_000636,13
ORD_0006668,SKU_00708,BIN_000960,4
ORD_0006669,SKU_00644,BIN_000051,8
ORD_0006669,SKU_00043,BIN_001423,2
ORD_0006669,SKU_00658,BIN_000011,18
ORD_0006669,SKU_00741,BIN_001071,10
ORD_0006670,SKU_00918,BIN_001346,1
ORD_0006670,SKU_00537,BIN_000131,16
ORD_0006670,SKU_00001,BIN_000080,3
ORD_0006670,SKU_00662,BIN_000163,8
ORD_0006670,SKU_00448,BIN_000958,12
ORD_0006670,SKU_00931,BIN_000004,1
ORD_0006670,SKU_00497,BIN_001301,8
ORD_0006671,SKU_00339,BIN_000368,3
ORD_0006671,SKU_00646,BIN_000828,19
ORD_0006671,SKU_00081,BIN_000791,4
ORD_0006671,SKU_00328,BIN_000333,11
ORD_0006671,SKU_00417,BIN_000710,5
ORD_0006672,SKU_00836,BIN_000332,3
ORD_0006672,SKU_00417,BIN_000710,9
ORD_0006672,SKU_00399,BIN_000230,11
ORD_0006672,SKU_00111,BIN_000054,3
ORD_0006672,SKU_00639,BIN_000588,6
ORD_0006672,SKU_00644,BIN_000051,17
ORD_0006672,SKU_00989,BIN_001424,10
ORD_0006673,SKU_00342,BIN_000150,3
ORD_0006673,SKU_00147,BIN_000319,8
ORD_0006673,SKU_00396,BIN_000821,7
ORD_0006673,SKU_00724,BIN_000703,7
ORD_0006673,SKU_00500,BIN_000317,19
ORD_0006673,SKU_00108,BIN_000212,9
ORD_0006674,SKU_00269,BIN_001329,13
ORD_0006674,SKU_00645,BIN_000622,16
ORD_0006674,SKU_00001,BIN_000080,11
ORD_0006674,SKU_00709,BIN_001387,13
ORD_0006674,SKU_00359,BIN_001037,17
ORD_0006674,SKU_00497,BIN_001301,13
ORD_0006674,SKU_00772,BIN_000049,4
ORD_0006675,SKU_00079,BIN_000116,14
ORD_0006675,SKU_00935,BIN_001378,5
ORD_0006676,SKU_00609,BIN_000975,17
ORD_0006676,SKU_00406,BIN_000846,10
ORD_0006676,SKU_00999,BIN_000639,14
ORD_0006677,SKU_00360,BIN_000990,4
ORD_0006677,SKU_00589,BIN_000000,5
ORD_0006677,SKU_00935,BIN_001378,19
ORD_0006677,SKU_00152,BIN_000665,2
ORD_0006677,SKU_00323,BIN_000672,13
ORD_0006677,SKU_00669,BIN_001270,4
ORD_0006677,SKU_00040,BIN_000827,3
ORD_0006677,SKU_00906,BIN_001320,5
ORD_0006678,SKU_00659,BIN_001475,11
ORD_0006678,SKU_00928,BIN_000048,19
ORD_0006678,SKU_00753,BIN_000891,11
ORD_0006678,SKU_00018,BIN_001414,13
ORD_0006678,SKU_00148,BIN_000585,18
ORD_0006679,SKU_00137,BIN_000418,17
ORD_0006680,SKU_00468,BIN_000242,3
ORD_0006681,SKU_00035,BIN_000772,4
ORD_0006681,SKU_00661,BIN_000535,4
ORD_0006681,SKU_00135,BIN_000776,8
ORD_0006681,SKU_00814,BIN_001334,19
ORD_0006682,SKU_00083,BIN_001383,9
ORD_0006682,SKU_00381,BIN_000517,16
ORD_0006682,SKU_00079,BIN_000116,1
ORD_0006682,SKU_00738,BIN_000155,12
ORD_0006682,SKU_00719,BIN_001193,1
ORD_0006682,SKU_00954,BIN_000286,15
ORD_0006682,SKU_00378,BIN_000673,18
ORD_0006682,SKU_00172,BIN_000903,1
ORD_0006683,SKU_00926,BIN_000339,2
ORD_0006683,SKU_00768,BIN_000678,10
ORD_0006683,SKU_00055,BIN_000570,7
ORD_0006683,SKU_00464,BIN_000551,10
ORD_0006683,SKU_00296,BIN_000347,4
ORD_0006683,SKU_00505,BIN_000727,12
ORD_0006683,SKU_00823,BIN_000540,3
ORD_0006683,SKU_00903,BIN_000090,13
ORD_0006684,SKU_00920,BIN_000773,6
ORD_0006684,SKU_00481,BIN_000935,15
ORD_0006684,SKU_00957,BIN_001422,14
ORD_0006684,SKU_00382,BIN_000366,18
ORD_0006685,SKU_00254,BIN_000214,5
ORD_0006686,SKU_00873,BIN_000170,18
ORD_0006687,SKU_00646,BIN_000828,16
ORD_0006687,SKU_00399,BIN_000230,17
ORD_0006687,SKU_00160,BIN_001116,6
ORD_0006687,SKU_00339,BIN_000368,13
ORD_0006687,SKU_00798,BIN_001303,16
ORD_0006687,SKU_00905,BIN_001245,19
ORD_0006687,SKU_00227,BIN_000374,11
ORD_0006687,SKU_00291,BIN_000159,5
ORD_0006688,SKU_00557,BIN_001291,1
ORD_0006688,SKU_00040,BIN_000827,8
ORD_0006688,SKU_00032,BIN_000910,13
ORD_0006688,SKU_00083,BIN_001383,19
ORD_0006688,SKU_00422,BIN_000118,15
ORD_0006688,SKU_00713,BIN_000087,18
ORD_0006689,SKU_00788,BIN_000258,1
ORD_0006689,SKU_00980,BIN_000592,19
ORD_0006689,SKU_00981,BIN_001192,16
ORD_0006689,SKU_00622,BIN_001149,5
ORD_0006689,SKU_00131,BIN_000336,4
ORD_0006689,SKU_00385,BIN_001163,8
ORD_0006689,SKU_00302,BIN_001472,15
ORD_0006690,SKU_00763,BIN_000323,18
ORD_0006690,SKU_00033,BIN_001305,13
ORD_0006691,SKU_00332,BIN_001372,15
ORD_0006691,SKU_00926,BIN_000339,2
ORD_0006691,SKU_00291,BIN_000159,2
ORD_0006691,SKU_00137,BIN_000418,4
ORD_0006691,SKU_00511,BIN_000271,16
ORD_0006691,SKU_00200,BIN_001451,11
ORD_0006691,SKU_00085,BIN_000174,10
ORD_0006691,SKU_00580,BIN_000515,15
ORD_0006692,SKU_00736,BIN_001214,18
ORD_0006692,SKU_00657,BIN_000852,15
ORD_0006692,SKU_00742,BIN_000702,10
ORD_0006692,SKU_00552,BIN_000443,10
ORD_0006692,SKU_00829,BIN_000300,3
ORD_0006692,SKU_00974,BIN_000088,12
ORD_0006692,SKU_00746,BIN_000855,12
ORD_0006692,SKU_00437,BIN_000017,15
ORD_0006693,SKU_00040,BIN_000827,9
ORD_0006693,SKU_00837,BIN_001042,7
ORD_0006693,SKU_00215,BIN_000020,9
ORD_0006693,SKU_00411,BIN_000867,9
ORD_0006693,SKU_00771,BIN_000996,15
ORD_0006694,SKU_00444,BIN_000343,4
ORD_0006695,SKU_00404,BIN_000707,10
ORD_0006695,SKU_00456,BIN_000500,5
ORD_0006695,SKU_00976,BIN_000221,7
ORD_0006696,SKU_00654,BIN_001297,3
ORD_0006696,SKU_00463,BIN_000593,18
ORD_0006696,SKU_00764,BIN_000033,7
ORD_0006696,SKU_00965,BIN_001089,14
ORD_0006696,SKU_00255,BIN_000510,14
ORD_0006696,SKU_00913,BIN_000092,18
ORD_0006697,SKU_00212,BIN_000979,14
ORD_0006697,SKU_00018,BIN_001414,8
ORD_0006697,SKU_00557,BIN_001291,18
ORD_0006697,SKU_00096,BIN_000479,5
ORD_0006697,SKU_00680,BIN_000238,14
ORD_0006697,SKU_00736,BIN_001214,16
ORD_0006698,SKU_00579,BIN_001008,3
ORD_0006698,SKU_00583,BIN_000085,12
ORD_0006698,SKU_00230,BIN_001064,6
ORD_0006698,SKU_00378,BIN_000673,11
ORD_0006698,SKU_00494,BIN_000405,12
ORD_0006698,SKU_00942,BIN_001419,6
ORD_0006699,SKU_00321,BIN_000423,16
ORD_0006699,SKU_00034,BIN_001286,5
ORD_0006699,SKU_00404,BIN_000707,19
ORD_0006700,SKU_00509,BIN_001478,14
ORD_0006700,SKU_00403,BIN_001382,7
ORD_0006700,SKU_00980,BIN_000592,16
ORD_0006701,SKU_00814,BIN_001334,7
ORD_0006701,SKU_00979,BIN_000731,14
ORD_0006702,SKU_00817,BIN_000337,16
ORD_0006702,SKU_00508,BIN_001231,1
ORD_0006702,SKU_00791,BIN_000924,7
ORD_0006702,SKU_00143,BIN_000610,3
ORD_0006703,SKU_00262,BIN_000607,9
ORD_0006703,SKU_00792,BIN_000168,11
ORD_0006703,SKU_00056,BIN_001038,11
ORD_0006703,SKU_00948,BIN_000166,17
ORD_0006703,SKU_00026,BIN_000794,16
ORD_0006703,SKU_00695,BIN_001436,6
ORD_0006703,SKU_00113,BIN_001261,13
ORD_0006703,SKU_00382,BIN_000366,1
ORD_0006704,SKU_00042,BIN_000715,1
ORD_0006704,SKU_00298,BIN_000614,1
ORD_0006704,SKU_00553,BIN_000451,13
ORD_0006704,SKU_00595,BIN_001076,10
ORD_0006704,SKU_00205,BIN_001030,9
ORD_0006704,SKU_00192,BIN_000363,13
ORD_0006704,SKU_00438,BIN_000754,12
ORD_0006705,SKU_00035,BIN_000772,7
ORD_0006705,SKU_00415,BIN_000878,14
ORD_0006705,SKU_00421,BIN_001004,7
ORD_0006705,SKU_00670,BIN_000587,2
ORD_0006705,SKU_00005,BIN_000075,19
ORD_0006705,SKU_00420,BIN_000260,19
ORD_0006705,SKU_00582,BIN_000114,14
ORD_0006705,SKU_00771,BIN_000996,17
ORD_0006706,SKU_00522,BIN_001356,17
ORD_0006706,SKU_00562,BIN_000403,1
ORD_0006706,SKU_00690,BIN_001128,17
ORD_0006706,SKU_00630,BIN_001059,11
ORD_0006706,SKU_00428,BIN_001106,14
ORD_0006706,SKU_00405,BIN_001024,2
ORD_0006706,SKU_00038,BIN_001178,14
ORD_0006707,SKU_00941,BIN_001235,7
ORD_0006707,SKU_00437,BIN_000017,9
ORD_0006707,SKU_00922,BIN_000476,5
ORD_0006708,SKU_00565,BIN_001112,9
ORD_0006708,SKU_00375,BIN_001366,8
ORD_0006709,SKU_00175,BIN_000122,8
ORD_0006709,SKU_00681,BIN_000762,8
ORD_0006709,SKU_00192,BIN_000363,13
ORD_0006709,SKU_00164,BIN_000694,19
ORD_0006709,SKU_00780,BIN_000834,15
ORD_0006709,SKU_00105,BIN_000440,18
ORD_0006709,SKU_00019,BIN_000223,13
ORD_0006709,SKU_00969,BIN_000973,7
ORD_0006710,SKU_00755,BIN_000381,2
ORD_0006710,SKU_00772,BIN_000049,1
ORD_0006711,SKU_00189,BIN_000550,3
ORD_0006711,SKU_00998,BIN_001302,7
ORD_0006711,SKU_00216,BIN_000294,13
ORD_0006711,SKU_00218,BIN_000404,7
ORD_0006711,SKU_00003,BIN_001011,16
ORD_0006711,SKU_00621,BIN_000388,11
ORD_0006711,SKU_00863,BIN_000287,2
ORD_0006711,SKU_00160,BIN_001116,7
ORD_0006712,SKU_00737,BIN_001053,18
ORD_0006712,SKU_00210,BIN_000342,11
ORD_0006712,SKU_00667,BIN_000840,17
ORD_0006712,SKU_00740,BIN_000625,4
ORD_0006712,SKU_00171,BIN_000420,10
ORD_0006712,SKU_00302,BIN_001472,19
ORD_0006712,SKU_00055,BIN_000570,3
ORD_0006713,SKU_00926,BIN_000339,6
ORD_0006713,SKU_00465,BIN_001180,11
ORD_0006714,SKU_00687,BIN_000742,15
ORD_0006715,SKU_00097,BIN_000006,2
ORD_0006715,SKU_00839,BIN_000469,17
ORD_0006716,SKU_00948,BIN_000166,8
ORD_0006716,SKU_00829,BIN_000300,12
ORD_0006716,SKU_00284,BIN_000874,6
ORD_0006716,SKU_00609,BIN_000975,16
ORD_0006716,SKU_00554,BIN_000611,4
ORD_0006717,SKU_00647,BIN_000439,2
ORD_0006717,SKU_00464,BIN_000551,12
ORD_0006717,SKU_00306,BIN_001204,2
ORD_0006717,SKU_00933,BIN_001379,19
ORD_0006717,SKU_00803,BIN_000424,17
ORD_0006718,SKU_00233,BIN_001141,17
ORD_0006718,SKU_00303,BIN_001104,14
ORD_0006718,SKU_00347,BIN_001277,9
ORD_0006718,SKU_00155,BIN_000189,5
ORD_0006718,SKU_00022,BIN_000549,17
ORD_0006718,SKU_00906,BIN_001320,17
ORD_0006719,SKU_00449,BIN_001443,18
ORD_0006720,SKU_00054,BIN_001177,2
ORD_0006720,SKU_00249,BIN_001296,11
ORD_0006720,SKU_00301,BIN_000574,4
ORD_0006720,SKU_00829,BIN_000300,10
ORD_0006720,SKU_00447,BIN_000953,6
ORD_0006720,SKU_00028,BIN_001477,16
ORD_0006721,SKU_00776,BIN_000369,1
ORD_0006721,SKU_00317,BIN_000246,7
ORD_0006722,SKU_00978,BIN_001172,10
ORD_0006723,SKU_00868,BIN_000237,12
ORD_0006723,SKU_00832,BIN_001441,16
ORD_0006724,SKU_00863,BIN_000287,2
ORD_0006724,SKU_00377,BIN_000645,9
ORD_0006724,SKU_00916,BIN_001258,15
ORD_0006724,SKU_00138,BIN_000624,1
ORD_0006724,SKU_00386,BIN_000813,5
ORD_0006724,SKU_00975,BIN_000882,14
ORD_0006725,SKU_00556,BIN_000357,17
ORD_0006725,SKU_00527,BIN_000450,16
ORD_0006726,SKU_00029,BIN_000410,14
ORD_0006726,SKU_00982,BIN_000415,19
ORD_0006726,SKU_00778,BIN_000274,3
ORD_0006726,SKU_00857,BIN_000126,17
ORD_0006726,SKU_00660,BIN_000896,1
ORD_0006727,SKU_00454,BIN_001238,15
ORD_0006727,SKU_00612,BIN_000243,19
ORD_0006727,SKU_00755,BIN_000381,3
ORD_0006727,SKU_00728,BIN_000722,15
ORD_0006728,SKU_00022,BIN_000549,4
ORD_0006728,SKU_00153,BIN_001001,19
ORD_0006728,SKU_00609,BIN_000975,16
ORD_0006729,SKU_00869,BIN_000038,10
ORD_0006729,SKU_00686,BIN_000285,19
ORD_0006729,SKU_00915,BIN_000293,15
ORD_0006729,SKU_00983,BIN_001196,18
ORD_0006729,SKU_00695,BIN_001436,13
ORD_0006729,SKU_00918,BIN_001346,11
ORD_0006730,SKU_00652,BIN_000475,18
ORD_0006731,SKU_00098,BIN_000728,13
ORD_0006731,SKU_00666,BIN_001176,19
ORD_0006732,SKU_00361,BIN_000236,9
ORD_0006732,SKU_00872,BIN_000032,3
ORD_0006732,SKU_00705,BIN_000605,7
ORD_0006733,SKU_00812,BIN_000971,4
ORD_0006733,SKU_00635,BIN_000059,15
ORD_0006733,SKU_00818,BIN_000441,5
ORD_0006734,SKU_00987,BIN_001020,2
ORD_0006734,SKU_00413,BIN_000582,11
ORD_0006734,SKU_00737,BIN_001053,6
ORD_0006734,SKU_00186,BIN_000805,13
ORD_0006735,SKU_00942,BIN_001419,9
ORD_0006735,SKU_00939,BIN_000779,7
ORD_0006735,SKU_00399,BIN_000230,17
ORD_0006735,SKU_00381,BIN_000517,8
ORD_0006735,SKU_00048,BIN_000280,1
ORD_0006735,SKU_00697,BIN_000425,14
ORD_0006735,SKU_00065,BIN_001427,15
ORD_0006735,SKU_00143,BIN_000610,8
ORD_0006736,SKU_00885,BIN_000635,9
ORD_0006736,SKU_00652,BIN_000475,17
ORD_0006736,SKU_00329,BIN_000714,17
ORD_0006736,SKU_00165,BIN_000909,7
ORD_0006737,SKU_00019,BIN_000223,18
ORD_0006738,SKU_00870,BIN_000005,3
ORD_0006738,SKU_00027,BIN_000513,5
ORD_0006738,SKU_00267,BIN_001077,7
ORD_0006739,SKU_00528,BIN_001108,18
ORD_0006739,SKU_00709,BIN_001387,4
ORD_0006739,SKU_00844,BIN_000493,9
ORD_0006739,SKU_00381,BIN_000517,13
ORD_0006739,SKU_00646,BIN_000828,6
ORD_0006740,SKU_00891,BIN_000976,3
ORD_0006740,SKU_00432,BIN_000157,4
ORD_0006740,SKU_00544,BIN_000272,15
ORD_0006740,SKU_00110,BIN_000815,8
ORD_0006740,SKU_00750,BIN_000111,16
ORD_0006741,SKU_00096,BIN_000479,2
ORD_0006742,SKU_00506,BIN_000505,13
ORD_0006742,SKU_00942,BIN_001419,3
ORD_0006742,SKU_00326,BIN_000200,15
ORD_0006742,SKU_00957,BIN_001422,2
ORD_0006742,SKU_00889,BIN_000929,6
ORD_0006742,SKU_00323,BIN_000672,3
ORD_0006742,SKU_00911,BIN_000647,16
ORD_0006742,SKU_00722,BIN_000978,4
ORD_0006743,SKU_00269,BIN_001329,1
ORD_0006743,SKU_00819,BIN_001347,1
ORD_0006743,SKU_00157,BIN_000320,17
ORD_0006743,SKU_00356,BIN_001093,12
ORD_0006744,SKU_00183,BIN_000897,16
ORD_0006744,SKU_00520,BIN_001462,2
ORD_0006744,SKU_00349,BIN_001361,2
ORD_0006744,SKU_00524,BIN_001012,17
ORD_0006745,SKU_00998,BIN_001302,9
ORD_0006746,SKU_00594,BIN_001365,17
ORD_0006746,SKU_00572,BIN_000845,10
ORD_0006746,SKU_00124,BIN_001401,16
ORD_0006746,SKU_00585,BIN_000461,17
ORD_0006746,SKU_00965,BIN_001089,14
ORD_0006746,SKU_00329,BIN_000714,9
ORD_0006747,SKU_00697,BIN_000425,19
ORD_0006747,SKU_00847,BIN_000495,14
ORD_0006747,SKU_00985,BIN_001225,12
ORD_0006747,SKU_00673,BIN_001081,4
ORD_0006747,SKU_00358,BIN_001426,2
ORD_0006747,SKU_00253,BIN_000083,8
ORD_0006747,SKU_00716,BIN_000563,11
ORD_0006747,SKU_00762,BIN_000393,16
ORD_0006748,SKU_00891,BIN_000976,4
ORD_0006748,SKU_00545,BIN_001324,6
ORD_0006748,SKU_00855,BIN_000952,14
ORD_0006748,SKU_00303,BIN_001104,17
ORD_0006748,SKU_00988,BIN_001191,11
ORD_0006748,SKU_00092,BIN_000013,19
ORD_0006749,SKU_00716,BIN_000563,2
ORD_0006749,SKU_00879,BIN_001371,10
ORD_0006749,SKU_00670,BIN_000587,15
ORD_0006750,SKU_00547,BIN_000135,17
ORD_0006750,SKU_00693,BIN_000900,14
ORD_0006750,SKU_00202,BIN_000831,2
ORD_0006751,SKU_00448,BIN_000958,17
ORD_0006751,SKU_00115,BIN_000382,2
ORD_0006751,SKU_00225,BIN_000600,14
ORD_0006751,SKU_00048,BIN_000280,17
ORD_0006751,SKU_00266,BIN_000071,1
ORD_0006751,SKU_00650,BIN_000767,10
ORD_0006751,SKU_00980,BIN_000592,4
ORD_0006752,SKU_00789,BIN_000288,7
ORD_0006752,SKU_00633,BIN_000817,2
ORD_0006752,SKU_00174,BIN_001023,10
ORD_0006752,SKU_00584,BIN_001046,14
ORD_0006753,SKU_00627,BIN_000029,7
ORD_0006753,SKU_00351,BIN_001135,3
ORD_0006753,SKU_00562,BIN_000403,11
ORD_0006753,SKU_00821,BIN_000807,11
ORD_0006753,SKU_00952,BIN_001432,10
ORD_0006754,SKU_00579,BIN_001008,6
ORD_0006754,SKU_00527,BIN_000450,12
ORD_0006754,SKU_00183,BIN_000897,15
ORD_0006754,SKU_00441,BIN_001133,8
ORD_0006755,SKU_00913,BIN_000092,15
ORD_0006755,SKU_00376,BIN_000999,1
ORD_0006755,SKU_00106,BIN_000733,10
ORD_0006755,SKU_00261,BIN_000963,1
ORD_0006755,SKU_00316,BIN_001284,12
ORD_0006755,SKU_00098,BIN_000728,9
ORD_0006756,SKU_00954,BIN_000286,7
ORD_0006756,SKU_00086,BIN_000296,1
ORD_0006756,SKU_00837,BIN_001042,13
ORD_0006756,SKU_00683,BIN_000873,18
ORD_0006756,SKU_00471,BIN_000597,16
ORD_0006757,SKU_00140,BIN_000376,13
ORD_0006757,SKU_00055,BIN_000570,17
ORD_0006757,SKU_00328,BIN_000333,13
ORD_0006757,SKU_00746,BIN_000855,7
ORD_0006758,SKU_00118,BIN_000082,1
ORD_0006758,SKU_00528,BIN_001108,9
ORD_0006758,SKU_00420,BIN_000260,12
ORD_0006758,SKU_00292,BIN_001115,16
ORD_0006758,SKU_00675,BIN_000356,8
ORD_0006758,SKU_00782,BIN_000833,5
ORD_0006758,SKU_00481,BIN_000935,6
ORD_0006758,SKU_00677,BIN_000367,19
ORD_0006759,SKU_00456,BIN_000500,3
ORD_0006759,SKU_00187,BIN_001094,6
ORD_0006760,SKU_00087,BIN_001300,17
ORD_0006760,SKU_00550,BIN_000662,5
ORD_0006760,SKU_00434,BIN_000824,10
ORD_0006760,SKU_00675,BIN_000356,11
ORD_0006760,SKU_00590,BIN_000680,1
ORD_0006760,SKU_00102,BIN_000151,19
ORD_0006760,SKU_00672,BIN_001103,1
ORD_0006761,SKU_00589,BIN_000000,3
ORD_0006761,SKU_00087,BIN_001300,13
ORD_0006761,SKU_00189,BIN_000550,7
ORD_0006762,SKU_00896,BIN_000446,1
ORD_0006762,SKU_00329,BIN_000714,18
ORD_0006762,SKU_00346,BIN_001308,16
ORD_0006763,SKU_00263,BIN_000514,3
ORD_0006764,SKU_00448,BIN_000958,3
ORD_0006764,SKU_00606,BIN_000912,5
ORD_0006765,SKU_00823,BIN_000540,17
ORD_0006766,SKU_00980,BIN_000592,6
ORD_0006767,SKU_00521,BIN_000153,14
ORD_0006767,SKU_00997,BIN_001082,13
ORD_0006768,SKU_00902,BIN_000245,5
ORD_0006768,SKU_00326,BIN_000200,3
ORD_0006768,SKU_00343,BIN_000785,18
ORD_0006768,SKU_00792,BIN_000168,8
ORD_0006769,SKU_00730,BIN_001009,18
ORD_0006769,SKU_00539,BIN_000863,18
ORD_0006769,SKU_00061,BIN_000115,15
ORD_0006769,SKU_00354,BIN_000164,19
ORD_0006769,SKU_00677,BIN_000367,18
ORD_0006769,SKU_00420,BIN_000260,3
ORD_0006769,SKU_00137,BIN_000418,12
ORD_0006770,SKU_00641,BIN_000067,4
ORD_0006771,SKU_00812,BIN_000971,15
ORD_0006771,SKU_00114,BIN_000485,15
ORD_0006771,SKU_00333,BIN_000401,9
ORD_0006771,SKU_00065,BIN_001427,11
ORD_0006771,SKU_00492,BIN_000008,9
ORD_0006771,SKU_00617,BIN_000751,2
ORD_0006772,SKU_00844,BIN_000493,6
ORD_0006772,SKU_00548,BIN_000904,3
ORD_0006772,SKU_00164,BIN_000694,8
ORD_0006773,SKU_00896,BIN_000446,7
ORD_0006773,SKU_00767,BIN_000037,13
ORD_0006773,SKU_00600,BIN_001450,11
ORD_0006773,SKU_00804,BIN_000539,3
ORD_0006774,SKU_00881,BIN_000076,12
ORD_0006775,SKU_00127,BIN_001323,11
ORD_0006775,SKU_00349,BIN_001361,6
ORD_0006775,SKU_00350,BIN_001421,19
ORD_0006775,SKU_00335,BIN_001239,8
ORD_0006775,SKU_00495,BIN_001499,16
ORD_0006776,SKU_00684,BIN_001431,3
ORD_0006776,SKU_00013,BIN_000596,2
ORD_0006776,SKU_00937,BIN_000661,2
ORD_0006776,SKU_00026,BIN_000794,4
ORD_0006776,SKU_00267,BIN_001077,7
ORD_0006777,SKU_00780,BIN_000834,16
ORD_0006777,SKU_00474,BIN_000207,11
ORD_0006777,SKU_00000,BIN_001067,2
ORD_0006777,SKU_00218,BIN_000404,15
ORD_0006777,SKU_00316,BIN_001284,3
ORD_0006777,SKU_00618,BIN_000561,7
ORD_0006778,SKU_00286,BIN_000061,16
ORD_0006778,SKU_00145,BIN_001357,19
ORD_0006778,SKU_00199,BIN_001101,13
ORD_0006778,SKU_00003,BIN_001011,1
ORD_0006778,SKU_00532,BIN_001367,16
ORD_0006778,SKU_00793,BIN_000254,6
ORD_0006779,SKU_00674,BIN_000181,19
ORD_0006779,SKU_00213,BIN_000361,6
ORD_0006779,SKU_00570,BIN_001376,10
ORD_0006779,SKU_00596,BIN_000542,14
ORD_0006779,SKU_00690,BIN_001128,15
ORD_0006779,SKU_00940,BIN_001078,10
ORD_0006779,SKU_00767,BIN_000037,1
ORD_0006779,SKU_00053,BIN_000299,15
ORD_0006780,SKU_00593,BIN_000297,5
ORD_0006780,SKU_00563,BIN_000124,17
ORD_0006780,SKU_00664,BIN_000158,3
ORD_0006781,SKU_00766,BIN_000689,1
ORD_0006782,SKU_00540,BIN_001209,11
ORD_0006782,SKU_00786,BIN_000524,12
ORD_0006782,SKU_00111,BIN_000054,12
ORD_0006783,SKU_00253,BIN_000083,3
ORD_0006784,SKU_00829,BIN_000300,16
ORD_0006784,SKU_00995,BIN_001456,11
ORD_0006784,SKU_00193,BIN_001041,1
ORD_0006784,SKU_00973,BIN_000940,7
ORD_0006784,SKU_00988,BIN_001191,12
ORD_0006784,SKU_00823,BIN_000540,17
ORD_0006784,SKU_00945,BIN_001375,10
ORD_0006784,SKU_00554,BIN_000611,19
ORD_0006785,SKU_00585,BIN_000461,19
ORD_0006785,SKU_00500,BIN_000317,3
ORD_0006785,SKU_00386,BIN_000813,4
ORD_0006786,SKU_00758,BIN_001294,9
ORD_0006786,SKU_00780,BIN_000834,5
ORD_0006786,SKU_00412,BIN_001377,17
ORD_0006786,SKU_00665,BIN_001292,14
ORD_0006786,SKU_00106,BIN_000733,16
ORD_0006787,SKU_00440,BIN_000856,1
ORD_0006787,SKU_00296,BIN_000347,4
ORD_0006787,SKU_00338,BIN_000682,6
ORD_0006787,SKU_00019,BIN_000223,15
ORD_0006788,SKU_00975,BIN_000882,11
ORD_0006788,SKU_00115,BIN_000382,10
ORD_0006788,SKU_00524,BIN_001012,9
ORD_0006788,SKU_00848,BIN_000064,4
ORD_0006789,SKU_00484,BIN_000739,10
ORD_0006789,SKU_00732,BIN_000825,6
ORD_0006789,SKU_00742,BIN_000702,8
ORD_0006789,SKU_00235,BIN_001392,15
ORD_0006790,SKU_00319,BIN_001415,9
ORD_0006790,SKU_00677,BIN_000367,3
ORD_0006790,SKU_00236,BIN_001000,17
ORD_0006791,SKU_00942,BIN_001419,15
ORD_0006792,SKU_00741,BIN_001071,10
ORD_0006793,SKU_00902,BIN_000245,11
ORD_0006793,SKU_00925,BIN_000905,16
ORD_0006793,SKU_00221,BIN_000632,16
ORD_0006793,SKU_00959,BIN_000484,14
ORD_0006793,SKU_00292,BIN_001115,16
ORD_0006793,SKU_00000,BIN_001067,6
ORD_0006794,SKU_00701,BIN_000329,13
ORD_0006794,SKU_00293,BIN_000365,7
ORD_0006794,SKU_00624,BIN_001035,10
ORD_0006794,SKU_00051,BIN_000205,19
ORD_0006794,SKU_00316,BIN_001284,4
ORD_0006794,SKU_00788,BIN_000258,2
ORD_0006794,SKU_00081,BIN_000791,12
ORD_0006795,SKU_00421,BIN_001004,16
ORD_0006795,SKU_00226,BIN_000806,19
ORD_0006795,SKU_00838,BIN_000956,16
ORD_0006795,SKU_00327,BIN_000699,13
ORD_0006795,SKU_00932,BIN_001155,19
ORD_0006796,SKU_00995,BIN_001456,5
ORD_0006796,SKU_00718,BIN_001278,13
ORD_0006796,SKU_00253,BIN_000083,6
ORD_0006796,SKU_00261,BIN_000963,5
ORD_0006797,SKU_00968,BIN_000892,10
ORD_0006797,SKU_00551,BIN_001310,14
ORD_0006797,SKU_00752,BIN_000089,15
ORD_0006797,SKU_00068,BIN_000178,5
ORD_0006797,SKU_00412,BIN_001377,19
ORD_0006798,SKU_00898,BIN_000536,11
ORD_0006798,SKU_00272,BIN_000985,14
ORD_0006798,SKU_00753,BIN_000891,19
ORD_0006798,SKU_00354,BIN_000164,4
