sku_id,gmm_cluster,confidence
SKU_00864,5,0.5961918963866439
SKU_00667,4,0.9627389088275415
SKU_00924,6,0.9972968136970827
SKU_00114,6,0.9738108215878064
SKU_00383,0,0.867798429903358
SKU_00875,4,0.8549828817277374
SKU_00654,0,0.8377742823062857
SKU_00542,0,0.6539115658035365
SKU_00908,0,0.9424569914237035
SKU_00888,0,0.6499500196233989
SKU_00151,5,0.6555692552542572
SKU_00152,0,0.813270726605726
SKU_00565,0,0.9922288646334911
SKU_00818,1,0.9947415663956518
SKU_00063,5,0.9837084028071547
SKU_00828,5,0.9629269094663567
SKU_00333,5,0.5049866085351505
SKU_00053,0,0.8657439016931625
SKU_00722,7,0.7424464876362007
SKU_00859,7,0.9868367634693682
SKU_00960,7,0.8956217092288934
SKU_00288,4,0.978996912728559
SKU_00241,4,0.7331262653522677
SKU_00656,5,0.8597362906668617
SKU_00060,0,0.9984011734822438
SKU_00030,0,0.9875627894229128
SKU_00013,0,0.7108688623872159
SKU_00057,0,0.9792931062530288
SKU_00311,3,0.5103891116056285
SKU_00090,6,0.8191188573891017
SKU_00433,1,0.4769776257956566
SKU_00387,4,0.3421344113590182
SKU_00827,0,0.6832383902652356
SKU_00077,1,0.8389204492912319
SKU_00374,7,0.95329258251268
SKU_00334,3,0.9953614135121338
SKU_00281,4,0.982382805595895
SKU_00503,6,0.8448767116450748
SKU_00613,0,0.6590093089984216
SKU_00599,3,0.5635617065659672
SKU_00199,6,0.8564688742521497
SKU_00331,0,0.9892017095359615
SKU_00335,3,0.6678172332848257
SKU_00299,5,0.5099279995547396
SKU_00916,0,0.6597411647439336
SKU_00239,6,0.6204182881941054
SKU_00318,0,0.7492786459590492
SKU_00959,4,0.6028083767702493
SKU_00889,0,0.8798748664621378
SKU_00792,0,0.5057874981952827
SKU_00291,2,0.9930990484371599
SKU_00428,0,0.9404140561414744
SKU_00056,3,0.3374276306566394
SKU_00922,6,0.9987068260371696
SKU_00854,0,0.9945886415494812
SKU_00603,0,0.5513346626028796
SKU_00058,1,0.6228918930795048
SKU_00782,5,0.5007622276992721
SKU_00285,3,0.782738912997139
SKU_00592,6,0.5191319367344107
SKU_00593,0,0.9992751394002094
SKU_00292,6,0.9980738766987356
SKU_00031,6,0.9829034680929329
SKU_00392,0,0.959574778541437
SKU_00773,4,0.7764007927807229
SKU_00201,5,0.9408609829311289
SKU_00995,6,0.7873294196532526
SKU_00096,0,0.8056406061712995
SKU_00616,7,0.8128982977616696
SKU_00883,5,0.9231690023794777
SKU_00021,4,0.7056634493622839
SKU_00764,1,0.7822688893011636
SKU_00760,0,0.9251949958284397
SKU_00812,6,0.9130128714058414
SKU_00117,0,0.9950560215925365
SKU_00009,4,0.8179999039169075
SKU_00351,6,0.7957555650402048
SKU_00071,4,0.8729310939071641
SKU_00844,4,0.9700958281933362
SKU_00168,2,0.9642274452181484
SKU_00079,0,0.6553835286341367
SKU_00874,2,0.9252222395137687
SKU_00121,6,0.9969146861397716
SKU_00449,4,0.30888969111438125
SKU_00974,7,0.9905327436923732
SKU_00237,7,0.9672307019856248
SKU_00379,0,0.9994691781800723
SKU_00514,3,0.8413061887688371
SKU_00728,0,0.9377586479281629
SKU_00042,3,0.6344935051233392
SKU_00928,0,0.8290863131531513
SKU_00833,4,0.786433857480014
SKU_00354,0,0.9574477826116311
SKU_00440,4,0.9869615855824779
SKU_00491,0,0.9410737820131063
SKU_00190,4,0.9424270507092514
SKU_00940,6,0.9927443424050467
SKU_00988,0,0.7533798208416259
SKU_00220,0,0.9260991358841237
SKU_00019,0,0.799447081489067
SKU_00846,0,0.8059924113628147
SKU_00926,6,0.693525074963666
SKU_00487,5,0.9834386064597941
SKU_00664,4,0.6935961299758532
SKU_00273,0,0.7637665272078851
SKU_00492,0,0.9987733741907325
SKU_00619,4,0.7263673431877735
SKU_00101,0,0.7065110472808663
SKU_00001,0,0.9743083713640693
SKU_00706,4,0.7851082279249335
SKU_00029,7,0.6987753657151923
SKU_00300,6,0.5967710483982421
SKU_00606,6,0.8340263855716794
SKU_00957,4,0.4844939284196577
SKU_00231,4,0.995019010510744
SKU_00377,7,0.9888513855940156
SKU_00436,0,0.8464368131917153
SKU_00476,5,0.8320677496317777
SKU_00598,4,0.9929928598621827
SKU_00936,1,0.755354337015967
SKU_00010,7,0.9825765109824857
SKU_00628,6,0.6349204810032827
SKU_00741,4,0.9902782356259228
SKU_00211,0,0.7671500300455922
SKU_00901,1,0.48590148907393127
SKU_00481,5,0.9790760241185924
SKU_00472,5,0.616157165983696
SKU_00032,4,0.962176574304122
SKU_00008,0,0.5203513702034414
SKU_00486,0,0.9276476091621128
SKU_00938,4,0.9826537584174294
SKU_00312,7,0.7473760048027044
SKU_00586,5,0.9048849038094162
SKU_00189,6,0.8521552259321383
SKU_00518,4,0.9959423210797157
SKU_00580,0,0.9905855608135795
SKU_00724,6,0.8603174077172508
SKU_00977,0,0.9505496021988243
SKU_00323,4,0.9466694128664258
SKU_00005,5,0.5789120400776255
SKU_00370,0,0.9844215200966804
SKU_00264,5,0.7881137306496605
SKU_00439,5,0.9148258727310334
SKU_00983,4,0.991697052311795
SKU_00244,2,0.826484427742904
SKU_00458,6,0.9355565584145052
SKU_00640,2,0.49620267207609153
SKU_00497,6,0.808387150019814
SKU_00668,5,0.9974996325911188
SKU_00871,5,0.9863180782476538
SKU_00407,7,0.8884884458341789
SKU_00257,0,0.9956203439288063
SKU_00236,6,0.9523397471789754
SKU_00006,0,0.6065365878931389
SKU_00100,0,0.51492775840336
SKU_00701,4,0.37929578191939134
SKU_00646,0,0.9339703659874071
SKU_00068,0,0.9056414316833848
SKU_00448,5,0.9756383836425004
SKU_00470,2,0.6847354974040922
SKU_00126,5,0.9882036204720424
SKU_00164,6,0.9964110954809133
SKU_00850,5,0.9057007862355201
SKU_00347,5,0.9653838818675015
SKU_00368,0,0.9884767956731129
SKU_00369,6,0.9870468409690195
SKU_00145,4,0.996130132177226
SKU_00563,5,0.4015951060545452
SKU_00898,5,0.4196029498965129
SKU_00930,0,0.9885617404427689
SKU_00952,6,0.9833239308580276
SKU_00356,0,0.9758772026202445
SKU_00726,0,0.9654418218762273
SKU_00576,4,0.9919750168563319
SKU_00794,4,0.6325327463148385
SKU_00424,5,0.775760631694701
SKU_00704,0,0.9225516775956545
SKU_00736,5,0.9274472115714745
SKU_00982,6,0.9744305392657528
SKU_00878,6,0.9566359285684437
SKU_00500,0,0.8457964310754679
SKU_00128,1,0.35975474741849167
SKU_00840,4,0.7543014877444012
SKU_00626,0,0.8398929427018003
SKU_00371,0,0.9409493498856578
SKU_00171,6,0.4773163544680857
SKU_00290,5,0.8762968242825293
SKU_00856,4,0.7326915944240119
SKU_00655,4,0.9967782591172516
SKU_00557,4,0.8984970161617182
SKU_00148,0,0.9091075914210238
SKU_00382,4,0.9996770997181161
SKU_00559,0,0.9959236038614687
SKU_00098,0,0.9689795843665449
SKU_00465,4,0.8572155602476604
SKU_00665,6,0.9457409382018491
SKU_00821,0,0.947308810951048
SKU_00610,0,0.9963437062464141
SKU_00332,0,0.9941786132876118
SKU_00630,5,0.5614766781328533
SKU_00515,0,0.9990872476418662
SKU_00149,6,0.7479213862992681
SKU_00868,6,0.999199707802076
SKU_00044,5,0.7770379280554027
SKU_00205,6,0.5196640898400904
SKU_00772,0,0.9945687037369593
SKU_00621,0,0.9982924197956435
SKU_00634,4,0.9970427069669084
SKU_00925,4,0.566929472493498
SKU_00955,6,0.945255560108088
SKU_00687,4,0.8523579563366837
SKU_00649,6,0.9164335850776844
SKU_00882,4,0.9525829729422362
SKU_00718,0,0.9950103526517108
SKU_00442,0,0.8917806591268422
SKU_00456,4,0.9926188444389453
SKU_00004,6,0.8962095091733843
SKU_00208,6,0.9857647964075318
SKU_00945,6,0.8713637010770688
SKU_00072,4,0.8595404331069626
