sku_id,demand_qty,cum_percent,abc_class
SKU_00376,17473,0.8861786733171558,B
SKU_00371,17353,0.8868616564574732,B
SKU_00142,17191,0.8875382635666298,B
SKU_00877,17056,0.8882095573164859,B
SKU_00356,17053,0.8888807329916909,B
SKU_00667,17026,0.8895508459950358,B
SKU_00708,16988,0.890219463386133,B
SKU_00605,16861,0.8908830822836661,B
SKU_00322,16687,0.891539852851434,B
SKU_00025,16565,0.8921918217167227,B
SKU_00395,16553,0.8928433182834071,B
SKU_00977,16502,0.8934928075810223,B
SKU_00591,16490,0.8941418245800331,B
SKU_00279,16487,0.8947907235043927,B
SKU_00776,16411,0.8954366312042571,B
SKU_00051,16380,0.8960813187993933,B
SKU_00511,16369,0.896725573454142,B
SKU_00084,16353,0.8973691983774181,B
SKU_00468,16345,0.8980125084349578,B
SKU_00340,16227,0.8986511742228868,B
SKU_00853,16186,0.8992882263239169,B
SKU_00440,16183,0.899925160350296,B
SKU_00499,16166,0.9005614252869854,B
SKU_00870,16152,0.9011971392086361,B
SKU_00918,16107,0.9018310820105201,B
SKU_00967,16100,0.9024647493048847,B
SKU_00625,16062,0.9030969209870018,B
SKU_00987,16060,0.9037290139526847,B
SKU_00785,16023,0.9043596506643372,B
SKU_00012,15997,0.9049892640623466,B
SKU_00135,15890,0.9056146661311325,B
SKU_00883,15613,0.9062291659737981,B
SKU_00146,15599,0.906843114801425,B
SKU_00185,15550,0.907455135076417,B
SKU_00681,15508,0.9080655023062931,B
SKU_00062,15406,0.9086718549980312,B
SKU_00436,15363,0.9092765152864363,B
SKU_00529,15334,0.9098800341865473,B
SKU_00632,15332,0.9104834743702243,B
SKU_00846,15321,0.9110864816135137,B
SKU_00652,15274,0.9116876390206022,B
SKU_00611,15270,0.9122886389948226,B
SKU_00684,15228,0.9128879859239273,B
SKU_00476,15203,0.9134863488976058,B
SKU_00477,15193,0.9140843182891141,B
SKU_00381,15054,0.9146768168884535,B
SKU_00069,15008,0.915267505009809,B
SKU_00115,14990,0.9158574846832579,B
SKU_00032,14916,0.9164445518486456,B
SKU_00286,14844,0.9170287852224064,B
SKU_00878,14829,0.9176124282229116,B
SKU_00190,14817,0.9181955989248122,B
SKU_00133,14738,0.9187756603275666,B
SKU_00931,14695,0.9193540293269883,B
SKU_00757,14460,0.9199231491454052,B
SKU_00130,14413,0.9204904191276212,B
SKU_00318,14297,0.9210531235566604,B
SKU_00617,14290,0.9216155524781803,B
SKU_00145,14185,0.9221738487869109,B
SKU_00917,14144,0.9227305314087427,B
SKU_00506,13948,0.9232794998200345,B
SKU_00601,13932,0.9238278384998537,B
SKU_00079,13851,0.9243729891640925,B
SKU_00582,13699,0.924912157379341,B
SKU_00696,13559,0.9254458154442037,B
SKU_00843,13482,0.9259764429263543,B
SKU_00050,13477,0.9265068736174197,B
SKU_00482,13461,0.9270366745770123,B
SKU_00701,13451,0.9275660819544346,B
SKU_00675,13450,0.9280954499736398,B
SKU_00658,13446,0.9286246605599769,B
SKU_00458,13438,0.9291535562805776,B
SKU_00067,13393,0.9296806808814115,B
SKU_00280,13366,0.9302067428103853,B
SKU_00330,13341,0.930731820783933,B
SKU_00272,13329,0.9312564264588763,B
SKU_00979,13306,0.9317801268948276,B
SKU_00387,13293,0.9323033156739573,B
SKU_00812,13174,0.9328218208252591,B
SKU_00261,13048,0.9333353668412138,B
SKU_00787,12978,0.9338461577819755,B
SKU_00316,12942,0.9343555318269238,B
SKU_00522,12928,0.9348643548568335,B
SKU_00555,12893,0.9353718003491468,B
SKU_00088,12872,0.9358784193189021,B
SKU_00800,12859,0.9363845266318359,B
SKU_00586,12765,0.9368869342723679,B
SKU_00097,12728,0.9373878856588693,B
SKU_00347,12662,0.937886239403046,B
SKU_00057,12615,0.9383827433110218,B
SKU_00664,12420,0.9388715723666745,B
SKU_00239,12379,0.9393587877354286,B
SKU_00912,12313,0.9398434054618579,B
SKU_00816,12176,0.9403226311125525,B
SKU_00659,12134,0.9408002037181314,B
SKU_00006,12121,0.9412772646668888,B
SKU_00536,12065,0.9417521215554918,B
SKU_00747,12046,0.9422262306379711,B
SKU_00837,12027,0.9426995919143266,B
SKU_00021,11991,0.9431715362948686,B
SKU_00542,11990,0.9436434413171936,B
SKU_00763,11968,0.9441144804587437,B
SKU_00013,11820,0.9445796945841716,B
SKU_00777,11751,0.9450421929926237,B
SKU_00314,11722,0.9455035500127816,B
SKU_00385,11722,0.9459649070329395,B
SKU_00298,11689,0.946424965231935,B
SKU_00332,11687,0.9468849447144965,B
SKU_00243,11528,0.9473386662405484,B
SKU_00881,11523,0.947792190975515,B
SKU_00290,11483,0.9482441413818001,B
SKU_00140,11482,0.9486960524298681,B
SKU_00557,11475,0.9491476879704168,B
SKU_00779,11467,0.9495990086452292,B
SKU_00466,11438,0.9500491879317473,C
SKU_00350,11397,0.9504977535313668,C
SKU_00151,11318,0.95094320983184,C
SKU_00760,11287,0.951387446027585,C
SKU_00007,11206,0.9518284942077496,C
SKU_00031,11164,0.9522678893427985,C
SKU_00212,11152,0.9527068121792428,C
SKU_00594,10977,0.9531388473277049,C
SKU_00540,10975,0.953570803759733,C
SKU_00983,10955,0.9540019730274203,C
SKU_00844,10946,0.9544327880711542,C
SKU_00098,10863,0.9548603363828736,C
SKU_00266,10692,0.9552811544394789,C
SKU_00965,10639,0.9556998865105811,C
SKU_00908,10613,0.9561175952680403,C
SKU_00927,10610,0.9565351859508483,C
SKU_00984,10583,0.9569517139617961,C
SKU_00854,10541,0.9573665889276283,C
SKU_00592,10541,0.9577814638934604,C
SKU_00636,10523,0.9581956304113859,C
SKU_00092,10502,0.9586089704067534,C
SKU_00951,10422,0.9590191617447577,C
SKU_00326,10331,0.9594257714850111,C
SKU_00166,10269,0.959829941015808,C
SKU_00479,10157,0.9602297024262963,C
SKU_00497,10153,0.9606293064039164,C
SKU_00075,10110,0.9610272179782038,C
SKU_00439,10108,0.9614250508360571,C
SKU_00253,9914,0.9618152481998044,C
SKU_00669,9871,0.9622037531602189,C
SKU_00198,9823,0.9625903689262153,C
SKU_00985,9803,0.962976197527871,C
SKU_00856,9793,0.9633616325473563,C
SKU_00615,9789,0.9637469101339734,C
SKU_00920,9780,0.9641318334966371,C
SKU_00256,9760,0.96451596969496,C
SKU_00942,9649,0.9648957371311914,C
SKU_00413,9627,0.9652746386866478,C
SKU_00047,9367,0.9656433071056735,C
SKU_00205,9355,0.9660115032260946,C
SKU_00850,9260,0.9663759603158969,C
SKU_00068,9242,0.9667397089577925,C
SKU_00889,9164,0.9671003876587587,C
SKU_00443,9124,0.9674594920310434,C
SKU_00641,9106,0.9678178879554213,C
SKU_00391,9078,0.9681751818497221,C
SKU_00425,9052,0.9685314524303797,C
SKU_00288,9017,0.968886345473441,C
SKU_00656,8993,0.9692402939192932,C
SKU_00746,8984,0.9695938881411921,C
SKU_00507,8964,0.9699466951987501,C
SKU_00235,8958,0.9702992661070059,C
SKU_00117,8921,0.9706503807612312,C
SKU_00753,8860,0.970999094564217,C
SKU_00369,8827,0.9713465095460404,C
SKU_00418,8813,0.9716933735128251,C
SKU_00796,8813,0.97204023747961,C
SKU_00424,8804,0.9723867472224414,C
SKU_00389,8680,0.9727283765463598,C
SKU_00370,8660,0.9730692187059372,C
SKU_00028,8646,0.9734095098504761,C
SKU_00833,8597,0.97374787244238,C
SKU_00469,8576,0.9740854085117261,C
SKU_00520,8491,0.9744195991326237,C
SKU_00938,8476,0.9747531993802655,C
SKU_00087,8463,0.9750862879710859,C
SKU_00071,8358,0.9754152439491169,C
SKU_00782,8113,0.9757345571639728,C
SKU_00147,8026,0.9760504462139461,C
SKU_00287,7976,0.9763643673530674,C
SKU_00704,7963,0.9766777768353672,C
SKU_00933,7951,0.9769907140190623,C
SKU_00163,7939,0.9773031789041531,C
SKU_00033,7886,0.9776135578037406,C
SKU_00712,7861,0.9779229527479022,C
SKU_00916,7810,0.9782303404229946,C
SKU_00306,7786,0.978536783500878,C
SKU_00728,7757,0.9788420851904672,C
SKU_00156,7613,0.9791417192968025,C
SKU_00063,7515,0.9794374962978677,C
SKU_00284,7470,0.979731502179166,C
SKU_00892,7358,0.9800210999401558,C
SKU_00164,7268,0.9803071554616118,C
SKU_00218,7262,0.9805929748337656,C
SKU_00346,7226,0.9808773773101059,C
SKU_00969,7187,0.9811602448159816,C
SKU_00864,7147,0.9814415379931757,C
SKU_00148,7088,0.9817205090355643,C
SKU_00827,7069,0.9819987322718291,C
SKU_00478,7036,0.9822756566869315,C
SKU_00806,7015,0.9825517545794762,C
SKU_00515,7007,0.9828275376062844,C
SKU_00281,6934,0.9831004474832487,C
SKU_00260,6919,0.9833727669869573,C
SKU_00811,6799,0.9836403635046209,C
SKU_00715,6718,0.9839047720067042,C
SKU_00654,6676,0.9841675274636719,C
SKU_00924,6667,0.9844299286966861,C
SKU_00038,6598,0.9846896142127245,C
SKU_00653,6550,0.9849474105343449,C
SKU_00320,6524,0.9852041835423222,C
SKU_00060,6449,0.9854580046840214,C
SKU_00531,6433,0.985711196094248,C
SKU_00834,6381,0.9859623408771884,C
SKU_00767,6343,0.9862119900478813,C
SKU_00428,6295,0.9864597500241561,C
SKU_00858,6164,0.9867023540739985,C
SKU_00598,6131,0.9869436593026787,C
SKU_00405,6070,0.9871825636801193,C
SKU_00214,6032,0.9874199724453122,C
SKU_00805,5995,0.9876559249564747,C
SKU_00610,5928,0.9878892404670955,C
SKU_00445,5887,0.9881209422908175,C
SKU_00606,5886,0.9883526047563225,C
SKU_00005,5825,0.9885818663705879,C
SKU_00988,5761,0.9888086090589627,C
SKU_00379,5655,0.9890311797763311,C
SKU_00345,5646,0.9892533962697463,C
SKU_00366,5643,0.9894754946885103,C
SKU_00711,5640,0.9896974750326231,C
SKU_00593,5572,0.989916779017977,C
SKU_00265,5386,0.9901287623749614,C
SKU_00841,5322,0.9903382268060551,C
SKU_00193,5237,0.9905443457887003,C
SKU_00011,5120,0.9907458598599517,C
SKU_00278,5058,0.9909449337217464,C
SKU_00940,5003,0.991141842881604,C
SKU_00392,4987,0.9913381223099889,C
SKU_00926,4940,0.9915325519021728,C
SKU_00982,4814,0.9917220223590095,C
SKU_00487,4753,0.9919090919646067,C
SKU_00019,4696,0.9920939181518326,C
SKU_00492,4630,0.9922761466967337,C
SKU_00773,4620,0.9924579816594644,C
SKU_00530,4617,0.9926396985475441,C
SKU_00565,4554,0.99281893586795,C
SKU_00571,4527,0.9929971105164959,C
SKU_00114,4446,0.9931720971494614,C
SKU_00668,4411,0.9933457062448305,C
SKU_00792,4392,0.9935185675340759,C
SKU_00930,4246,0.9936856825236331,C
SKU_00897,4212,0.993851459333811,C
SKU_00189,4088,0.9940123557250757,C
SKU_00030,4067,0.9941724255937827,C
SKU_00726,4005,0.994330055253033,C
SKU_00192,3905,0.9944837490905792,C
SKU_00706,3894,0.994637009987738,C
SKU_00080,3732,0.994783894853736,C
SKU_00411,3716,0.9949301499882615,C
SKU_00576,3696,0.995075617958446,C
SKU_00230,3687,0.9952207317046772,C
SKU_00925,3677,0.995365451868738,C
SKU_00741,3639,0.9955086764205512,C
SKU_00735,3597,0.9956502479272487,C
SKU_00828,3577,0.9957910322696054,C
SKU_00096,3338,0.9959224099980891,C
SKU_00456,3317,0.9960529612040151,C
SKU_00952,3285,0.9961822529469957,C
SKU_00368,3256,0.9963104033016821,C
SKU_00323,3235,0.9964377271338106,C
SKU_00655,3203,0.9965637915029939,C
SKU_00383,3200,0.996689737797526,C
SKU_00959,3000,0.9968078124486498,C
SKU_00871,2990,0.9969254935176033,C
SKU_00331,2989,0.9970431352283396,C
SKU_00441,2949,0.9971592026103944,C
SKU_00199,2928,0.9972744434698912,C
SKU_00053,2880,0.9973877951349701,C
SKU_00503,2878,0.9975010680836149,C
SKU_00882,2741,0.9976089489565251,C
SKU_00236,2684,0.9977145864110639,C
SKU_00241,2677,0.9978199483580834,C
SKU_00231,2400,0.9979144080789825,C
SKU_00009,2382,0.9980081593519748,C
SKU_00922,2378,0.998101753192099,C
SKU_00928,2354,0.9981944024350141,C
SKU_00208,2317,0.9982855954238988,C
SKU_00292,2279,0.9983752928005359,C
SKU_00491,2249,0.9984638094306617,C
SKU_00220,2048,0.9985444150591622,C
SKU_00580,2027,0.998624194165105,C
SKU_00101,1957,0.9987012181958548,C
SKU_00448,1867,0.9987746999870708,C
SKU_00351,1864,0.9988480637036358,C
SKU_00665,1846,0.998920718972294,C
SKU_00121,1750,0.9989895958521162,C
SKU_00008,1665,0.99905512728349,C
SKU_00619,1632,0.9991193598937014,C
SKU_00724,1568,0.9991810735780221,C
SKU_00481,1479,0.9992392843810262,C
SKU_00211,1477,0.9992974164675961,C
SKU_00273,1352,0.9993506287770358,C
SKU_00736,1298,0.9994017157427555,C
SKU_00001,1247,0.999450795439406,C
SKU_00646,1157,0.9994963328965227,C
SKU_00772,1091,0.9995392727113147,C
SKU_00257,1054,0.9995807562720763,C
SKU_00634,1000,0.9996201144891176,C
SKU_00264,933,0.999656835705617,C
SKU_00518,893,0.999691982593435,C
SKU_00626,889,0.9997269720483847,C
SKU_00465,821,0.9997592851445756,C
SKU_00126,725,0.9997878198519304,C
SKU_00149,648,0.9998133239765732,C
SKU_00945,587,0.9998364272499765,C
SKU_00500,560,0.9998584678515196,C
SKU_00044,528,0.9998792489901174,C
SKU_00621,526,0.999899951412281,C
SKU_00072,458,0.999917977475686,C
SKU_00382,449,0.9999356493151375,C
SKU_00559,447,0.999953242438155,C
SKU_00718,407,0.9999692612324907,C
SKU_00004,243,0.9999788252792318,C
SKU_00687,229,0.9999878383109343,C
SKU_00630,194,0.9999954738050403,C
SKU_00955,102,0.9999994883431784,C
SKU_00868,9,0.9999998425671318,C
SKU_00649,3,0.999999960641783,C
SKU_00442,1,1.0,C
