from_bin,to_bin,distance
BIN_000335,BIN_000824,1.4142135623730951
BIN_000335,BIN_000825,1.0
BIN_000335,BIN_000826,1.4142135623730951
BIN_000335,BIN_000834,1.0
BIN_000335,BIN_000835,0.0
BIN_000335,BIN_000836,1.0
BIN_000335,BIN_000844,1.4142135623730951
BIN_000335,BIN_000845,1.0
BIN_000335,BIN_000846,1.4142135623730951
BIN_000335,BIN_001324,1.4142135623730951
BIN_000335,BIN_001325,1.0
BIN_000335,BIN_001326,1.4142135623730951
BIN_000335,BIN_001334,1.0
BIN_000335,BIN_001335,0.0
BIN_000335,BIN_001336,1.0
BIN_000335,BIN_001344,1.4142135623730951
BIN_000335,BIN_001345,1.0
BIN_000335,BIN_001346,1.4142135623730951
BIN_000336,BIN_000325,1.4142135623730951
BIN_000336,BIN_000326,1.0
BIN_000336,BIN_000327,1.4142135623730951
BIN_000336,BIN_000335,1.0
BIN_000336,BIN_000337,1.0
BIN_000336,BIN_000345,1.4142135623730951
BIN_000336,BIN_000346,1.0
BIN_000336,BIN_000347,1.4142135623730951
BIN_000336,BIN_000825,1.4142135623730951
BIN_000336,BIN_000826,1.0
BIN_000336,BIN_000827,1.4142135623730951
BIN_000336,BIN_000835,1.0
BIN_000336,BIN_000836,0.0
BIN_000336,BIN_000837,1.0
BIN_000336,BIN_000845,1.4142135623730951
BIN_000336,BIN_000846,1.0
BIN_000336,BIN_000847,1.4142135623730951
BIN_000336,BIN_001325,1.4142135623730951
BIN_000336,BIN_001326,1.0
BIN_000336,BIN_001327,1.4142135623730951
BIN_000336,BIN_001335,1.0
BIN_000336,BIN_001336,0.0
BIN_000336,BIN_001337,1.0
BIN_000336,BIN_001345,1.4142135623730951
BIN_000336,BIN_001346,1.0
BIN_000336,BIN_001347,1.4142135623730951
BIN_000337,BIN_000326,1.4142135623730951
BIN_000337,BIN_000327,1.0
BIN_000337,BIN_000328,1.4142135623730951
BIN_000337,BIN_000336,1.0
BIN_000337,BIN_000338,1.0
BIN_000337,BIN_000346,1.4142135623730951
BIN_000337,BIN_000347,1.0
BIN_000337,BIN_000348,1.4142135623730951
BIN_000337,BIN_000826,1.4142135623730951
BIN_000337,BIN_000827,1.0
BIN_000337,BIN_000828,1.4142135623730951
BIN_000337,BIN_000836,1.0
BIN_000337,BIN_000837,0.0
BIN_000337,BIN_000838,1.0
BIN_000337,BIN_000846,1.4142135623730951
BIN_000337,BIN_000847,1.0
BIN_000337,BIN_000848,1.4142135623730951
BIN_000337,BIN_001326,1.4142135623730951
BIN_000337,BIN_001327,1.0
BIN_000337,BIN_001328,1.4142135623730951
BIN_000337,BIN_001336,1.0
BIN_000337,BIN_001337,0.0
BIN_000337,BIN_001338,1.0
BIN_000337,BIN_001346,1.4142135623730951
BIN_000337,BIN_001347,1.0
BIN_000337,BIN_001348,1.4142135623730951
BIN_000338,BIN_000327,1.4142135623730951
BIN_000338,BIN_000328,1.0
BIN_000338,BIN_000329,1.4142135623730951
BIN_000338,BIN_000337,1.0
BIN_000338,BIN_000339,1.0
BIN_000338,BIN_000347,1.4142135623730951
BIN_000338,BIN_000348,1.0
BIN_000338,BIN_000349,1.4142135623730951
BIN_000338,BIN_000827,1.4142135623730951
BIN_000338,BIN_000828,1.0
BIN_000338,BIN_000829,1.4142135623730951
BIN_000338,BIN_000837,1.0
BIN_000338,BIN_000838,0.0
BIN_000338,BIN_000839,1.0
BIN_000338,BIN_000847,1.4142135623730951
BIN_000338,BIN_000848,1.0
BIN_000338,BIN_000849,1.4142135623730951
BIN_000338,BIN_001327,1.4142135623730951
BIN_000338,BIN_001328,1.0
BIN_000338,BIN_001329,1.4142135623730951
BIN_000338,BIN_001337,1.0
BIN_000338,BIN_001338,0.0
BIN_000338,BIN_001339,1.0
BIN_000338,BIN_001347,1.4142135623730951
BIN_000338,BIN_001348,1.0
BIN_000338,BIN_001349,1.4142135623730951
BIN_000339,BIN_000328,1.4142135623730951
BIN_000339,BIN_000329,1.0
BIN_000339,BIN_000338,1.0
BIN_000339,BIN_000348,1.4142135623730951
BIN_000339,BIN_000349,1.0
BIN_000339,BIN_000828,1.4142135623730951
BIN_000339,BIN_000829,1.0
BIN_000339,BIN_000838,1.0
BIN_000339,BIN_000839,0.0
BIN_000339,BIN_000848,1.4142135623730951
BIN_000339,BIN_000849,1.0
BIN_000339,BIN_001328,1.4142135623730951
BIN_000339,BIN_001329,1.0
BIN_000339,BIN_001338,1.0
BIN_000339,BIN_001339,0.0
BIN_000339,BIN_001348,1.4142135623730951
BIN_000339,BIN_001349,1.0
BIN_000340,BIN_000330,1.0
BIN_000340,BIN_000331,1.4142135623730951
BIN_000340,BIN_000341,1.0
BIN_000340,BIN_000350,1.0
BIN_000340,BIN_000351,1.4142135623730951
BIN_000340,BIN_000830,1.0
BIN_000340,BIN_000831,1.4142135623730951
BIN_000340,BIN_000840,0.0
BIN_000340,BIN_000841,1.0
BIN_000340,BIN_000850,1.0
BIN_000340,BIN_000851,1.4142135623730951
BIN_000340,BIN_001330,1.0
BIN_000340,BIN_001331,1.4142135623730951
BIN_000340,BIN_001340,0.0
BIN_000340,BIN_001341,1.0
BIN_000340,BIN_001350,1.0
BIN_000340,BIN_001351,1.4142135623730951
BIN_000341,BIN_000330,1.4142135623730951
BIN_000341,BIN_000331,1.0
BIN_000341,BIN_000332,1.4142135623730951
BIN_000341,BIN_000340,1.0
BIN_000341,BIN_000342,1.0
BIN_000341,BIN_000350,1.4142135623730951
BIN_000341,BIN_000351,1.0
BIN_000341,BIN_000352,1.4142135623730951
BIN_000341,BIN_000830,1.4142135623730951
BIN_000341,BIN_000831,1.0
BIN_000341,BIN_000832,1.4142135623730951
BIN_000341,BIN_000840,1.0
BIN_000341,BIN_000841,0.0
BIN_000341,BIN_000842,1.0
BIN_000341,BIN_000850,1.4142135623730951
BIN_000341,BIN_000851,1.0
BIN_000341,BIN_000852,1.4142135623730951
BIN_000341,BIN_001330,1.4142135623730951
BIN_000341,BIN_001331,1.0
BIN_000341,BIN_001332,1.4142135623730951
BIN_000341,BIN_001340,1.0
BIN_000341,BIN_001341,0.0
BIN_000341,BIN_001342,1.0
BIN_000341,BIN_001350,1.4142135623730951
BIN_000341,BIN_001351,1.0
BIN_000341,BIN_001352,1.4142135623730951
BIN_000342,BIN_000331,1.4142135623730951
BIN_000342,BIN_000332,1.0
BIN_000342,BIN_000333,1.4142135623730951
BIN_000342,BIN_000341,1.0
BIN_000342,BIN_000343,1.0
BIN_000342,BIN_000351,1.4142135623730951
BIN_000342,BIN_000352,1.0
BIN_000342,BIN_000353,1.4142135623730951
BIN_000342,BIN_000831,1.4142135623730951
BIN_000342,BIN_000832,1.0
BIN_000342,BIN_000833,1.4142135623730951
BIN_000342,BIN_000841,1.0
BIN_000342,BIN_000842,0.0
BIN_000342,BIN_000843,1.0
BIN_000342,BIN_000851,1.4142135623730951
BIN_000342,BIN_000852,1.0
BIN_000342,BIN_000853,1.4142135623730951
BIN_000342,BIN_001331,1.4142135623730951
BIN_000342,BIN_001332,1.0
BIN_000342,BIN_001333,1.4142135623730951
BIN_000342,BIN_001341,1.0
BIN_000342,BIN_001342,0.0
BIN_000342,BIN_001343,1.0
BIN_000342,BIN_001351,1.4142135623730951
BIN_000342,BIN_001352,1.0
BIN_000342,BIN_001353,1.4142135623730951
BIN_000343,BIN_000332,1.4142135623730951
BIN_000343,BIN_000333,1.0
BIN_000343,BIN_000334,1.4142135623730951
BIN_000343,BIN_000342,1.0
BIN_000343,BIN_000344,1.0
BIN_000343,BIN_000352,1.4142135623730951
BIN_000343,BIN_000353,1.0
BIN_000343,BIN_000354,1.4142135623730951
BIN_000343,BIN_000832,1.4142135623730951
BIN_000343,BIN_000833,1.0
BIN_000343,BIN_000834,1.4142135623730951
BIN_000343,BIN_000842,1.0
BIN_000343,BIN_000843,0.0
BIN_000343,BIN_000844,1.0
BIN_000343,BIN_000852,1.4142135623730951
BIN_000343,BIN_000853,1.0
BIN_000343,BIN_000854,1.4142135623730951
BIN_000343,BIN_001332,1.4142135623730951
BIN_000343,BIN_001333,1.0
BIN_000343,BIN_001334,1.4142135623730951
BIN_000343,BIN_001342,1.0
BIN_000343,BIN_001343,0.0
BIN_000343,BIN_001344,1.0
BIN_000343,BIN_001352,1.4142135623730951
BIN_000343,BIN_001353,1.0
BIN_000343,BIN_001354,1.4142135623730951
BIN_000344,BIN_000333,1.4142135623730951
BIN_000344,BIN_000334,1.0
BIN_000344,BIN_000335,1.4142135623730951
BIN_000344,BIN_000343,1.0
BIN_000344,BIN_000345,1.0
BIN_000344,BIN_000353,1.4142135623730951
BIN_000344,BIN_000354,1.0
BIN_000344,BIN_000355,1.4142135623730951
BIN_000344,BIN_000833,1.4142135623730951
BIN_000344,BIN_000834,1.0
BIN_000344,BIN_000835,1.4142135623730951
BIN_000344,BIN_000843,1.0
BIN_000344,BIN_000844,0.0
BIN_000344,BIN_000845,1.0
BIN_000344,BIN_000853,1.4142135623730951
BIN_000344,BIN_000854,1.0
BIN_000344,BIN_000855,1.4142135623730951
BIN_000344,BIN_001333,1.4142135623730951
BIN_000344,BIN_001334,1.0
BIN_000344,BIN_001335,1.4142135623730951
BIN_000344,BIN_001343,1.0
BIN_000344,BIN_001344,0.0
BIN_000344,BIN_001345,1.0
BIN_000344,BIN_001353,1.4142135623730951
BIN_000344,BIN_001354,1.0
BIN_000344,BIN_001355,1.4142135623730951
BIN_000345,BIN_000334,1.4142135623730951
BIN_000345,BIN_000335,1.0
BIN_000345,BIN_000336,1.4142135623730951
BIN_000345,BIN_000344,1.0
BIN_000345,BIN_000346,1.0
BIN_000345,BIN_000354,1.4142135623730951
BIN_000345,BIN_000355,1.0
BIN_000345,BIN_000356,1.4142135623730951
BIN_000345,BIN_000834,1.4142135623730951
BIN_000345,BIN_000835,1.0
BIN_000345,BIN_000836,1.4142135623730951
BIN_000345,BIN_000844,1.0
BIN_000345,BIN_000845,0.0
BIN_000345,BIN_000846,1.0
BIN_000345,BIN_000854,1.4142135623730951
BIN_000345,BIN_000855,1.0
BIN_000345,BIN_000856,1.4142135623730951
BIN_000345,BIN_001334,1.4142135623730951
BIN_000345,BIN_001335,1.0
BIN_000345,BIN_001336,1.4142135623730951
BIN_000345,BIN_001344,1.0
BIN_000345,BIN_001345,0.0
BIN_000345,BIN_001346,1.0
BIN_000345,BIN_001354,1.4142135623730951
BIN_000345,BIN_001355,1.0
BIN_000345,BIN_001356,1.4142135623730951
BIN_000346,BIN_000335,1.4142135623730951
BIN_000346,BIN_000336,1.0
BIN_000346,BIN_000337,1.4142135623730951
BIN_000346,BIN_000345,1.0
BIN_000346,BIN_000347,1.0
BIN_000346,BIN_000355,1.4142135623730951
BIN_000346,BIN_000356,1.0
BIN_000346,BIN_000357,1.4142135623730951
BIN_000346,BIN_000835,1.4142135623730951
BIN_000346,BIN_000836,1.0
BIN_000346,BIN_000837,1.4142135623730951
BIN_000346,BIN_000845,1.0
BIN_000346,BIN_000846,0.0
BIN_000346,BIN_000847,1.0
BIN_000346,BIN_000855,1.4142135623730951
BIN_000346,BIN_000856,1.0
BIN_000346,BIN_000857,1.4142135623730951
BIN_000346,BIN_001335,1.4142135623730951
BIN_000346,BIN_001336,1.0
BIN_000346,BIN_001337,1.4142135623730951
BIN_000346,BIN_001345,1.0
BIN_000346,BIN_001346,0.0
BIN_000346,BIN_001347,1.0
BIN_000346,BIN_001355,1.4142135623730951
BIN_000346,BIN_001356,1.0
BIN_000346,BIN_001357,1.4142135623730951
BIN_000347,BIN_000336,1.4142135623730951
BIN_000347,BIN_000337,1.0
BIN_000347,BIN_000338,1.4142135623730951
BIN_000347,BIN_000346,1.0
BIN_000347,BIN_000348,1.0
BIN_000347,BIN_000356,1.4142135623730951
BIN_000347,BIN_000357,1.0
BIN_000347,BIN_000358,1.4142135623730951
BIN_000347,BIN_000836,1.4142135623730951
BIN_000347,BIN_000837,1.0
BIN_000347,BIN_000838,1.4142135623730951
BIN_000347,BIN_000846,1.0
BIN_000347,BIN_000847,0.0
BIN_000347,BIN_000848,1.0
BIN_000347,BIN_000856,1.4142135623730951
BIN_000347,BIN_000857,1.0
BIN_000347,BIN_000858,1.4142135623730951
BIN_000347,BIN_001336,1.4142135623730951
BIN_000347,BIN_001337,1.0
BIN_000347,BIN_001338,1.4142135623730951
BIN_000347,BIN_001346,1.0
BIN_000347,BIN_001347,0.0
BIN_000347,BIN_001348,1.0
BIN_000347,BIN_001356,1.4142135623730951
BIN_000347,BIN_001357,1.0
BIN_000347,BIN_001358,1.4142135623730951
BIN_000348,BIN_000337,1.4142135623730951
BIN_000348,BIN_000338,1.0
BIN_000348,BIN_000339,1.4142135623730951
BIN_000348,BIN_000347,1.0
BIN_000348,BIN_000349,1.0
BIN_000348,BIN_000357,1.4142135623730951
BIN_000348,BIN_000358,1.0
BIN_000348,BIN_000359,1.4142135623730951
BIN_000348,BIN_000837,1.4142135623730951
BIN_000348,BIN_000838,1.0
BIN_000348,BIN_000839,1.4142135623730951
BIN_000348,BIN_000847,1.0
BIN_000348,BIN_000848,0.0
BIN_000348,BIN_000849,1.0
BIN_000348,BIN_000857,1.4142135623730951
BIN_000348,BIN_000858,1.0
BIN_000348,BIN_000859,1.4142135623730951
BIN_000348,BIN_001337,1.4142135623730951
BIN_000348,BIN_001338,1.0
BIN_000348,BIN_001339,1.4142135623730951
BIN_000348,BIN_001347,1.0
BIN_000348,BIN_001348,0.0
BIN_000348,BIN_001349,1.0
BIN_000348,BIN_001357,1.4142135623730951
BIN_000348,BIN_001358,1.0
BIN_000348,BIN_001359,1.4142135623730951
BIN_000349,BIN_000338,1.4142135623730951
BIN_000349,BIN_000339,1.0
BIN_000349,BIN_000348,1.0
BIN_000349,BIN_000358,1.4142135623730951
BIN_000349,BIN_000359,1.0
BIN_000349,BIN_000838,1.4142135623730951
BIN_000349,BIN_000839,1.0
BIN_000349,BIN_000848,1.0
BIN_000349,BIN_000849,0.0
BIN_000349,BIN_000858,1.4142135623730951
BIN_000349,BIN_000859,1.0
BIN_000349,BIN_001338,1.4142135623730951
BIN_000349,BIN_001339,1.0
BIN_000349,BIN_001348,1.0
BIN_000349,BIN_001349,0.0
BIN_000349,BIN_001358,1.4142135623730951
BIN_000349,BIN_001359,1.0
BIN_000350,BIN_000340,1.0
BIN_000350,BIN_000341,1.4142135623730951
BIN_000350,BIN_000351,1.0
BIN_000350,BIN_000360,1.0
BIN_000350,BIN_000361,1.4142135623730951
BIN_000350,BIN_000840,1.0
BIN_000350,BIN_000841,1.4142135623730951
BIN_000350,BIN_000850,0.0
BIN_000350,BIN_000851,1.0
BIN_000350,BIN_000860,1.0
BIN_000350,BIN_000861,1.4142135623730951
BIN_000350,BIN_001340,1.0
BIN_000350,BIN_001341,1.4142135623730951
BIN_000350,BIN_001350,0.0
BIN_000350,BIN_001351,1.0
BIN_000350,BIN_001360,1.0
BIN_000350,BIN_001361,1.4142135623730951
BIN_000351,BIN_000340,1.4142135623730951
BIN_000351,BIN_000341,1.0
BIN_000351,BIN_000342,1.4142135623730951
BIN_000351,BIN_000350,1.0
BIN_000351,BIN_000352,1.0
BIN_000351,BIN_000360,1.4142135623730951
BIN_000351,BIN_000361,1.0
BIN_000351,BIN_000362,1.4142135623730951
BIN_000351,BIN_000840,1.4142135623730951
BIN_000351,BIN_000841,1.0
BIN_000351,BIN_000842,1.4142135623730951
BIN_000351,BIN_000850,1.0
BIN_000351,BIN_000851,0.0
BIN_000351,BIN_000852,1.0
BIN_000351,BIN_000860,1.4142135623730951
BIN_000351,BIN_000861,1.0
BIN_000351,BIN_000862,1.4142135623730951
BIN_000351,BIN_001340,1.4142135623730951
BIN_000351,BIN_001341,1.0
BIN_000351,BIN_001342,1.4142135623730951
BIN_000351,BIN_001350,1.0
BIN_000351,BIN_001351,0.0
BIN_000351,BIN_001352,1.0
BIN_000351,BIN_001360,1.4142135623730951
BIN_000351,BIN_001361,1.0
BIN_000351,BIN_001362,1.4142135623730951
BIN_000352,BIN_000341,1.4142135623730951
BIN_000352,BIN_000342,1.0
BIN_000352,BIN_000343,1.4142135623730951
BIN_000352,BIN_000351,1.0
BIN_000352,BIN_000353,1.0
BIN_000352,BIN_000361,1.4142135623730951
BIN_000352,BIN_000362,1.0
BIN_000352,BIN_000363,1.4142135623730951
BIN_000352,BIN_000841,1.4142135623730951
BIN_000352,BIN_000842,1.0
BIN_000352,BIN_000843,1.4142135623730951
BIN_000352,BIN_000851,1.0
BIN_000352,BIN_000852,0.0
BIN_000352,BIN_000853,1.0
BIN_000352,BIN_000861,1.4142135623730951
BIN_000352,BIN_000862,1.0
BIN_000352,BIN_000863,1.4142135623730951
BIN_000352,BIN_001341,1.4142135623730951
BIN_000352,BIN_001342,1.0
BIN_000352,BIN_001343,1.4142135623730951
BIN_000352,BIN_001351,1.0
BIN_000352,BIN_001352,0.0
BIN_000352,BIN_001353,1.0
BIN_000352,BIN_001361,1.4142135623730951
BIN_000352,BIN_001362,1.0
BIN_000352,BIN_001363,1.4142135623730951
BIN_000353,BIN_000342,1.4142135623730951
BIN_000353,BIN_000343,1.0
BIN_000353,BIN_000344,1.4142135623730951
BIN_000353,BIN_000352,1.0
BIN_000353,BIN_000354,1.0
BIN_000353,BIN_000362,1.4142135623730951
BIN_000353,BIN_000363,1.0
BIN_000353,BIN_000364,1.4142135623730951
BIN_000353,BIN_000842,1.4142135623730951
BIN_000353,BIN_000843,1.0
BIN_000353,BIN_000844,1.4142135623730951
BIN_000353,BIN_000852,1.0
BIN_000353,BIN_000853,0.0
BIN_000353,BIN_000854,1.0
BIN_000353,BIN_000862,1.4142135623730951
BIN_000353,BIN_000863,1.0
BIN_000353,BIN_000864,1.4142135623730951
BIN_000353,BIN_001342,1.4142135623730951
BIN_000353,BIN_001343,1.0
BIN_000353,BIN_001344,1.4142135623730951
BIN_000353,BIN_001352,1.0
BIN_000353,BIN_001353,0.0
BIN_000353,BIN_001354,1.0
BIN_000353,BIN_001362,1.4142135623730951
BIN_000353,BIN_001363,1.0
BIN_000353,BIN_001364,1.4142135623730951
BIN_000354,BIN_000343,1.4142135623730951
BIN_000354,BIN_000344,1.0
BIN_000354,BIN_000345,1.4142135623730951
BIN_000354,BIN_000353,1.0
BIN_000354,BIN_000355,1.0
BIN_000354,BIN_000363,1.4142135623730951
BIN_000354,BIN_000364,1.0
BIN_000354,BIN_000365,1.4142135623730951
BIN_000354,BIN_000843,1.4142135623730951
BIN_000354,BIN_000844,1.0
BIN_000354,BIN_000845,1.4142135623730951
BIN_000354,BIN_000853,1.0
BIN_000354,BIN_000854,0.0
BIN_000354,BIN_000855,1.0
BIN_000354,BIN_000863,1.4142135623730951
BIN_000354,BIN_000864,1.0
BIN_000354,BIN_000865,1.4142135623730951
BIN_000354,BIN_001343,1.4142135623730951
BIN_000354,BIN_001344,1.0
BIN_000354,BIN_001345,1.4142135623730951
BIN_000354,BIN_001353,1.0
BIN_000354,BIN_001354,0.0
BIN_000354,BIN_001355,1.0
BIN_000354,BIN_001363,1.4142135623730951
BIN_000354,BIN_001364,1.0
BIN_000354,BIN_001365,1.4142135623730951
BIN_000355,BIN_000344,1.4142135623730951
BIN_000355,BIN_000345,1.0
BIN_000355,BIN_000346,1.4142135623730951
BIN_000355,BIN_000354,1.0
BIN_000355,BIN_000356,1.0
BIN_000355,BIN_000364,1.4142135623730951
BIN_000355,BIN_000365,1.0
BIN_000355,BIN_000366,1.4142135623730951
BIN_000355,BIN_000844,1.4142135623730951
BIN_000355,BIN_000845,1.0
BIN_000355,BIN_000846,1.4142135623730951
BIN_000355,BIN_000854,1.0
BIN_000355,BIN_000855,0.0
BIN_000355,BIN_000856,1.0
BIN_000355,BIN_000864,1.4142135623730951
BIN_000355,BIN_000865,1.0
BIN_000355,BIN_000866,1.4142135623730951
BIN_000355,BIN_001344,1.4142135623730951
BIN_000355,BIN_001345,1.0
BIN_000355,BIN_001346,1.4142135623730951
BIN_000355,BIN_001354,1.0
BIN_000355,BIN_001355,0.0
BIN_000355,BIN_001356,1.0
BIN_000355,BIN_001364,1.4142135623730951
BIN_000355,BIN_001365,1.0
BIN_000355,BIN_001366,1.4142135623730951
BIN_000356,BIN_000345,1.4142135623730951
BIN_000356,BIN_000346,1.0
BIN_000356,BIN_000347,1.4142135623730951
BIN_000356,BIN_000355,1.0
BIN_000356,BIN_000357,1.0
BIN_000356,BIN_000365,1.4142135623730951
BIN_000356,BIN_000366,1.0
BIN_000356,BIN_000367,1.4142135623730951
BIN_000356,BIN_000845,1.4142135623730951
BIN_000356,BIN_000846,1.0
BIN_000356,BIN_000847,1.4142135623730951
BIN_000356,BIN_000855,1.0
BIN_000356,BIN_000856,0.0
BIN_000356,BIN_000857,1.0
BIN_000356,BIN_000865,1.4142135623730951
BIN_000356,BIN_000866,1.0
BIN_000356,BIN_000867,1.4142135623730951
BIN_000356,BIN_001345,1.4142135623730951
BIN_000356,BIN_001346,1.0
BIN_000356,BIN_001347,1.4142135623730951
BIN_000356,BIN_001355,1.0
BIN_000356,BIN_001356,0.0
BIN_000356,BIN_001357,1.0
BIN_000356,BIN_001365,1.4142135623730951
BIN_000356,BIN_001366,1.0
BIN_000356,BIN_001367,1.4142135623730951
BIN_000357,BIN_000346,1.4142135623730951
BIN_000357,BIN_000347,1.0
BIN_000357,BIN_000348,1.4142135623730951
BIN_000357,BIN_000356,1.0
BIN_000357,BIN_000358,1.0
BIN_000357,BIN_000366,1.4142135623730951
BIN_000357,BIN_000367,1.0
BIN_000357,BIN_000368,1.4142135623730951
BIN_000357,BIN_000846,1.4142135623730951
BIN_000357,BIN_000847,1.0
BIN_000357,BIN_000848,1.4142135623730951
BIN_000357,BIN_000856,1.0
BIN_000357,BIN_000857,0.0
BIN_000357,BIN_000858,1.0
BIN_000357,BIN_000866,1.4142135623730951
BIN_000357,BIN_000867,1.0
BIN_000357,BIN_000868,1.4142135623730951
BIN_000357,BIN_001346,1.4142135623730951
BIN_000357,BIN_001347,1.0
BIN_000357,BIN_001348,1.4142135623730951
BIN_000357,BIN_001356,1.0
BIN_000357,BIN_001357,0.0
BIN_000357,BIN_001358,1.0
BIN_000357,BIN_001366,1.4142135623730951
BIN_000357,BIN_001367,1.0
BIN_000357,BIN_001368,1.4142135623730951
BIN_000358,BIN_000347,1.4142135623730951
BIN_000358,BIN_000348,1.0
BIN_000358,BIN_000349,1.4142135623730951
BIN_000358,BIN_000357,1.0
BIN_000358,BIN_000359,1.0
BIN_000358,BIN_000367,1.4142135623730951
BIN_000358,BIN_000368,1.0
BIN_000358,BIN_000369,1.4142135623730951
BIN_000358,BIN_000847,1.4142135623730951
BIN_000358,BIN_000848,1.0
BIN_000358,BIN_000849,1.4142135623730951
BIN_000358,BIN_000857,1.0
BIN_000358,BIN_000858,0.0
BIN_000358,BIN_000859,1.0
BIN_000358,BIN_000867,1.4142135623730951
BIN_000358,BIN_000868,1.0
BIN_000358,BIN_000869,1.4142135623730951
BIN_000358,BIN_001347,1.4142135623730951
BIN_000358,BIN_001348,1.0
BIN_000358,BIN_001349,1.4142135623730951
BIN_000358,BIN_001357,1.0
BIN_000358,BIN_001358,0.0
BIN_000358,BIN_001359,1.0
BIN_000358,BIN_001367,1.4142135623730951
BIN_000358,BIN_001368,1.0
BIN_000358,BIN_001369,1.4142135623730951
BIN_000359,BIN_000348,1.4142135623730951
BIN_000359,BIN_000349,1.0
BIN_000359,BIN_000358,1.0
BIN_000359,BIN_000368,1.4142135623730951
BIN_000359,BIN_000369,1.0
BIN_000359,BIN_000848,1.4142135623730951
BIN_000359,BIN_000849,1.0
BIN_000359,BIN_000858,1.0
BIN_000359,BIN_000859,0.0
BIN_000359,BIN_000868,1.4142135623730951
BIN_000359,BIN_000869,1.0
BIN_000359,BIN_001348,1.4142135623730951
BIN_000359,BIN_001349,1.0
BIN_000359,BIN_001358,1.0
BIN_000359,BIN_001359,0.0
BIN_000359,BIN_001368,1.4142135623730951
BIN_000359,BIN_001369,1.0
BIN_000360,BIN_000350,1.0
BIN_000360,BIN_000351,1.4142135623730951
BIN_000360,BIN_000361,1.0
BIN_000360,BIN_000370,1.0
BIN_000360,BIN_000371,1.4142135623730951
BIN_000360,BIN_000850,1.0
BIN_000360,BIN_000851,1.4142135623730951
BIN_000360,BIN_000860,0.0
BIN_000360,BIN_000861,1.0
BIN_000360,BIN_000870,1.0
BIN_000360,BIN_000871,1.4142135623730951
BIN_000360,BIN_001350,1.0
BIN_000360,BIN_001351,1.4142135623730951
BIN_000360,BIN_001360,0.0
BIN_000360,BIN_001361,1.0
BIN_000360,BIN_001370,1.0
BIN_000360,BIN_001371,1.4142135623730951
BIN_000361,BIN_000350,1.4142135623730951
BIN_000361,BIN_000351,1.0
BIN_000361,BIN_000352,1.4142135623730951
BIN_000361,BIN_000360,1.0
BIN_000361,BIN_000362,1.0
BIN_000361,BIN_000370,1.4142135623730951
BIN_000361,BIN_000371,1.0
BIN_000361,BIN_000372,1.4142135623730951
BIN_000361,BIN_000850,1.4142135623730951
BIN_000361,BIN_000851,1.0
BIN_000361,BIN_000852,1.4142135623730951
BIN_000361,BIN_000860,1.0
BIN_000361,BIN_000861,0.0
BIN_000361,BIN_000862,1.0
BIN_000361,BIN_000870,1.4142135623730951
BIN_000361,BIN_000871,1.0
BIN_000361,BIN_000872,1.4142135623730951
BIN_000361,BIN_001350,1.4142135623730951
BIN_000361,BIN_001351,1.0
BIN_000361,BIN_001352,1.4142135623730951
BIN_000361,BIN_001360,1.0
BIN_000361,BIN_001361,0.0
BIN_000361,BIN_001362,1.0
BIN_000361,BIN_001370,1.4142135623730951
BIN_000361,BIN_001371,1.0
BIN_000361,BIN_001372,1.4142135623730951
BIN_000362,BIN_000351,1.4142135623730951
BIN_000362,BIN_000352,1.0
BIN_000362,BIN_000353,1.4142135623730951
BIN_000362,BIN_000361,1.0
BIN_000362,BIN_000363,1.0
BIN_000362,BIN_000371,1.4142135623730951
BIN_000362,BIN_000372,1.0
BIN_000362,BIN_000373,1.4142135623730951
BIN_000362,BIN_000851,1.4142135623730951
BIN_000362,BIN_000852,1.0
BIN_000362,BIN_000853,1.4142135623730951
BIN_000362,BIN_000861,1.0
BIN_000362,BIN_000862,0.0
BIN_000362,BIN_000863,1.0
BIN_000362,BIN_000871,1.4142135623730951
BIN_000362,BIN_000872,1.0
BIN_000362,BIN_000873,1.4142135623730951
BIN_000362,BIN_001351,1.4142135623730951
BIN_000362,BIN_001352,1.0
BIN_000362,BIN_001353,1.4142135623730951
BIN_000362,BIN_001361,1.0
BIN_000362,BIN_001362,0.0
BIN_000362,BIN_001363,1.0
BIN_000362,BIN_001371,1.4142135623730951
BIN_000362,BIN_001372,1.0
BIN_000362,BIN_001373,1.4142135623730951
BIN_000363,BIN_000352,1.4142135623730951
BIN_000363,BIN_000353,1.0
BIN_000363,BIN_000354,1.4142135623730951
BIN_000363,BIN_000362,1.0
BIN_000363,BIN_000364,1.0
BIN_000363,BIN_000372,1.4142135623730951
BIN_000363,BIN_000373,1.0
BIN_000363,BIN_000374,1.4142135623730951
BIN_000363,BIN_000852,1.4142135623730951
BIN_000363,BIN_000853,1.0
BIN_000363,BIN_000854,1.4142135623730951
BIN_000363,BIN_000862,1.0
BIN_000363,BIN_000863,0.0
BIN_000363,BIN_000864,1.0
BIN_000363,BIN_000872,1.4142135623730951
BIN_000363,BIN_000873,1.0
BIN_000363,BIN_000874,1.4142135623730951
BIN_000363,BIN_001352,1.4142135623730951
BIN_000363,BIN_001353,1.0
BIN_000363,BIN_001354,1.4142135623730951
BIN_000363,BIN_001362,1.0
BIN_000363,BIN_001363,0.0
BIN_000363,BIN_001364,1.0
BIN_000363,BIN_001372,1.4142135623730951
BIN_000363,BIN_001373,1.0
