sku_id,date,demand_qty,promotion_flag
SKU_00150,2024-12-28,94,0
SKU_00150,2024-12-29,117,0
SKU_00150,2024-12-30,153,0
SKU_00581,2024-01-01,94,0
SKU_00581,2024-01-02,110,0
SKU_00581,2024-01-03,155,0
SKU_00581,2024-01-04,129,0
SKU_00581,2024-01-05,164,1
SKU_00581,2024-01-06,133,0
SKU_00581,2024-01-07,146,1
SKU_00581,2024-01-08,114,0
SKU_00581,2024-01-09,161,0
SKU_00581,2024-01-10,140,0
SKU_00581,2024-01-11,122,0
SKU_00581,2024-01-12,157,0
SKU_00581,2024-01-13,141,0
SKU_00581,2024-01-14,126,1
SKU_00581,2024-01-15,140,0
SKU_00581,2024-01-16,107,0
SKU_00581,2024-01-17,156,0
SKU_00581,2024-01-18,175,0
SKU_00581,2024-01-19,92,0
SKU_00581,2024-01-20,116,0
SKU_00581,2024-01-21,115,0
SKU_00581,2024-01-22,149,0
SKU_00581,2024-01-23,137,0
SKU_00581,2024-01-24,122,0
SKU_00581,2024-01-25,126,0
SKU_00581,2024-01-26,121,0
SKU_00581,2024-01-27,148,0
SKU_00581,2024-01-28,139,0
SKU_00581,2024-01-29,127,0
SKU_00581,2024-01-30,124,0
SKU_00581,2024-01-31,168,0
SKU_00581,2024-02-01,164,0
SKU_00581,2024-02-02,152,0
SKU_00581,2024-02-03,162,0
SKU_00581,2024-02-04,108,0
SKU_00581,2024-02-05,114,0
SKU_00581,2024-02-06,112,0
SKU_00581,2024-02-07,140,0
SKU_00581,2024-02-08,165,1
SKU_00581,2024-02-09,131,0
SKU_00581,2024-02-10,170,0
SKU_00581,2024-02-11,128,0
SKU_00581,2024-02-12,139,1
SKU_00581,2024-02-13,132,0
SKU_00581,2024-02-14,138,1
SKU_00581,2024-02-15,141,0
SKU_00581,2024-02-16,102,0
SKU_00581,2024-02-17,152,0
SKU_00581,2024-02-18,142,0
SKU_00581,2024-02-19,182,0
SKU_00581,2024-02-20,159,0
SKU_00581,2024-02-21,153,0
SKU_00581,2024-02-22,182,0
SKU_00581,2024-02-23,179,0
SKU_00581,2024-02-24,185,0
SKU_00581,2024-02-25,135,0
SKU_00581,2024-02-26,120,0
SKU_00581,2024-02-27,107,0
SKU_00581,2024-02-28,172,0
SKU_00581,2024-02-29,104,0
SKU_00581,2024-03-01,154,1
SKU_00581,2024-03-02,169,1
SKU_00581,2024-03-03,114,0
SKU_00581,2024-03-04,127,1
SKU_00581,2024-03-05,178,0
SKU_00581,2024-03-06,162,0
SKU_00581,2024-03-07,178,0
SKU_00581,2024-03-08,156,0
SKU_00581,2024-03-09,129,0
SKU_00581,2024-03-10,141,1
SKU_00581,2024-03-11,173,0
SKU_00581,2024-03-12,115,0
SKU_00581,2024-03-13,139,0
SKU_00581,2024-03-14,136,0
SKU_00581,2024-03-15,150,0
SKU_00581,2024-03-16,167,0
SKU_00581,2024-03-17,180,0
SKU_00581,2024-03-18,121,0
SKU_00581,2024-03-19,132,0
SKU_00581,2024-03-20,124,1
SKU_00581,2024-03-21,152,0
SKU_00581,2024-03-22,126,0
SKU_00581,2024-03-23,162,1
SKU_00581,2024-03-24,129,1
SKU_00581,2024-03-25,184,0
SKU_00581,2024-03-26,113,0
SKU_00581,2024-03-27,134,0
SKU_00581,2024-03-28,193,0
SKU_00581,2024-03-29,158,0
SKU_00581,2024-03-30,142,0
SKU_00581,2024-03-31,218,0
SKU_00581,2024-04-01,147,0
SKU_00581,2024-04-02,167,0
SKU_00581,2024-04-03,135,0
SKU_00581,2024-04-04,131,0
SKU_00581,2024-04-05,169,0
SKU_00581,2024-04-06,195,0
SKU_00581,2024-04-07,143,0
SKU_00581,2024-04-08,129,0
SKU_00581,2024-04-09,177,0
SKU_00581,2024-04-10,143,0
SKU_00581,2024-04-11,162,0
SKU_00581,2024-04-12,141,0
SKU_00581,2024-04-13,145,0
SKU_00581,2024-04-14,132,0
SKU_00581,2024-04-15,169,0
SKU_00581,2024-04-16,162,1
SKU_00581,2024-04-17,161,0
SKU_00581,2024-04-18,136,0
SKU_00581,2024-04-19,159,0
SKU_00581,2024-04-20,197,0
SKU_00581,2024-04-21,128,0
SKU_00581,2024-04-22,133,1
SKU_00581,2024-04-23,134,0
SKU_00581,2024-04-24,153,0
SKU_00581,2024-04-25,125,0
SKU_00581,2024-04-26,162,0
SKU_00581,2024-04-27,108,0
SKU_00581,2024-04-28,169,0
SKU_00581,2024-04-29,158,0
SKU_00581,2024-04-30,194,0
SKU_00581,2024-05-01,126,0
SKU_00581,2024-05-02,174,0
SKU_00581,2024-05-03,146,0
SKU_00581,2024-05-04,141,0
SKU_00581,2024-05-05,124,0
SKU_00581,2024-05-06,136,0
SKU_00581,2024-05-07,137,0
SKU_00581,2024-05-08,112,0
SKU_00581,2024-05-09,154,0
SKU_00581,2024-05-10,151,0
SKU_00581,2024-05-11,159,0
SKU_00581,2024-05-12,131,0
SKU_00581,2024-05-13,165,1
SKU_00581,2024-05-14,177,0
SKU_00581,2024-05-15,138,1
SKU_00581,2024-05-16,121,0
SKU_00581,2024-05-17,144,0
SKU_00581,2024-05-18,143,0
SKU_00581,2024-05-19,138,0
SKU_00581,2024-05-20,156,0
SKU_00581,2024-05-21,133,0
SKU_00581,2024-05-22,117,0
SKU_00581,2024-05-23,144,0
SKU_00581,2024-05-24,155,1
SKU_00581,2024-05-25,157,0
SKU_00581,2024-05-26,129,0
SKU_00581,2024-05-27,145,0
SKU_00581,2024-05-28,171,1
SKU_00581,2024-05-29,170,0
SKU_00581,2024-05-30,163,0
SKU_00581,2024-05-31,100,1
SKU_00581,2024-06-01,128,0
SKU_00581,2024-06-02,166,0
SKU_00581,2024-06-03,99,0
SKU_00581,2024-06-04,133,0
SKU_00581,2024-06-05,119,0
SKU_00581,2024-06-06,140,0
SKU_00581,2024-06-07,83,0
SKU_00581,2024-06-08,160,0
SKU_00581,2024-06-09,131,0
SKU_00581,2024-06-10,105,0
SKU_00581,2024-06-11,113,0
SKU_00581,2024-06-12,138,1
SKU_00581,2024-06-13,110,0
SKU_00581,2024-06-14,169,0
SKU_00581,2024-06-15,125,0
SKU_00581,2024-06-16,163,0
SKU_00581,2024-06-17,130,0
SKU_00581,2024-06-18,142,1
SKU_00581,2024-06-19,140,0
SKU_00581,2024-06-20,113,0
SKU_00581,2024-06-21,141,0
SKU_00581,2024-06-22,114,0
SKU_00581,2024-06-23,85,0
SKU_00581,2024-06-24,117,0
SKU_00581,2024-06-25,93,0
SKU_00581,2024-06-26,111,0
SKU_00581,2024-06-27,120,0
SKU_00581,2024-06-28,98,0
SKU_00581,2024-06-29,132,1
SKU_00581,2024-06-30,109,0
SKU_00581,2024-07-01,89,0
SKU_00581,2024-07-02,96,0
SKU_00581,2024-07-03,119,0
SKU_00581,2024-07-04,110,0
SKU_00581,2024-07-05,122,0
SKU_00581,2024-07-06,118,1
SKU_00581,2024-07-07,91,0
SKU_00581,2024-07-08,99,0
SKU_00581,2024-07-09,133,0
SKU_00581,2024-07-10,93,0
SKU_00581,2024-07-11,148,0
SKU_00581,2024-07-12,78,0
SKU_00581,2024-07-13,130,0
SKU_00581,2024-07-14,108,0
SKU_00581,2024-07-15,86,0
SKU_00581,2024-07-16,111,0
SKU_00581,2024-07-17,89,0
SKU_00581,2024-07-18,95,1
SKU_00581,2024-07-19,98,1
SKU_00581,2024-07-20,124,0
SKU_00581,2024-07-21,91,0
SKU_00581,2024-07-22,111,0
SKU_00581,2024-07-23,123,0
SKU_00581,2024-07-24,105,0
SKU_00581,2024-07-25,113,1
SKU_00581,2024-07-26,102,0
SKU_00581,2024-07-27,115,0
SKU_00581,2024-07-28,72,0
SKU_00581,2024-07-29,135,0
SKU_00581,2024-07-30,57,1
SKU_00581,2024-07-31,84,0
SKU_00581,2024-08-01,98,0
SKU_00581,2024-08-02,55,0
SKU_00581,2024-08-03,87,0
SKU_00581,2024-08-04,105,0
SKU_00581,2024-08-05,135,0
SKU_00581,2024-08-06,111,0
SKU_00581,2024-08-07,86,0
SKU_00581,2024-08-08,61,0
SKU_00581,2024-08-09,126,0
SKU_00581,2024-08-10,84,0
SKU_00581,2024-08-11,101,1
SKU_00581,2024-08-12,84,0
SKU_00581,2024-08-13,103,0
SKU_00581,2024-08-14,123,0
SKU_00581,2024-08-15,110,0
SKU_00581,2024-08-16,86,0
SKU_00581,2024-08-17,123,0
SKU_00581,2024-08-18,135,1
SKU_00581,2024-08-19,115,0
SKU_00581,2024-08-20,81,0
SKU_00581,2024-08-21,110,0
SKU_00581,2024-08-22,113,0
SKU_00581,2024-08-23,84,0
SKU_00581,2024-08-24,133,0
SKU_00581,2024-08-25,117,0
SKU_00581,2024-08-26,84,0
SKU_00581,2024-08-27,79,0
SKU_00581,2024-08-28,111,0
SKU_00581,2024-08-29,139,0
SKU_00581,2024-08-30,59,0
SKU_00581,2024-08-31,97,0
SKU_00581,2024-09-01,106,0
SKU_00581,2024-09-02,116,0
SKU_00581,2024-09-03,106,0
SKU_00581,2024-09-04,75,0
SKU_00581,2024-09-05,55,0
SKU_00581,2024-09-06,78,0
SKU_00581,2024-09-07,104,1
SKU_00581,2024-09-08,71,0
SKU_00581,2024-09-09,118,0
SKU_00581,2024-09-10,81,0
SKU_00581,2024-09-11,69,0
SKU_00581,2024-09-12,35,1
SKU_00581,2024-09-13,97,0
SKU_00581,2024-09-14,78,1
SKU_00581,2024-09-15,73,0
SKU_00581,2024-09-16,131,0
SKU_00581,2024-09-17,70,0
SKU_00581,2024-09-18,75,0
SKU_00581,2024-09-19,96,0
SKU_00581,2024-09-20,116,0
SKU_00581,2024-09-21,94,0
SKU_00581,2024-09-22,85,0
SKU_00581,2024-09-23,133,0
SKU_00581,2024-09-24,73,0
SKU_00581,2024-09-25,73,0
SKU_00581,2024-09-26,69,0
SKU_00581,2024-09-27,92,0
SKU_00581,2024-09-28,62,0
SKU_00581,2024-09-29,57,0
SKU_00581,2024-09-30,74,0
SKU_00581,2024-10-01,46,0
SKU_00581,2024-10-02,89,0
SKU_00581,2024-10-03,92,0
SKU_00581,2024-10-04,96,0
SKU_00581,2024-10-05,103,0
SKU_00581,2024-10-06,75,1
SKU_00581,2024-10-07,112,0
SKU_00581,2024-10-08,109,0
SKU_00581,2024-10-09,60,0
SKU_00581,2024-10-10,82,0
SKU_00581,2024-10-11,31,0
SKU_00581,2024-10-12,113,0
SKU_00581,2024-10-13,103,0
SKU_00581,2024-10-14,119,0
SKU_00581,2024-10-15,50,1
SKU_00581,2024-10-16,95,0
SKU_00581,2024-10-17,72,0
SKU_00581,2024-10-18,39,0
SKU_00581,2024-10-19,108,0
SKU_00581,2024-10-20,56,0
SKU_00581,2024-10-21,93,0
SKU_00581,2024-10-22,72,0
SKU_00581,2024-10-23,89,0
SKU_00581,2024-10-24,106,0
SKU_00581,2024-10-25,90,1
SKU_00581,2024-10-26,142,1
SKU_00581,2024-10-27,65,0
SKU_00581,2024-10-28,134,0
SKU_00581,2024-10-29,79,0
SKU_00581,2024-10-30,70,0
SKU_00581,2024-10-31,85,0
SKU_00581,2024-11-01,54,0
SKU_00581,2024-11-02,73,0
SKU_00581,2024-11-03,82,0
SKU_00581,2024-11-04,94,0
SKU_00581,2024-11-05,90,0
SKU_00581,2024-11-06,101,0
SKU_00581,2024-11-07,89,0
SKU_00581,2024-11-08,116,0
SKU_00581,2024-11-09,106,0
SKU_00581,2024-11-10,100,0
SKU_00581,2024-11-11,122,0
SKU_00581,2024-11-12,122,1
SKU_00581,2024-11-13,95,0
SKU_00581,2024-11-14,84,0
SKU_00581,2024-11-15,98,0
SKU_00581,2024-11-16,90,0
SKU_00581,2024-11-17,84,0
SKU_00581,2024-11-18,98,0
SKU_00581,2024-11-19,103,0
SKU_00581,2024-11-20,109,0
SKU_00581,2024-11-21,130,0
SKU_00581,2024-11-22,102,0
SKU_00581,2024-11-23,96,0
SKU_00581,2024-11-24,120,0
SKU_00581,2024-11-25,79,0
SKU_00581,2024-11-26,53,1
SKU_00581,2024-11-27,62,0
SKU_00581,2024-11-28,110,0
SKU_00581,2024-11-29,92,0
SKU_00581,2024-11-30,94,1
SKU_00581,2024-12-01,81,0
SKU_00581,2024-12-02,129,1
SKU_00581,2024-12-03,66,0
SKU_00581,2024-12-04,116,0
SKU_00581,2024-12-05,102,0
SKU_00581,2024-12-06,140,0
SKU_00581,2024-12-07,127,0
SKU_00581,2024-12-08,79,0
SKU_00581,2024-12-09,121,0
SKU_00581,2024-12-10,116,0
SKU_00581,2024-12-11,104,0
SKU_00581,2024-12-12,120,0
SKU_00581,2024-12-13,92,0
SKU_00581,2024-12-14,110,0
SKU_00581,2024-12-15,109,1
SKU_00581,2024-12-16,91,0
SKU_00581,2024-12-17,102,0
SKU_00581,2024-12-18,99,0
SKU_00581,2024-12-19,119,0
SKU_00581,2024-12-20,141,0
SKU_00581,2024-12-21,82,0
SKU_00581,2024-12-22,122,0
SKU_00581,2024-12-23,101,0
SKU_00581,2024-12-24,135,0
SKU_00581,2024-12-25,124,0
SKU_00581,2024-12-26,80,0
SKU_00581,2024-12-27,120,0
SKU_00581,2024-12-28,113,0
SKU_00581,2024-12-29,89,0
SKU_00581,2024-12-30,106,0
SKU_00810,2024-01-01,120,0
SKU_00810,2024-01-02,107,0
SKU_00810,2024-01-03,142,0
SKU_00810,2024-01-04,115,0
SKU_00810,2024-01-05,106,0
SKU_00810,2024-01-06,124,0
SKU_00810,2024-01-07,128,0
SKU_00810,2024-01-08,143,0
SKU_00810,2024-01-09,123,0
SKU_00810,2024-01-10,30,0
SKU_00810,2024-01-11,129,0
SKU_00810,2024-01-12,116,1
SKU_00810,2024-01-13,161,0
SKU_00810,2024-01-14,134,0
SKU_00810,2024-01-15,129,0
SKU_00810,2024-01-16,115,0
SKU_00810,2024-01-17,151,0
SKU_00810,2024-01-18,91,0
SKU_00810,2024-01-19,132,0
SKU_00810,2024-01-20,91,1
SKU_00810,2024-01-21,114,0
SKU_00810,2024-01-22,148,0
SKU_00810,2024-01-23,137,1
SKU_00810,2024-01-24,134,0
SKU_00810,2024-01-25,108,0
SKU_00810,2024-01-26,130,0
SKU_00810,2024-01-27,141,0
SKU_00810,2024-01-28,154,0
SKU_00810,2024-01-29,145,0
SKU_00810,2024-01-30,153,1
SKU_00810,2024-01-31,103,0
SKU_00810,2024-02-01,138,0
SKU_00810,2024-02-02,158,1
SKU_00810,2024-02-03,87,0
SKU_00810,2024-02-04,131,0
SKU_00810,2024-02-05,146,1
SKU_00810,2024-02-06,163,0
SKU_00810,2024-02-07,140,0
SKU_00810,2024-02-08,138,0
SKU_00810,2024-02-09,145,0
SKU_00810,2024-02-10,148,0
SKU_00810,2024-02-11,121,0
SKU_00810,2024-02-12,129,0
SKU_00810,2024-02-13,101,0
SKU_00810,2024-02-14,127,0
SKU_00810,2024-02-15,117,0
SKU_00810,2024-02-16,123,0
SKU_00810,2024-02-17,193,0
SKU_00810,2024-02-18,167,0
SKU_00810,2024-02-19,119,0
SKU_00810,2024-02-20,115,0
SKU_00810,2024-02-21,131,0
SKU_00810,2024-02-22,115,0
SKU_00810,2024-02-23,151,0
SKU_00810,2024-02-24,151,0
SKU_00810,2024-02-25,126,0
SKU_00810,2024-02-26,162,0
SKU_00810,2024-02-27,162,0
SKU_00810,2024-02-28,131,0
SKU_00810,2024-02-29,126,0
SKU_00810,2024-03-01,138,1
SKU_00810,2024-03-02,160,0
SKU_00810,2024-03-03,196,0
SKU_00810,2024-03-04,160,0
SKU_00810,2024-03-05,123,1
SKU_00810,2024-03-06,156,0
SKU_00810,2024-03-07,151,0
SKU_00810,2024-03-08,150,0
SKU_00810,2024-03-09,120,0
SKU_00810,2024-03-10,157,0
SKU_00810,2024-03-11,149,0
SKU_00810,2024-03-12,124,0
SKU_00810,2024-03-13,190,0
SKU_00810,2024-03-14,122,0
SKU_00810,2024-03-15,161,0
SKU_00810,2024-03-16,147,0
SKU_00810,2024-03-17,143,0
SKU_00810,2024-03-18,180,0
SKU_00810,2024-03-19,172,0
SKU_00810,2024-03-20,148,1
SKU_00810,2024-03-21,133,0
SKU_00810,2024-03-22,141,0
SKU_00810,2024-03-23,145,0
SKU_00810,2024-03-24,173,0
SKU_00810,2024-03-25,160,0
SKU_00810,2024-03-26,174,0
SKU_00810,2024-03-27,122,0
SKU_00810,2024-03-28,177,0
SKU_00810,2024-03-29,185,0
SKU_00810,2024-03-30,135,0
SKU_00810,2024-03-31,170,1
SKU_00810,2024-04-01,183,0
SKU_00810,2024-04-02,139,0
SKU_00810,2024-04-03,128,1
SKU_00810,2024-04-04,157,0
SKU_00810,2024-04-05,111,0
SKU_00810,2024-04-06,176,0
SKU_00810,2024-04-07,132,0
SKU_00810,2024-04-08,146,1
SKU_00810,2024-04-09,168,0
SKU_00810,2024-04-10,164,0
SKU_00810,2024-04-11,167,1
SKU_00810,2024-04-12,134,0
SKU_00810,2024-04-13,158,0
SKU_00810,2024-04-14,171,0
SKU_00810,2024-04-15,137,0
SKU_00810,2024-04-16,193,0
SKU_00810,2024-04-17,146,0
SKU_00810,2024-04-18,109,0
SKU_00810,2024-04-19,145,0
SKU_00810,2024-04-20,180,0
SKU_00810,2024-04-21,129,1
SKU_00810,2024-04-22,127,0
SKU_00810,2024-04-23,159,0
SKU_00810,2024-04-24,125,0
SKU_00810,2024-04-25,124,0
SKU_00810,2024-04-26,130,1
SKU_00810,2024-04-27,186,0
SKU_00810,2024-04-28,160,0
SKU_00810,2024-04-29,149,0
SKU_00810,2024-04-30,130,0
SKU_00810,2024-05-01,167,0
SKU_00810,2024-05-02,161,0
SKU_00810,2024-05-03,186,0
SKU_00810,2024-05-04,125,1
SKU_00810,2024-05-05,122,0
SKU_00810,2024-05-06,104,0
SKU_00810,2024-05-07,158,0
SKU_00810,2024-05-08,151,0
SKU_00810,2024-05-09,136,0
SKU_00810,2024-05-10,103,0
SKU_00810,2024-05-11,177,0
SKU_00810,2024-05-12,148,0
SKU_00810,2024-05-13,171,0
SKU_00810,2024-05-14,173,0
SKU_00810,2024-05-15,154,0
SKU_00810,2024-05-16,157,0
SKU_00810,2024-05-17,127,0
SKU_00810,2024-05-18,144,0
SKU_00810,2024-05-19,164,0
SKU_00810,2024-05-20,122,0
SKU_00810,2024-05-21,161,0
SKU_00810,2024-05-22,159,0
SKU_00810,2024-05-23,158,0
SKU_00810,2024-05-24,139,0
SKU_00810,2024-05-25,121,0
SKU_00810,2024-05-26,179,0
SKU_00810,2024-05-27,169,0
SKU_00810,2024-05-28,138,0
SKU_00810,2024-05-29,142,1
SKU_00810,2024-05-30,129,0
SKU_00810,2024-05-31,95,0
SKU_00810,2024-06-01,132,0
SKU_00810,2024-06-02,146,0
SKU_00810,2024-06-03,121,0
SKU_00810,2024-06-04,126,0
SKU_00810,2024-06-05,125,0
SKU_00810,2024-06-06,134,0
SKU_00810,2024-06-07,126,0
SKU_00810,2024-06-08,111,1
SKU_00810,2024-06-09,133,1
SKU_00810,2024-06-10,140,0
SKU_00810,2024-06-11,134,0
SKU_00810,2024-06-12,87,0
SKU_00810,2024-06-13,143,0
SKU_00810,2024-06-14,101,0
SKU_00810,2024-06-15,137,0
SKU_00810,2024-06-16,137,1
SKU_00810,2024-06-17,92,0
SKU_00810,2024-06-18,145,0
SKU_00810,2024-06-19,166,0
SKU_00810,2024-06-20,117,0
SKU_00810,2024-06-21,133,0
SKU_00810,2024-06-22,112,0
SKU_00810,2024-06-23,96,0
SKU_00810,2024-06-24,144,0
SKU_00810,2024-06-25,131,0
SKU_00810,2024-06-26,105,0
SKU_00810,2024-06-27,94,0
SKU_00810,2024-06-28,162,0
SKU_00810,2024-06-29,88,0
SKU_00810,2024-06-30,132,0
SKU_00810,2024-07-01,121,0
SKU_00810,2024-07-02,134,0
SKU_00810,2024-07-03,151,0
SKU_00810,2024-07-04,58,0
SKU_00810,2024-07-05,92,1
SKU_00810,2024-07-06,111,0
SKU_00810,2024-07-07,151,0
SKU_00810,2024-07-08,103,0
SKU_00810,2024-07-09,98,0
SKU_00810,2024-07-10,62,0
SKU_00810,2024-07-11,95,0
SKU_00810,2024-07-12,123,0
SKU_00810,2024-07-13,107,0
SKU_00810,2024-07-14,93,0
SKU_00810,2024-07-15,152,0
SKU_00810,2024-07-16,101,0
SKU_00810,2024-07-17,110,0
SKU_00810,2024-07-18,89,0
SKU_00810,2024-07-19,80,0
SKU_00810,2024-07-20,122,0
SKU_00810,2024-07-21,67,0
SKU_00810,2024-07-22,116,0
SKU_00810,2024-07-23,40,0
SKU_00810,2024-07-24,111,1
SKU_00810,2024-07-25,79,0
SKU_00810,2024-07-26,82,0
SKU_00810,2024-07-27,95,0
SKU_00810,2024-07-28,73,0
SKU_00810,2024-07-29,58,0
SKU_00810,2024-07-30,96,0
SKU_00810,2024-07-31,117,0
SKU_00810,2024-08-01,104,0
SKU_00810,2024-08-02,125,0
SKU_00810,2024-08-03,57,1
SKU_00810,2024-08-04,88,0
SKU_00810,2024-08-05,98,0
SKU_00810,2024-08-06,76,0
SKU_00810,2024-08-07,98,0
SKU_00810,2024-08-08,120,0
SKU_00810,2024-08-09,107,0
SKU_00810,2024-08-10,123,0
SKU_00810,2024-08-11,101,0
SKU_00810,2024-08-12,91,0
SKU_00810,2024-08-13,129,0
SKU_00810,2024-08-14,95,0
SKU_00810,2024-08-15,134,0
SKU_00810,2024-08-16,113,0
SKU_00810,2024-08-17,76,1
SKU_00810,2024-08-18,86,0
SKU_00810,2024-08-19,126,0
SKU_00810,2024-08-20,116,0
SKU_00810,2024-08-21,107,0
SKU_00810,2024-08-22,104,0
SKU_00810,2024-08-23,59,1
SKU_00810,2024-08-24,63,0
SKU_00810,2024-08-25,94,0
SKU_00810,2024-08-26,138,1
SKU_00810,2024-08-27,68,0
SKU_00810,2024-08-28,81,0
SKU_00810,2024-08-29,79,0
SKU_00810,2024-08-30,100,0
SKU_00810,2024-08-31,93,0
SKU_00810,2024-09-01,110,0
SKU_00810,2024-09-02,93,0
SKU_00810,2024-09-03,90,1
SKU_00810,2024-09-04,85,0
SKU_00810,2024-09-05,113,0
SKU_00810,2024-09-06,85,0
SKU_00810,2024-09-07,68,0
SKU_00810,2024-09-08,100,0
SKU_00810,2024-09-09,81,0
SKU_00810,2024-09-10,105,0
SKU_00810,2024-09-11,19,0
SKU_00810,2024-09-12,114,0
SKU_00810,2024-09-13,78,0
SKU_00810,2024-09-14,113,0
SKU_00810,2024-09-15,104,0
SKU_00810,2024-09-16,70,0
SKU_00810,2024-09-17,63,0
SKU_00810,2024-09-18,61,0
SKU_00810,2024-09-19,56,0
SKU_00810,2024-09-20,109,0
SKU_00810,2024-09-21,78,0
SKU_00810,2024-09-22,121,1
SKU_00810,2024-09-23,67,0
SKU_00810,2024-09-24,71,0
SKU_00810,2024-09-25,94,0
SKU_00810,2024-09-26,120,0
SKU_00810,2024-09-27,69,0
SKU_00810,2024-09-28,100,0
SKU_00810,2024-09-29,82,0
SKU_00810,2024-09-30,94,0
SKU_00810,2024-10-01,63,0
SKU_00810,2024-10-02,98,1
SKU_00810,2024-10-03,75,0
SKU_00810,2024-10-04,71,1
SKU_00810,2024-10-05,81,0
SKU_00810,2024-10-06,95,0
SKU_00810,2024-10-07,78,0
SKU_00810,2024-10-08,72,1
SKU_00810,2024-10-09,79,0
SKU_00810,2024-10-10,78,0
SKU_00810,2024-10-11,94,0
SKU_00810,2024-10-12,74,0
SKU_00810,2024-10-13,73,0
SKU_00810,2024-10-14,65,1
SKU_00810,2024-10-15,96,0
SKU_00810,2024-10-16,86,0
SKU_00810,2024-10-17,111,1
SKU_00810,2024-10-18,107,1
SKU_00810,2024-10-19,89,0
SKU_00810,2024-10-20,81,0
SKU_00810,2024-10-21,84,0
SKU_00810,2024-10-22,70,0
SKU_00810,2024-10-23,66,0
SKU_00810,2024-10-24,64,0
SKU_00810,2024-10-25,80,0
SKU_00810,2024-10-26,30,0
SKU_00810,2024-10-27,122,0
SKU_00810,2024-10-28,130,1
SKU_00810,2024-10-29,63,0
SKU_00810,2024-10-30,130,0
SKU_00810,2024-10-31,64,0
SKU_00810,2024-11-01,87,1
SKU_00810,2024-11-02,96,0
SKU_00810,2024-11-03,89,0
SKU_00810,2024-11-04,75,0
SKU_00810,2024-11-05,74,0
SKU_00810,2024-11-06,107,0
SKU_00810,2024-11-07,117,0
SKU_00810,2024-11-08,50,0
SKU_00810,2024-11-09,95,0
SKU_00810,2024-11-10,104,0
SKU_00810,2024-11-11,94,1
SKU_00810,2024-11-12,60,0
SKU_00810,2024-11-13,103,0
SKU_00810,2024-11-14,116,1
SKU_00810,2024-11-15,73,0
SKU_00810,2024-11-16,80,0
SKU_00810,2024-11-17,97,0
SKU_00810,2024-11-18,91,0
SKU_00810,2024-11-19,81,0
SKU_00810,2024-11-20,67,0
SKU_00810,2024-11-21,84,0
SKU_00810,2024-11-22,48,0
SKU_00810,2024-11-23,110,0
SKU_00810,2024-11-24,80,0
SKU_00810,2024-11-25,115,1
SKU_00810,2024-11-26,92,0
SKU_00810,2024-11-27,101,0
SKU_00810,2024-11-28,62,0
SKU_00810,2024-11-29,115,0
SKU_00810,2024-11-30,159,0
SKU_00810,2024-12-01,91,0
SKU_00810,2024-12-02,103,0
SKU_00810,2024-12-03,106,0
SKU_00810,2024-12-04,72,0
SKU_00810,2024-12-05,78,0
SKU_00810,2024-12-06,115,0
SKU_00810,2024-12-07,84,0
SKU_00810,2024-12-08,98,0
SKU_00810,2024-12-09,107,0
SKU_00810,2024-12-10,118,0
SKU_00810,2024-12-11,101,1
SKU_00810,2024-12-12,102,0
SKU_00810,2024-12-13,161,0
SKU_00810,2024-12-14,129,0
SKU_00810,2024-12-15,99,0
SKU_00810,2024-12-16,104,0
SKU_00810,2024-12-17,151,0
SKU_00810,2024-12-18,122,0
SKU_00810,2024-12-19,135,0
SKU_00810,2024-12-20,102,0
SKU_00810,2024-12-21,100,0
SKU_00810,2024-12-22,146,0
SKU_00810,2024-12-23,110,0
SKU_00810,2024-12-24,111,0
SKU_00810,2024-12-25,103,0
SKU_00810,2024-12-26,138,0
SKU_00810,2024-12-27,141,1
SKU_00810,2024-12-28,119,0
SKU_00810,2024-12-29,90,0
SKU_00810,2024-12-30,104,0
SKU_00799,2024-01-01,156,0
SKU_00799,2024-01-02,130,1
SKU_00799,2024-01-03,152,0
SKU_00799,2024-01-04,136,0
SKU_00799,2024-01-05,103,0
SKU_00799,2024-01-06,140,1
SKU_00799,2024-01-07,127,0
SKU_00799,2024-01-08,116,0
SKU_00799,2024-01-09,119,0
SKU_00799,2024-01-10,155,1
SKU_00799,2024-01-11,137,0
SKU_00799,2024-01-12,136,0
SKU_00799,2024-01-13,172,0
SKU_00799,2024-01-14,116,0
SKU_00799,2024-01-15,131,0
SKU_00799,2024-01-16,119,0
SKU_00799,2024-01-17,146,0
SKU_00799,2024-01-18,140,0
SKU_00799,2024-01-19,127,0
SKU_00799,2024-01-20,130,0
SKU_00799,2024-01-21,160,0
SKU_00799,2024-01-22,167,0
SKU_00799,2024-01-23,125,0
SKU_00799,2024-01-24,204,0
SKU_00799,2024-01-25,108,0
SKU_00799,2024-01-26,115,0
SKU_00799,2024-01-27,134,0
SKU_00799,2024-01-28,123,0
SKU_00799,2024-01-29,121,0
SKU_00799,2024-01-30,171,0
SKU_00799,2024-01-31,156,0
SKU_00799,2024-02-01,145,0
SKU_00799,2024-02-02,131,0
SKU_00799,2024-02-03,120,0
SKU_00799,2024-02-04,120,0
SKU_00799,2024-02-05,174,0
SKU_00799,2024-02-06,173,0
SKU_00799,2024-02-07,140,0
SKU_00799,2024-02-08,114,0
SKU_00799,2024-02-09,163,1
SKU_00799,2024-02-10,142,0
SKU_00799,2024-02-11,172,0
SKU_00799,2024-02-12,124,0
