sku_id,predicted_demand
SKU_00019,0.707653284072876
SKU_00846,0.8525818586349487
SKU_00926,0.6486345529556274
SKU_00487,0.6599113941192627
SKU_00664,0.8587026596069336
SKU_00273,0.6168378591537476
SKU_00492,0.6422193646430969
SKU_00619,0.576807975769043
SKU_00101,0.5945696830749512
SKU_00001,0.5766839385032654
SKU_00706,0.6116613745689392
SKU_00029,0.843002200126648
SKU_00300,0.8478174209594727
SKU_00606,0.7035775184631348
SKU_00957,0.8452670574188232
SKU_00231,0.5693197250366211
SKU_00377,0.8459057807922363
SKU_00436,0.8532568216323853
SKU_00476,0.8555757999420166
SKU_00598,0.8243942260742188
SKU_00936,0.8437120914459229
SKU_00010,0.8437451124191284
SKU_00628,0.8452938795089722
SKU_00741,0.5989531874656677
SKU_00211,0.5468735098838806
SKU_00901,0.8459899425506592
SKU_00481,0.5577172636985779
SKU_00472,0.8494786024093628
SKU_00032,0.8513791561126709
SKU_00008,0.5915757417678833
SKU_00486,0.8448779582977295
SKU_00938,0.8104522228240967
SKU_00312,0.8464637994766235
SKU_00586,0.8493337631225586
SKU_00189,0.5957311391830444
SKU_00518,0.8619146347045898
SKU_00580,0.6007875204086304
SKU_00724,0.575130820274353
SKU_00977,0.849827766418457
SKU_00323,0.6254445910453796
SKU_00005,0.7991623878479004
SKU_00370,0.8266984224319458
SKU_00264,0.8001353740692139
SKU_00439,0.8456997871398926
SKU_00983,0.8329364061355591
SKU_00244,0.8469036817550659
SKU_00458,0.8532260656356812
SKU_00640,0.8436777591705322
SKU_00497,0.8487344980239868
SKU_00668,0.6946148872375488
SKU_00871,0.5989497900009155
SKU_00407,0.8446223735809326
SKU_00257,0.6960530877113342
SKU_00236,0.5878778696060181
SKU_00006,0.8548281192779541
SKU_00100,0.847685694694519
SKU_00701,0.8483468294143677
SKU_00646,0.7037134170532227
SKU_00068,0.847403883934021
SKU_00448,0.5913534164428711
SKU_00470,0.8448172807693481
SKU_00126,0.8381879329681396
SKU_00164,0.7894324660301208
SKU_00850,0.8187679052352905
SKU_00347,0.8491665124893188
SKU_00368,0.6221766471862793
SKU_00369,0.8487777709960938
SKU_00145,0.858864426612854
SKU_00563,0.8477169275283813
SKU_00898,0.847114086151123
SKU_00930,0.6317338943481445
SKU_00952,0.6192076206207275
SKU_00356,0.8524582386016846
SKU_00726,0.6239416003227234
SKU_00576,0.6111699938774109
SKU_00794,0.8458019495010376
SKU_00424,0.8472278118133545
SKU_00704,0.852295994758606
SKU_00736,0.6489039659500122
SKU_00982,0.6350870728492737
SKU_00878,0.8563588857650757
SKU_00500,0.8016972541809082
SKU_00128,0.8403836488723755
SKU_00840,0.8486751317977905
SKU_00626,0.8655223846435547
SKU_00371,0.8507354259490967
SKU_00171,0.8533834218978882
SKU_00290,0.8523378372192383
SKU_00856,0.8521007299423218
SKU_00655,0.6103962659835815
SKU_00557,0.8459991216659546
SKU_00148,0.8272534608840942
SKU_00382,0.7876349687576294
SKU_00559,0.6906217336654663
SKU_00098,0.8321702480316162
SKU_00465,0.927105188369751
SKU_00665,0.6409357786178589
SKU_00821,0.850896954536438
SKU_00610,0.7166773080825806
SKU_00332,0.8533024787902832
SKU_00630,0.4707580804824829
SKU_00515,0.6658211946487427
SKU_00149,0.8836237192153931
SKU_00868,-0.0034710466861724854
SKU_00044,0.9186276197433472
SKU_00205,0.8399572372436523
SKU_00772,0.7874853610992432
SKU_00621,0.84891676902771
SKU_00634,0.6438954472541809
SKU_00925,0.5944273471832275
SKU_00955,0.2876587510108948
SKU_00687,0.5847247242927551
SKU_00649,0.014863193035125732
SKU_00882,0.5770840048789978
SKU_00718,0.830939531326294
SKU_00442,0.016289472579956055
SKU_00456,0.5729305148124695
SKU_00004,0.69477379322052
SKU_00208,0.5861886739730835
SKU_00945,0.9464558362960815
SKU_00072,0.8849461078643799
