sku_id,avg_daily_demand,demand_std,pick_frequency,volume_cu_m
SKU_00992,95.77260273972603,29.407992392524573,121,0.096
SKU_00880,112.6082191780822,32.82985505312155,114,0.035
SKU_00007,30.7013698630137,9.126770385999611,122,0.026
SKU_00314,32.11506849315069,9.45770909510931,117,0.004
SKU_00935,95.35616438356165,27.981827827079684,131,0.081
SKU_00146,42.73698630136986,12.428780704227094,134,0.079
SKU_00041,53.06575342465754,16.02937052895148,131,0.172
SKU_00690,78.58904109589041,24.54656687821228,129,0.172
SKU_00929,97.18082191780822,30.17076243511262,130,0.178
SKU_00845,62.032876712328765,18.309578760695175,123,0.121
SKU_00699,53.41917808219178,15.069332965526108,136,0.192
SKU_00059,78.44383561643835,23.270984777193604,140,0.11
SKU_00733,48.49041095890411,14.25100887486665,153,0.148
SKU_00635,56.967123287671235,16.130444006432306,126,0.11
SKU_00385,32.11506849315069,9.532357722268705,131,0.117
SKU_00172,48.85753424657534,14.408730543714752,119,0.18
SKU_00800,35.23013698630137,10.470873848777249,120,0.111
SKU_00256,26.73972602739726,8.02747239867855,125,0.084
SKU_00026,123.35616438356165,35.737662077171926,147,0.19
SKU_00362,53.75342465753425,15.960270748341944,170,0.136
SKU_00702,73.22191780821917,22.12669715708014,132,0.107
SKU_00721,131.46301369863014,38.71971523701497,132,0.044
SKU_00036,81.42739726027398,23.682963577464893,123,0.153
SKU_00762,98.63287671232877,28.64191606217678,130,0.062
SKU_00615,26.81917808219178,7.765460607296532,119,0.175
SKU_00652,41.846575342465755,11.804195591787288,121,0.186
SKU_00402,49.04657534246575,14.6969579175661,141,0.092
SKU_00360,62.701369863013696,17.368220419372335,129,0.018
SKU_00763,32.78904109589041,9.997631060667798,137,0.027
SKU_00713,59.13972602739726,17.27761954921367,113,0.156
SKU_00180,71.65479452054795,20.886697493122256,111,0.019
SKU_00744,102.3890410958904,30.404631848029997,128,0.16
SKU_00783,69.64931506849315,21.112799638975265,127,0.089
SKU_00015,128.81643835616438,35.79216185028795,154,0.01
SKU_00658,36.83835616438356,10.589423374304712,127,0.02
SKU_00342,133.55068493150685,39.34834261868307,120,0.063
SKU_00198,26.912328767123288,7.969584095851294,117,0.191
SKU_00920,26.794520547945204,7.648455464472663,135,0.138
SKU_00269,79.33698630136986,24.138994869510462,123,0.109
SKU_00397,54.61095890410959,17.36808651012055,138,0.035
SKU_00495,65.87671232876713,19.00198457353736,142,0.03
SKU_00689,121.78630136986301,37.3595292692055,131,0.12
SKU_00293,64.03287671232877,18.954080244384908,150,0.161
SKU_00142,47.0986301369863,14.778441503864839,135,0.14
SKU_00016,76.23561643835616,22.27609822568056,132,0.134
SKU_00893,59.43835616438356,17.38414262691143,125,0.061
SKU_00406,58.446575342465756,16.692945162090332,134,0.141
SKU_00477,41.62465753424657,11.973365368507705,149,0.198
SKU_00643,70.23561643835616,20.364382353601727,144,0.09
SKU_00404,71.58904109589041,22.260715172968784,156,0.111
SKU_00143,74.13424657534246,22.55959275006805,135,0.08
SKU_00777,32.1945205479452,9.637265845147374,147,0.174
SKU_00796,24.145205479452056,7.462599808743897,137,0.012
SKU_00469,23.495890410958904,6.815311590519486,132,0.177
SKU_00225,90.69589041095891,26.496902360714405,133,0.176
SKU_00505,135.94246575342467,40.6201849819679,147,0.007
SKU_00105,89.16164383561645,24.40880442697095,122,0.061
SKU_00386,77.89041095890411,22.20630147908695,137,0.042
SKU_00092,28.77260273972603,8.601067852722437,142,0.162
SKU_00761,69.9945205479452,19.858011714010516,139,0.142
SKU_00852,102.43013698630136,28.861714083130018,124,0.08
SKU_00340,44.45753424657534,14.216206486626096,134,0.101
SKU_00979,36.45479452054794,11.190471823910205,129,0.185
SKU_00585,88.88493150684931,27.633749030913968,128,0.042
SKU_00250,72.66575342465754,20.36704553267955,134,0.177
SKU_00663,89.05205479452054,26.624681340449964,154,0.11
SKU_00963,55.6,16.363286432044863,128,0.105
SKU_00175,120.79178082191781,35.962594094666834,125,0.191
SKU_00632,42.00547945205479,12.58902245516455,130,0.037
SKU_00842,116.83835616438355,34.72329644448667,130,0.041
SKU_00881,31.56986301369863,8.874811326449944,143,0.18
SKU_00819,62.73698630136986,18.617664916326788,137,0.176
SKU_00801,135.413698630137,42.157818728723036,128,0.15
SKU_00605,46.1945205479452,13.69218003346964,129,0.135
SKU_00064,75.14246575342466,22.246656236018442,149,0.031
SKU_00984,28.994520547945207,8.103721340436769,154,0.141
SKU_00000,55.61643835616438,15.491782771317487,127,0.146
SKU_00757,39.61643835616438,11.464985079983274,131,0.063
SKU_00912,33.73424657534247,10.105653667028916,170,0.113
SKU_00670,116.46027397260274,35.416465484252626,117,0.143
SKU_00046,66.17808219178082,19.493125349013322,113,0.037
SKU_00033,21.605479452054794,6.3204684590204465,137,0.176
SKU_00309,76.55068493150685,22.175889808873375,129,0.063
SKU_00693,84.92876712328767,24.659446841540948,123,0.149
SKU_00855,102.85753424657534,29.21362168074262,119,0.062
SKU_00597,116.72602739726027,32.17306406736487,136,0.024
SKU_00698,129.71506849315068,37.325578505607474,155,0.091
SKU_00124,87.57260273972602,27.756957648082846,146,0.079
SKU_00266,29.293150684931508,8.422502707574505,138,0.082
SKU_00298,32.02465753424657,9.885161774231353,141,0.007
SKU_00110,69.58904109589041,20.8320307686531,146,0.125
SKU_00779,31.416438356164385,9.464320124114128,130,0.075
SKU_00642,92.55616438356165,29.03692697419568,136,0.01
SKU_00212,30.553424657534247,9.609720384946844,162,0.081
SKU_00507,24.55890410958904,7.636304188078655,131,0.057
SKU_00583,60.084931506849315,17.398241600180818,155,0.083
SKU_00075,27.698630136986303,8.250349528904167,165,0.107
SKU_00816,33.35890410958904,9.32059983119688,129,0.182
SKU_00934,112.47123287671234,33.52934371501111,134,0.174
SKU_00023,53.652054794520545,15.812153741064348,146,0.182
SKU_00167,102.69589041095891,28.99067886557431,126,0.052
SKU_00589,122.13424657534246,36.2571107810838,137,0.005
SKU_00987,44.0,13.046409130821836,136,0.103
SKU_00637,78.7095890410959,21.705016412525726,143,0.091
SKU_00389,23.78082191780822,7.024381743828764,120,0.121
SKU_00213,84.21917808219177,24.488193261502673,132,0.153
SKU_00430,127.83835616438355,39.24008459532957,136,0.188
SKU_00951,28.553424657534247,8.478189247111082,134,0.157
SKU_00579,72.5013698630137,22.759568046840425,129,0.084
SKU_00478,19.276712328767122,5.86549138278486,129,0.059
SKU_00286,40.66849315068493,12.27264532497446,126,0.142
SKU_00659,33.24383561643835,9.687323005137722,119,0.022
SKU_00282,49.04931506849315,14.356442855131538,111,0.127
SKU_00980,55.28493150684932,16.386838655089427,142,0.157
SKU_00511,44.846575342465755,12.909597781799855,145,0.185
SKU_00177,48.88219178082192,14.32529598552885,147,0.103
SKU_00582,37.53150684931507,11.576654187359859,150,0.136
SKU_00944,88.61369863013698,25.53141415071443,120,0.099
SKU_00600,104.7095890410959,31.142494925989205,139,0.155
SKU_00223,49.345205479452055,13.627753689832353,126,0.074
SKU_00806,19.21917808219178,5.921757645185209,149,0.116
SKU_00747,33.0027397260274,10.37868129582526,128,0.094
SKU_00022,60.43013698630137,17.02466443595902,124,0.049
SKU_00622,48.00547945205479,14.479047863584741,138,0.082
SKU_00629,69.66027397260274,21.05643085008741,152,0.042
SKU_00556,126.87945205479453,41.01951746285839,153,0.148
SKU_00531,17.624657534246577,5.467078815533223,129,0.162
SKU_00235,24.542465753424658,7.224536903068351,131,0.093
SKU_00317,98.0931506849315,30.098228968228923,122,0.16
SKU_00946,122.72054794520548,35.45990987707299,125,0.181
SKU_00715,18.405479452054795,5.628125271255497,133,0.093
SKU_00215,73.3972602739726,20.67244524659045,156,0.178
SKU_00942,26.435616438356163,7.559968491253125,141,0.034
SKU_00703,123.24109589041096,37.17366370861235,145,0.128
SKU_00885,91.06301369863014,27.404857929670364,129,0.055
SKU_00482,36.87945205479452,11.314035809221124,151,0.16
SKU_00158,68.59178082191781,20.013194503565447,146,0.157
SKU_00892,20.15890410958904,5.749052373333298,150,0.156
SKU_00997,115.26027397260275,35.1543798551711,127,0.046
SKU_00130,39.487671232876714,11.698970852707262,141,0.191
SKU_00902,88.87671232876713,24.821752028753092,158,0.057
SKU_00870,44.25205479452055,13.210345071952734,132,0.032
SKU_00319,64.84931506849315,19.003665951192808,152,0.169
SKU_00625,44.00547945205479,13.068709908951593,127,0.083
SKU_00418,24.145205479452056,6.986506639683637,135,0.123
SKU_00049,83.57534246575342,26.02498683546719,133,0.069
SKU_00927,29.068493150684933,9.319023387619081,144,0.103
SKU_00866,97.3945205479452,28.318207023291556,122,0.197
SKU_00811,18.627397260273973,5.551785681300328,136,0.006
SKU_00445,16.12876712328767,4.838873025525455,137,0.103
SKU_00326,28.304109589041097,8.121543023764543,121,0.086
SKU_00350,31.224657534246575,9.509044000751029,132,0.005
SKU_00887,63.88219178082192,17.89698346540336,143,0.166
SKU_00958,91.28219178082192,26.83598608266617,114,0.068
SKU_00730,90.9013698630137,26.356727007689756,127,0.086
SKU_00973,70.86849315068493,21.116480183982592,116,0.041
SKU_00636,28.83013698630137,8.27339647707624,120,0.196
SKU_00767,17.378082191780823,5.229834284332301,142,0.084
SKU_00380,123.89041095890411,34.731925350704536,134,0.022
SKU_00413,26.375342465753423,7.933372632411933,139,0.051
SKU_00366,15.46027397260274,4.770753958372434,127,0.196
SKU_00604,117.84931506849315,34.31739027998024,111,0.172
SKU_00405,16.63013698630137,5.10146189270503,127,0.129
SKU_00262,101.14246575342466,29.82709291777082,139,0.055
SKU_00519,95.88219178082191,27.208289695420646,132,0.09
SKU_00097,34.87123287671233,10.059841273244437,140,0.013
SKU_00479,27.827397260273973,8.366620956462254,145,0.154
SKU_00087,23.186301369863013,6.984152293626985,127,0.196
SKU_00316,35.45753424657534,10.342831007225064,146,0.026
SKU_00787,35.556164383561644,10.86810266685494,136,0.188
SKU_00790,92.36164383561643,26.4101349496668,135,0.167
SKU_00588,108.01369863013699,32.88094288852729,146,0.116
SKU_00729,85.15068493150685,24.79325016310809,150,0.157
SKU_00028,23.687671232876713,7.2990279573642125,119,0.148
SKU_00644,111.97260273972603,32.35193346581261,159,0.015
SKU_00493,72.64931506849315,21.13984781729451,149,0.1
SKU_00135,43.534246575342465,12.693212463019016,136,0.036
SKU_00555,35.323287671232876,10.441602658816324,139,0.086
SKU_00011,14.027397260273972,4.266443956190113,130,0.137
SKU_00156,20.85753424657534,5.953250054470183,129,0.121
SKU_00206,130.83561643835617,38.354768783345655,139,0.066
SKU_00084,44.8027397260274,12.92346418493178,138,0.17
SKU_00520,23.263013698630136,6.5580147016254,124,0.161
SKU_00546,114.98356164383561,34.141910589602524,99,0.093
SKU_00133,40.37808219178082,12.039749260095618,128,0.092
SKU_00784,73.77260273972603,21.325455950666992,135,0.099
SKU_00294,102.26849315068493,30.042720849148658,145,0.025
SKU_00425,24.8,7.364228957050973,117,0.011
SKU_00975,50.775342465753425,14.978150577801523,139,0.048
SKU_00653,17.945205479452056,5.646379786790223,156,0.076
SKU_00900,63.41917808219178,18.628884708335118,178,0.08
SKU_00123,114.63013698630137,33.49016045809062,147,0.106
SKU_00587,99.3890410958904,28.682266420996257,132,0.11
SKU_00047,25.663013698630138,7.436092314828197,149,0.088
SKU_00590,91.82465753424657,27.604286679480488,139,0.189
SKU_00985,26.85753424657534,8.039837585974697,140,0.123
SKU_00422,132.19452054794522,38.57087058656066,122,0.155
SKU_00967,44.10958904109589,12.623196905117751,136,0.12
SKU_00372,125.27123287671233,37.59983589312758,140,0.121
SKU_00218,19.895890410958906,6.114305832401012,140,0.052
SKU_00330,36.55068493150685,11.080414402033384,132,0.192
SKU_00750,106.34520547945205,31.03031591517517,141,0.064
SKU_00562,90.00821917808219,25.42900996193398,139,0.07
SKU_00346,19.797260273972604,6.058550687196075,144,0.126
SKU_00014,67.02191780821917,20.42379461368034,149,0.018
SKU_00297,57.10958904109589,17.06963891337034,127,0.07
SKU_00283,124.26575342465753,34.684655612230515,123,0.027
SKU_00038,18.076712328767123,5.519160445091839,120,0.054
SKU_00919,83.58904109589041,26.27037964334449,159,0.112
SKU_00353,72.2931506849315,20.20252084672595,126,0.083
SKU_00676,103.02739726027397,29.283838603775493,122,0.052
SKU_00805,16.424657534246574,5.110638033056383,145,0.009
SKU_00837,32.95068493150685,9.786331622088635,126,0.137
SKU_00708,46.54246575342466,12.383367054950874,136,0.093
SKU_00214,16.526027397260275,4.9694126888169405,137,0.165
SKU_00287,21.852054794520548,6.111601955177367,136,0.035
SKU_00867,64.22739726027397,18.742919983978407,147,0.034
SKU_00460,97.20821917808219,27.477772002794204,141,0.016
SKU_00809,99.13698630136986,29.5375134309555,134,0.013
SKU_00694,97.02739726027397,31.08530119887399,125,0.112
SKU_00243,31.583561643835615,9.048814713508275,130,0.013
SKU_00933,21.783561643835615,6.328876210910616,133,0.103
SKU_00284,20.465753424657535,6.1939402143219064,111,0.112
SKU_00454,99.33424657534246,28.375001666157114,127,0.164
SKU_00434,129.06575342465754,38.570558361289926,134,0.148
SKU_00260,18.956164383561642,5.4690182914125405,121,0.164
SKU_00830,50.58082191780822,15.421804329362523,155,0.183
SKU_00602,64.26301369863013,17.96017807225683,146,0.156
SKU_00650,124.51506849315068,37.17966355693436,153,0.01
SKU_00163,21.75068493150685,6.670072640914373,131,0.162
SKU_00066,77.93972602739726,22.234555942197513,140,0.142
SKU_00147,21.98904109589041,6.2931927649546795,130,0.171
SKU_00339,107.06027397260274,31.241819763300203,141,0.163
SKU_00111,68.0,19.602786301167214,154,0.186
SKU_00754,77.11232876712329,21.766139301938594,159,0.082
SKU_00681,42.487671232876714,13.125053063267725,119,0.109
SKU_00306,21.33150684931507,6.5559484924193265,127,0.135
SKU_00265,14.756164383561643,4.406943394552952,138,0.2
SKU_00696,37.14794520547945,11.069710549302586,120,0.028
SKU_00682,61.84931506849315,18.394987994581264,130,0.152
SKU_00617,39.15068493150685,10.93596651149633,120,0.026
SKU_00601,38.16986301369863,11.6309397555214,148,0.19
SKU_00897,11.53972602739726,3.4888653231980915,106,0.175
SKU_00965,29.147945205479452,8.66437872431185,135,0.151
SKU_00530,12.64931506849315,3.655912090149145,136,0.044
SKU_00776,44.961643835616435,13.695417439013776,157,0.114
SKU_00391,24.87123287671233,7.528507715403777,135,0.148
SKU_00254,58.276712328767125,17.356717359949496,137,0.147
SKU_00099,91.07945205479452,24.957474595008016,154,0.138
SKU_00672,116.01917808219179,34.06203397719011,141,0.133
SKU_00468,44.78082191780822,13.020320736059007,133,0.067
SKU_00895,48.224657534246575,15.213099661959193,135,0.002
SKU_00712,21.53698630136986,5.991007612359579,116,0.014
SKU_00841,14.580821917808219,4.418637399182278,139,0.026
SKU_00571,12.402739726027397,3.8558494383031303,152,0.063
SKU_00320,17.873972602739727,5.485295713558327,154,0.02
SKU_00832,67.45479452054795,19.275653956893503,136,0.05
SKU_00411,10.180821917808219,3.0661506066035678,140,0.117
SKU_00192,10.698630136986301,3.3605865670093937,146,0.176
SKU_00037,95.33972602739726,25.948166526338216,126,0.092
SKU_00202,58.71232876712329,17.06087955880899,143,0.087
SKU_00278,13.857534246575343,3.9802368160887234,145,0.126
SKU_00858,16.887671232876713,5.244147580652097,140,0.084
SKU_00969,19.69041095890411,5.736909714507201,131,0.076
SKU_00539,70.53972602739726,21.05556972414305,133,0.016
SKU_00746,24.613698630136987,7.751733501066981,141,0.002
SKU_00345,15.468493150684932,4.671896240436965,111,0.196
SKU_00620,49.3013698630137,14.132113040782011,120,0.103
SKU_00181,79.53424657534246,23.48817927614365,168,0.007
SKU_00109,111.69589041095891,33.58641649796503,128,0.192
SKU_00711,15.452054794520548,4.554435996886613,152,0.165
SKU_00429,74.4,21.566763195372506,143,0.109
SKU_00443,24.997260273972604,7.152767323586584,136,0.172
SKU_00775,59.09041095890411,17.406265169137846,153,0.116
SKU_00466,31.336986301369862,9.540767167550845,135,0.119
SKU_00193,14.347945205479451,4.340206532440832,143,0.195
SKU_00179,63.172602739726024,18.436416276766266,145,0.127
SKU_00259,88.03287671232877,25.010635401470882,137,0.179
SKU_00166,28.134246575342466,8.340359625057982,142,0.162
SKU_00080,10.224657534246575,3.1655677069240333,116,0.042
SKU_00400,84.51780821917808,23.45448797505309,129,0.087
SKU_00040,69.86849315068493,20.972096039347306,134,0.027
SKU_00735,9.854794520547944,3.171518212717101,118,0.134
SKU_00253,27.161643835616438,8.032807559650664,158,0.063
SKU_00834,17.482191780821918,5.433699852218395,124,0.12
SKU_00222,83.78630136986301,25.29948808862126,143,0.128
SKU_00528,131.24931506849316,37.43926628880254,149,0.175
SKU_00770,72.16712328767123,21.488995745040373,139,0.015
SKU_00459,67.95342465753424,19.93824312881341,122,0.004
SKU_00209,51.29041095890411,14.950946939611828,146,0.087
SKU_00132,66.63013698630137,19.457552313026167,140,0.045
SKU_00441,8.07945205479452,2.543412029907124,126,0.018
SKU_00753,24.273972602739725,7.428894202045238,158,0.17
SKU_00641,24.947945205479453,7.744549831003832,137,0.189
SKU_00230,10.101369863013698,3.24005211050063,139,0.146
SKU_00083,114.11506849315069,32.84375127161102,127,0.179
SKU_00899,87.95342465753424,25.62441144964309,122,0.197
SKU_00409,81.72876712328767,23.86248077758164,136,0.091
SKU_00669,27.043835616438358,7.87946605092179,129,0.042
SKU_00864,19.58082191780822,5.665799108896767,136,0.088
SKU_00667,46.64657534246575,13.742471287423308,135,0.152
SKU_00924,18.265753424657536,5.334220314873103,136,0.026
SKU_00114,12.180821917808219,3.766562601111214,135,0.037
SKU_00383,8.767123287671232,2.810501050051539,136,0.112
SKU_00875,49.11232876712329,14.139648343443001,127,0.165
SKU_00654,18.29041095890411,5.409905556232212,138,0.166
SKU_00542,32.84931506849315,10.65965902707662,140,0.105
SKU_00908,29.076712328767123,8.972156572258859,132,0.133
SKU_00888,70.36438356164383,21.41457197376375,160,0.142
SKU_00151,31.008219178082193,9.56771347035069,130,0.092
SKU_00152,49.33698630136986,15.245387582512315,160,0.156
SKU_00565,12.476712328767123,3.4756025862212123,162,0.176
SKU_00818,120.12328767123287,35.30664150293074,166,0.191
SKU_00063,20.589041095890412,6.222600637463519,148,0.042
SKU_00828,9.8,3.087728280478373,128,0.014
SKU_00333,60.00821917808219,17.246195259849042,123,0.046
SKU_00053,7.890410958904109,2.4727173058408547,124,0.115
SKU_00722,98.4904109589041,29.14576932139797,123,0.093
SKU_00859,97.03561643835616,28.215932341045427,133,0.034
SKU_00960,80.05479452054794,22.807658735704646,136,0.006
SKU_00288,24.704109589041096,7.095510853608182,125,0.195
SKU_00241,7.3342465753424655,2.214600600143162,145,0.107
SKU_00656,24.638356164383563,7.284309310123073,135,0.075
SKU_00060,17.66849315068493,5.548707321795538,151,0.166
SKU_00030,11.142465753424657,3.422851367759708,132,0.181
SKU_00013,32.38356164383562,9.790147178941611,114,0.116
SKU_00057,34.56164383561644,9.970817723817312,130,0.176
SKU_00311,80.57260273972602,22.987175475447234,131,0.102
SKU_00090,54.10958904109589,15.108546489601533,134,0.034
SKU_00433,63.0958904109589,19.360918763647867,132,0.124
SKU_00387,36.41917808219178,11.218468112675762,127,0.104
SKU_00827,19.367123287671234,5.934349043486,128,0.141
SKU_00077,82.2931506849315,24.644262025067814,127,0.129
SKU_00374,84.7013698630137,23.65749476503967,118,0.066
SKU_00334,121.82465753424657,34.049042606563916,132,0.176
SKU_00281,18.997260273972604,5.505491080159845,130,0.19
SKU_00503,7.884931506849315,2.3691974363797863,131,0.082
SKU_00613,72.41917808219178,22.49864866231498,159,0.151
SKU_00599,129.85205479452054,38.51116617575701,128,0.136
SKU_00199,8.021917808219179,2.4817048473317493,141,0.03
SKU_00331,8.189041095890412,2.5623843658624605,140,0.143
SKU_00335,128.76986301369863,38.55004840624771,146,0.162
SKU_00299,68.40273972602739,20.649069189853257,140,0.011
SKU_00916,21.397260273972602,6.4623587323335805,128,0.105
SKU_00239,33.915068493150685,10.444827196936634,127,0.079
SKU_00318,39.16986301369863,11.405303915230212,116,0.124
SKU_00959,8.219178082191782,2.6707953261610213,119,0.198
SKU_00889,25.106849315068494,7.754975871026208,121,0.124
SKU_00792,12.032876712328767,3.767853281398175,116,0.173
SKU_00291,135.75342465753425,38.68894723257245,136,0.037
SKU_00428,17.246575342465754,5.2182604726459765,134,0.187
SKU_00056,64.31232876712329,19.461034224275636,131,0.11
SKU_00922,6.515068493150685,1.9911667042708652,128,0.024
SKU_00854,28.87945205479452,8.613925585042244,139,0.178
SKU_00603,62.62739726027397,19.64012250886381,141,0.123
SKU_00058,113.52602739726028,33.204287867705354,127,0.135
SKU_00782,22.22739726027397,6.37907939450678,137,0.094
SKU_00285,129.47397260273974,35.629850845365375,127,0.156
SKU_00592,28.87945205479452,8.651160102986328,137,0.1
SKU_00593,15.265753424657534,4.561912890964473,137,0.187
SKU_00292,6.243835616438356,1.9760229164436345,132,0.021
SKU_00031,30.586301369863012,9.267177621194744,130,0.054
SKU_00392,13.663013698630136,3.8407698278718776,141,0.127
SKU_00773,12.657534246575343,4.080976969334182,135,0.136
SKU_00201,56.9013698630137,16.074897613457935,148,0.046
SKU_00995,51.293150684931504,15.981241826611546,140,0.01
SKU_00096,9.145205479452056,2.9702296270376998,134,0.108
SKU_00616,70.83013698630137,21.122449679800102,122,0.041
SKU_00883,42.775342465753425,13.209177013298703,127,0.016
SKU_00021,32.85205479452055,9.794595246407338,135,0.138
SKU_00764,116.08219178082192,32.084689368703536,135,0.103
SKU_00760,30.923287671232877,9.542250185992467,145,0.183
SKU_00812,36.09315068493151,11.430010729027916,135,0.035
SKU_00117,24.44109589041096,7.580698371965067,126,0.173
SKU_00009,6.526027397260274,1.9799841406055574,120,0.195
SKU_00351,5.1068493150684935,1.8223527214887303,131,0.079
SKU_00071,22.898630136986302,7.006913641373114,122,0.135
SKU_00844,29.98904109589041,9.013414326116418,137,0.139
SKU_00168,95.95616438356164,27.14527960857742,123,0.05
SKU_00079,37.94794520547945,11.16165076004876,151,0.156
SKU_00874,135.6027397260274,39.810726550984135,129,0.005
SKU_00121,4.794520547945205,1.6388057172327848,130,0.028
SKU_00449,49.64657534246575,15.330373519601173,135,0.11
SKU_00974,113.46027397260274,33.3570706037774,114,0.059
SKU_00237,134.8904109589041,40.06367241477151,139,0.059
SKU_00379,15.493150684931507,4.729854003250718,141,0.195
SKU_00514,81.16164383561645,24.34072826016993,121,0.158
SKU_00728,21.252054794520546,6.4392364741959645,140,0.172
SKU_00042,101.87397260273973,30.079848075978912,131,0.115
SKU_00928,6.449315068493151,2.161293065827307,143,0.181
SKU_00833,23.553424657534247,6.917927065808942,128,0.138
SKU_00354,53.794520547945204,16.07328589130643,159,0.187
SKU_00440,44.33698630136986,13.25340000799003,136,0.178
SKU_00491,6.161643835616438,1.8966881298224603,114,0.128
SKU_00190,40.59452054794521,11.539467515984493,138,0.17
SKU_00940,13.706849315068494,4.055125936958595,152,0.027
SKU_00988,15.783561643835617,4.8753420195219075,131,0.141
SKU_00220,5.610958904109589,1.679511444843836,135,0.119
SKU_00019,12.865753424657534,3.984317443237188,131,0.109
SKU_00846,41.97534246575343,12.099039340916873,129,0.124
SKU_00926,13.534246575342467,4.097983260966965,149,0.084
SKU_00487,13.021917808219179,3.9751372419234867,144,0.008
SKU_00664,34.02739726027397,10.430266349390275,156,0.105
SKU_00273,3.7041095890410958,1.2202997240549867,126,0.151
SKU_00492,12.684931506849315,3.849064080363737,154,0.167
SKU_00619,4.471232876712329,1.516346774907802,143,0.107
SKU_00101,5.361643835616438,1.6774711259192931,134,0.1
SKU_00001,3.4164383561643836,1.214271103506329,138,0.13
SKU_00706,10.668493150684931,3.344212513963768,161,0.106
SKU_00029,65.98356164383561,19.725722411168622,114,0.067
SKU_00300,59.23287671232877,17.29997185091497,123,0.029
SKU_00606,16.126027397260273,5.119506635024561,137,0.082
SKU_00957,63.013698630136986,17.712829173412967,149,0.115
SKU_00231,6.575342465753424,2.123377261588805,146,0.155
SKU_00377,106.45753424657535,31.43773681582627,150,0.003
SKU_00436,42.09041095890411,12.339075833021953,120,0.133
SKU_00476,41.652054794520545,12.338051006311824,120,0.051
SKU_00598,16.797260273972604,5.102519648075296,138,0.153
SKU_00936,124.0027397260274,34.624714751087204,134,0.194
SKU_00010,108.79178082191781,31.529515883057254,133,0.011
SKU_00628,69.74794520547945,21.854338654348897,152,0.057
SKU_00741,9.96986301369863,3.1038209760733406,130,0.166
SKU_00211,4.046575342465753,1.3770172207759102,125,0.169
SKU_00901,89.52876712328766,25.978591563625734,128,0.143
SKU_00481,4.052054794520548,1.3030089426713918,148,0.042
SKU_00472,56.95890410958904,16.270581519157485,115,0.057
SKU_00032,40.865753424657534,12.288476456434797,131,0.145
SKU_00008,4.561643835616438,1.5244013540347725,134,0.148
SKU_00486,54.93698630136986,16.48938642033238,149,0.172
SKU_00938,23.221917808219178,7.059991100127912,121,0.149
SKU_00312,82.85479452054794,24.844533311493393,134,0.078
SKU_00586,34.97260273972603,10.292124112960632,155,0.066
SKU_00189,11.2,3.3571311666852792,126,0.084
SKU_00518,2.4465753424657533,0.8898206684033633,130,0.165
SKU_00580,5.553424657534246,1.777614325451299,163,0.151
SKU_00724,4.295890410958904,1.4769695693670766,119,0.084
SKU_00977,45.21095890410959,13.241496977677604,126,0.189
SKU_00323,8.863013698630137,2.644271584264805,134,0.142
SKU_00005,15.95890410958904,4.973662380685231,154,0.08
SKU_00370,23.726027397260275,7.270405678881412,115,0.156
SKU_00264,2.5561643835616437,0.9637646966382544,126,0.068
SKU_00439,27.693150684931506,8.164118909801932,146,0.066
SKU_00983,30.013698630136986,8.476686111706579,136,0.155
SKU_00244,99.63287671232877,30.376520243214273,123,0.073
SKU_00458,36.81643835616438,10.470615787629246,133,0.072
SKU_00640,82.35068493150685,23.281313093653985,140,0.047
SKU_00497,27.816438356164383,7.904425900614475,139,0.084
SKU_00668,12.084931506849315,3.5154162538173916,125,0.004
SKU_00871,8.191780821917808,2.574481353116255,135,0.042
SKU_00407,113.1972602739726,34.49158988352178,150,0.075
SKU_00257,2.8876712328767122,1.0276326691012918,135,0.152
SKU_00236,7.353424657534247,2.335469585448539,115,0.01
SKU_00006,33.20821917808219,9.56070473954008,146,0.186
SKU_00100,53.8986301369863,16.56499431270228,130,0.186
SKU_00701,36.85205479452055,10.562218974596155,128,0.11
SKU_00646,3.16986301369863,1.0475881419952855,128,0.122
SKU_00068,25.32054794520548,7.50851090181453,139,0.121
SKU_00448,5.115068493150685,1.5942609325703176,135,0.047
SKU_00470,92.0958904109589,26.28184326227299,131,0.077
SKU_00126,1.9863013698630136,0.7755386409792652,144,0.023
SKU_00164,19.912328767123288,5.86037037997739,136,0.036
SKU_00850,25.36986301369863,7.429350113775175,119,0.07
SKU_00347,34.69041095890411,9.80524871194894,144,0.05
SKU_00368,8.92054794520548,2.8403953690951833,120,0.147
SKU_00369,24.183561643835617,7.315252275299328,117,0.024
SKU_00145,38.863013698630134,11.904975260268873,139,0.193
SKU_00563,73.0027397260274,21.751026075346935,132,0.083
SKU_00898,78.8958904109589,24.10063857594184,154,0.089
SKU_00930,11.632876712328768,3.3914912436327347,131,0.164
SKU_00952,9.0,2.709365117635374,156,0.051
SKU_00356,46.72054794520548,13.489260674517523,146,0.176
SKU_00726,10.972602739726028,3.3015672383147625,128,0.165
SKU_00576,10.126027397260273,3.1762350456446686,138,0.15
SKU_00794,58.728767123287675,17.879645553650967,120,0.185
SKU_00424,24.12054794520548,7.156165383474208,129,0.075
SKU_00704,21.816438356164383,6.760970200280003,120,0.15
SKU_00736,3.5561643835616437,1.249284003881566,131,0.02
SKU_00982,13.189041095890412,3.966188195642195,152,0.002
SKU_00878,40.62739726027397,12.162738768919686,133,0.061
SKU_00500,1.5342465753424657,0.6930223618171526,143,0.12
